,Compiler,torchbench,huggingface,timm_models
eager,eager,"96%, 54/56","100%, 45/45","100%, 61/61"
aot_eager,aot_eager,"95%, 53/56","100%, 45/45","95%, 58/61"
inductor,inductor,"89%, 50/56","93%, 42/45","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"89%, 50/56","98%, 44/45","93%, 57/61"
