dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.708038,11.151676,4.052365,2.159074,8.890063,3.475635,1.200863,0.147902,1.328582,8.416073,0.806216
cuda,AlbertForQuestionAnswering,4,12.802821,11.230211,4.050698,2.106503,8.711216,3.391467,1.158701,0.143120,0.947705,7.804461,0.416701
cuda,AllenaiLongformerBase,4,109.579993,102.764391,84.993155,62.682708,108.996238,62.538002,32.645513,0.422699,22.463961,0.658297,109.514738
cuda,BartForCausalLM,4,15.307592,13.760835,6.375994,2.267445,9.492683,3.337199,1.421806,0.271403,2.038439,2.179271,7.520774
cuda,BartForConditionalGeneration,2,37.873237,33.770269,14.861391,5.816642,20.401846,9.207083,3.522959,1.043337,0.959837,1.214212,12.574286
cuda,BertForMaskedLM,16,14.677197,12.922281,5.262141,2.095932,8.156532,3.830500,1.533245,0.294271,1.805202,6.895731,1.441857
cuda,BertForQuestionAnswering,16,14.644688,12.888518,5.253695,2.060754,8.040034,3.762644,1.511235,0.286679,1.387420,6.335235,1.015383
cuda,BlenderbotSmallForCausalLM,64,9.863442,8.811434,3.842097,1.426700,6.156471,2.274713,1.058966,0.170461,2.687533,6.672761,2.387769
cuda,BlenderbotSmallForConditionalGeneration,64,24.643544,21.999267,9.233019,3.807786,13.596034,6.256085,2.527290,0.591629,1.970959,1.939214,10.313495
cuda,CamemBert,16,14.910219,13.127068,5.383998,2.122380,8.285784,3.837217,1.542347,0.298391,0.788663,5.913710,0.338554
cuda,DebertaForMaskedLM,4,31.628233,26.069050,17.294795,5.335668,24.889784,10.927595,3.868935,0.350234,17.920289,0.917426,31.110625
cuda,DebertaForQuestionAnswering,8,32.904953,27.105547,18.108637,5.355766,25.945542,10.992543,3.905271,0.354196,20.420701,1.798079,33.876858
cuda,DebertaV2ForMaskedLM,1,43.676516,33.902516,18.391606,5.078640,24.056335,8.538150,3.535059,0.625498,45.581283,1.497292,56.749506
cuda,DebertaV2ForQuestionAnswering,2,45.005253,35.159025,19.682608,7.095971,28.109112,12.193231,4.944746,0.626817,45.936112,0.572059,61.884000
cuda,DistilBertForMaskedLM,128,8.388008,7.601883,3.576886,1.165395,5.503877,2.111095,0.857466,0.130868,1.434465,4.579962,1.169053
cuda,DistilBertForQuestionAnswering,256,8.446637,7.630957,3.530433,1.155581,5.667721,2.156683,0.878167,0.120472,0.929996,4.277000,0.619837
cuda,DistillGPT2,16,9.083137,8.142715,4.474731,1.317016,6.500406,2.099412,0.850313,0.112265,2.006323,1.998477,5.401525
cuda,ElectraForCausalLM,32,16.747848,14.936771,7.185371,2.191406,10.955489,4.116602,1.623001,0.296402,3.208957,2.580925,9.277969
cuda,ElectraForQuestionAnswering,64,15.050290,13.235711,5.420005,2.151031,8.306164,3.909839,1.551455,0.297757,1.752245,6.890995,1.343960
cuda,GPT2ForSequenceClassification,4,14.161072,12.340113,5.506750,2.679956,8.198568,3.602226,1.499439,0.255107,1.905469,7.381735,1.396771
cuda,LayoutLMForMaskedLM,16,15.872454,13.819050,5.778255,2.221676,8.760753,4.246447,1.593300,0.301994,1.849408,7.163165,1.436433
cuda,LayoutLMForSequenceClassification,16,15.176502,12.948380,5.388423,2.140951,8.713191,3.874283,1.567024,0.296103,6.094465,11.662468,5.691995
cuda,M2M100ForConditionalGeneration,16,37.088032,32.821006,14.150978,5.145773,23.327608,9.738923,3.970204,0.872705,4.809452,12.240291,19.385852
cuda,MBartForCausalLM,4,16.211148,14.676599,7.222684,2.383532,10.582825,3.529282,1.488118,0.291718,2.209482,2.257160,8.052831
cuda,MBartForConditionalGeneration,2,36.734962,32.532580,13.453845,5.889631,20.113791,9.548685,3.635732,1.158328,1.098510,0.589784,13.909601
cuda,MT5ForConditionalGeneration,16,26.308150,22.557066,9.588928,4.022565,16.537779,7.383406,2.287153,0.478042,4.475470,20.424405,15.641753
cuda,MegatronBertForCausalLM,4,30.607768,26.602587,10.377726,4.966500,15.304262,7.889234,3.094721,0.858025,1.183172,11.283914,0.410132
cuda,MegatronBertForQuestionAnswering,8,28.551502,24.855348,9.996050,4.795141,14.854676,7.614094,2.967776,0.847565,1.262755,11.124331,0.502512
cuda,MobileBertForMaskedLM,64,47.354082,39.400110,11.572688,7.708037,24.510317,13.679984,5.154101,2.872083,3.118286,24.160187,1.741551
cuda,MobileBertForQuestionAnswering,128,48.047166,39.972891,11.692394,7.732527,25.698873,14.011564,5.599483,3.193421,2.716058,25.229057,1.034626
cuda,OPTForCausalLM,2,15.709944,14.142283,7.042506,2.507004,10.271549,4.088736,1.642303,0.274825,2.587091,3.043173,8.419147
cuda,PLBartForCausalLM,8,9.989421,9.163256,5.142081,1.191195,7.606323,2.167182,0.854025,0.121832,1.351802,1.480414,5.058379
cuda,PLBartForConditionalGeneration,4,20.238983,18.185670,8.071722,3.150099,12.343817,4.860904,2.338245,0.407098,2.627506,2.689698,10.180039
cuda,PegasusForCausalLM,32,15.361677,13.767502,6.431998,2.139689,10.522260,3.598907,1.556167,0.303777,2.700796,2.477554,9.032549
cuda,PegasusForConditionalGeneration,32,35.449987,31.479225,12.778029,5.398596,20.633517,8.821592,3.820055,0.850212,2.314441,0.655924,15.826586
cuda,RobertaForCausalLM,16,15.784086,13.986933,6.150727,2.162786,8.817771,3.963447,1.573600,0.298389,0.740282,0.712077,5.672239
cuda,RobertaForQuestionAnswering,16,14.896881,13.101440,5.337659,2.091226,7.847715,3.812490,1.526464,0.288539,0.410980,5.112569
cuda,Speech2Text2ForCausalLM,256,10.073694,9.177999,5.462181,1.045576,8.037058,1.760240,0.801731,0.115856,1.770241,1.344301,5.443258
cuda,T5ForConditionalGeneration,4,18.967775,16.249718,7.649949,2.890389,11.879789,5.082395,1.658057,0.295363,3.053914,6.442719,10.302335
cuda,T5Small,4,18.648790,16.038107,7.529999,3.141297,11.548711,4.774860,1.672383,0.298160,3.221083,6.517626,10.512110
cuda,TrOCRForCausalLM,32,15.609265,14.086809,6.695929,2.281737,10.117769,3.504314,1.523922,0.287855,1.334832,1.380180,7.137256
cuda,XGLMForCausalLM,8,30.481293,27.260654,11.873707,5.064293,18.759075,7.890213,3.458954,0.803991,4.715919,32.282667,16.877569
cuda,XLNetLMHeadModel,8,46.934955,42.552220,21.381314,9.556928,24.621844,14.680648,3.898287,0.839808,7.921318,13.548541
cuda,YituTechConvBert,16,23.777908,20.871571,8.955810,3.695982,14.916472,6.049561,2.340695,0.493239,6.604681,7.965770,16.428926
