dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,17.445058,15.737147,7.331049,2.787027,10.777923,4.546085,1.686180,0.320111,0.000008,9.004904,6.352139
cuda,Background_Matting,4,16.403395,15.397597,7.865192,3.547558,11.755472,6.356237,2.651700,0.280285,0.520988,8.067793
cuda,LearningToPaint,96,7.651486,7.215220,4.142807,1.293669,4.868822,1.667306,0.980278,0.095422,0.429537,2.497650
cuda,Super_SloMo,6,21.188972,20.008321,13.190852,6.414426,13.258921,7.593734,2.664440,0.143434,0.402113,6.981323
cuda,alexnet,128,2.902115,2.805962,2.396631,0.466178,3.601116,1.168957,0.561745,0.016958,0.134958,1.812273
cuda,attention_is_all_you_need_pytorch,256,18.524493,17.061046,8.526291,2.737957,11.294442,5.001098,1.912509,0.373865,0.428692,9.570870,6.064611
cuda,dcgan,32,2.212576,2.114996,1.594316,0.257568,2.224662,0.315697,0.104851,0.013712,0.111382,1.007847
cuda,demucs,4,0.282036
cuda,densenet121,4,41.704430,39.355751,19.836998,8.685623,27.929991,16.790786,5.519986,0.770479,1.014924,18.089208
cuda,dlrm,1024,1.935704,1.727779,1.200904,0.344009,2.289829,0.484036,0.163095,0.016438,0.123406,1.565191
cuda,drq,1,2.649705,2.450087,1.923961,0.180195,2.990634,0.213560,0.091255,0.016018,0.469563,1.727482
cuda,fastNLP_Bert,6,17.821370,16.031683,8.536070,2.274503,11.833502,4.226912,1.722780,0.302314,0.865834,4.321773,6.544218
cuda,functorch_dp_cifar10,64,6.701386,6.440641,3.874810,1.845005,6.176736,2.292956,0.897588,0.074683,3.617914,7.809366,3.449863
cuda,hf_Albert,8,12.746793,11.169134,3.846829,2.109802,7.259529,3.229261,1.202016,0.148424,3.211398,8.825490,2.849345
cuda,hf_Bart,4,21.594938,19.539104,9.247143,2.907251,13.770869,5.171402,2.050560,0.401674,3.315023,4.041594,10.883820
cuda,hf_Bert,4,14.610084,12.845341,5.325132,2.115654,8.311614,3.838831,1.541811,0.296057,0.778837,5.981525,0.411245
