dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,13.785337,12.373635,5.995715,2.217758,8.029991,3.156370,1.290375,0.266140,8.146417,4.349424
cuda,Background_Matting,4,13.978555,13.135406,6.955835,2.646601,10.016921,5.068896,2.515176,0.261233,5.796926
cuda,LearningToPaint,96,6.056452,5.694848,3.179358,0.952754,3.990434,1.469183,0.581896,0.087979,1.800836
cuda,Super_SloMo,6,14.318202,13.223981,7.464196,2.879489,9.926924,5.089484,2.039919,0.115948,5.419155
cuda,alexnet,128,1.824193,1.751534,1.471795,0.190404,2.742226,0.693479,0.365637,0.012662,1.465803
cuda,attention_is_all_you_need_pytorch,256,29.152945,27.922827,21.169669,2.248387,23.357357,3.380294,1.501343,0.303487,9.008729,4.543420
cuda,dcgan,32,1.917363,1.832553,1.391954,0.173795,1.932230,0.178296,0.076246,0.011609,0.721670
cuda,demucs,4,0.231708
cuda,densenet121,4,36.551094,34.477101,17.992043,7.019097,23.068393,12.863830,4.195653,0.833737,12.338944
cuda,dlrm,1024,1.575286,1.410865,1.024017,0.149493,1.946180,0.330966,0.101794,0.013935,1.078619
cuda,drq,1,2.274331,2.103305,1.732633,0.113773,2.784059,0.113673,0.058996,0.013144,1.172389
cuda,fastNLP_Bert,6,15.342928,13.871735,8.171232,1.776971,11.587445,3.244071,1.335742,0.247155,4.237927,5.283246
cuda,functorch_dp_cifar10,64,5.268953,5.058714,2.847550,1.057283,5.432893,2.178187,0.610783,0.059836,3.681114,3.294402
cuda,hf_Albert,8,10.069976,8.797350,3.464676,1.743428,6.731195,3.041150,1.032460,0.138841,5.085459,2.934632
cuda,hf_Bart,4,19.120717,17.419271,9.525088,2.663779,13.660458,4.363932,1.726742,0.367237,3.514863,6.926158
cuda,hf_Bert,4,13.131294,11.632165,5.793732,1.758640,8.410689,2.589885,1.235715,0.245699,4.458818,0.377144
cuda,hf_Bert_large,4,26.052905,23.048454,11.667805,3.996947,15.405534,5.505716,2.371722,0.615595,7.904131,0.380565
cuda,hf_DistilBert,8,6.604666,5.966310,3.049610,0.938572,5.003197,1.386142,0.657483,0.111669,2.935713,2.060635
cuda,hf_GPT2,4,11.566987,10.026289,4.545526,1.818640,6.546893,2.480382,1.196053,0.216304,4.397931,1.842484
cuda,hf_GPT2_large,4,33.154037,28.204936,12.192416,6.620792,16.154372,8.369699,3.418487,1.023492,10.814307,2.125378
cuda,hf_Longformer,2,51.962349,45.694861,28.141408,7.382440,32.999231,14.761413,4.479884,0.399826,0.699739,12.553899
cuda,hf_Reformer,4,11.077087,9.240823,7.582969,0.694196,8.307843,1.067036,0.534320,0.048166,3.671071,1.453390
cuda,hf_T5,8,16.885274,14.556418,7.058651,2.044420,11.711942,3.896528,1.380002,0.288030,5.082571,7.044537
cuda,hf_T5_large,2,60.902290,49.982822,21.134905,9.370604,34.077937,18.268895,5.206340,2.261969,23.008943,22.766354
cuda,lennard_jones,1000,1.176054,1.122272,0.910914,0.057197,1.435080,0.042007,0.029523,0.005554,0.585668
cuda,mnasnet1_0,32,14.192173,13.416590,7.388659,2.540970,8.746979,3.911556,1.559641,0.260478,3.988830,2.850940
cuda,mobilenet_v2,96,15.798599,14.945475,8.187616,2.492504,8.895691,4.123760,1.726854,0.314264,3.764032
cuda,mobilenet_v3_large,32,14.776592,13.917367,7.382551,2.720541,9.184181,3.936079,1.633888,0.284712,4.796604,33.788443
cuda,nvidia_deeprecommender,256,1.499267,1.399695,1.091798,0.100603,2.138662,0.088610,0.044689,0.008254,1.152928,0.393422
cuda,phlippe_resnet,128,5.709466,5.364242,3.052960,1.047291,3.771275,1.180168,0.557222,0.085009,1.800403
cuda,pytorch_CycleGAN_and_pix2pix,1,5.422839,5.088844,2.548592,1.016355,4.556721,1.817401,0.645228,0.066134,3.063409
cuda,pytorch_stargan,16,5.991183,5.651165,3.061051,1.131777,4.099100,1.068541,0.382395,0.055673,40.035733,2.209220
cuda,pytorch_struct,200,1.881186,1.722941,1.165828,0.143234,2.483029,0.162010,0.095269,0.018830,1.471316,14.853748
cuda,pytorch_unet,1,7.087738,6.676332,3.715705,1.139822,5.225387,2.225186,0.837677,0.091425,2.692305
cuda,resnet152,32,37.335662,34.900080,15.740226,7.263391,17.194275,10.003409,3.295094,1.241558,8.991680,2.778563
