dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.9962,159.4859,5.6188,1.0000,7.4412,7.4412,317,1,11,6
cuda,beit_base_patch16_224,64,0.9966,101.3917,3.9000,0.9999,8.0382,8.0393,472,1,11,6
cuda,botnet26t_256,128,0.9739,101.7543,2.9249,0.9994,6.5538,6.5580,340,1,13,6
cuda,cait_m36_384,4,0.9945,167.7936,13.7481,0.9998,13.2405,13.2430,1345,1,11,6
cuda,coat_lite_mini,128,0.9972,112.9256,3.4058,1.0445,7.4215,7.1057,463,1,11,6
cuda,convit_base,64,0.9980,163.1488,3.4352,1.0000,11.7728,11.7734,501,1,11,6
cuda,convmixer_768_32,32,0.9986,300.6769,1.6684,1.0000,6.9724,6.9724,234,1,5,4
cuda,convnext_base,64,0.9836,124.2859,6.7472,1.0052,9.3938,9.3455,498,1,11,6
cuda,crossvit_9_240,128,0.9903,82.4996,5.7045,0.9990,6.2898,6.2961,603,1,11,6
cuda,cspdarknet53,64,0.9310,94.9573,5.7094,0.9996,5.7233,5.7255,442,1,13,6
cuda,deit_base_distilled_patch16_224,64,0.9964,84.8498,3.0776,0.9995,7.6517,7.6555,380,1,11,6
cuda,dla102,128,0.9956,172.5483,6.2043,0.9708,9.7714,10.0658,419,1,11,6
cuda,dm_nfnet_f0,128,0.9867,128.6330,5.9465,0.9808,7.5870,7.7353,619,1,11,6
cuda,dpn107,32,0.9320,113.7505,9.6407,0.9932,6.1719,6.2143,746,1,13,6
cuda,eca_botnext26ts_256,128,0.9727,108.7353,3.2117,0.9995,8.7111,8.7150,370,1,13,6
cuda,ese_vovnet19b_dw,128,0.9589,64.4460,2.4984,0.9986,5.5337,5.5415,160,1,13,6
cuda,fbnetc_100,128,0.9502,82.7033,4.9926,0.9989,3.7569,3.7609,383,1,13,6
cuda,fbnetv3_b,128,0.9491,115.3740,8.6919,0.9989,5.8569,5.8631,610,1,13,6
cuda,gernet_l,128,0.9363,77.4900,4.9012,0.9989,4.6338,4.6388,409,1,13,6
cuda,ghostnet_100,128,0.9926,90.5762,7.3553,0.9983,2.9281,2.9330,328,1,13,6
cuda,gluon_inception_v3,128,0.9967,160.2958,5.5640,1.0000,7.4412,7.4412,317,1,11,6
cuda,gluon_xception65,32,0.9923,99.5982,7.6902,0.9998,7.2849,7.2861,356,1,11,6
cuda,gmixer_24_224,128,0.9955,117.8955,5.6510,1.0014,9.0260,9.0137,635,1,11,6
cuda,gmlp_s16_224,128,0.9944,137.3875,5.5556,1.0015,12.2402,12.2222,491,1,11,6
cuda,hrnet_w18,128,0.9916,282.0151,9.4460,0.9999,8.6762,8.6767,1373,1,5,4
cuda,inception_v3,128,0.9958,159.1951,5.6203,1.0000,7.4412,7.4412,317,1,11,6
cuda,jx_nest_base,32,0.9869,101.3110,6.5600,1.0006,8.8309,8.8256,862,1,11,6
cuda,lcnet_050,128,0.9421,31.6305,2.5093,0.9982,1.3628,1.3653,168,1,13,6
cuda,mixer_b16_224,128,0.9975,116.6358,2.7991,1.0000,9.5366,9.5366,227,1,11,6
cuda,mixnet_l,128,0.9768,185.0693,8.3593,0.9997,7.8238,7.8259,677,1,13,6
cuda,mnasnet_100,128,0.9482,64.1509,3.9176,0.9992,3.1775,3.1801,304,1,13,6
cuda,mobilenetv2_100,128,0.9494,65.4731,4.1067,0.9996,5.3429,5.3451,304,1,13,6
cuda,mobilenetv3_large_100,128,0.9495,61.2723,4.2136,0.9993,3.1753,3.1774,315,1,13,6
cuda,mobilevit_s,64,0.9623,84.5022,5.2798,0.9998,7.1866,7.1878,519,1,13,6
cuda,nfnet_l0,128,0.9900,112.4425,5.4978,1.0005,6.5084,6.5053,550,1,11,6
cuda,pit_b_224,64,0.9953,118.7012,3.3869,1.0005,10.8027,10.7972,426,1,11,6
cuda,pnasnet5large,16,0.9859,198.8242,8.1291,1.0593,10.5997,10.0062,958,1,7,4
cuda,poolformer_m36,64,0.9868,146.7696,7.5076,1.0014,10.7806,10.7657,699,1,11,6
cuda,regnety_002,128,0.9525,41.1119,4.8418,0.9992,1.5587,1.5600,368,1,13,6
cuda,repvgg_a2,128,0.9364,77.5906,4.8025,0.9997,3.1051,3.1061,397,1,13,6
cuda,res2net101_26w_4s,64,1.0012,98.9246,10.5270,1.0002,5.9741,5.9728,807,1,11,6
cuda,res2net50_14w_8s,128,0.9989,140.4394,8.8794,1.0002,8.2633,8.2612,703,1,11,6
cuda,res2next50,128,0.9988,125.5926,4.9883,1.0003,8.4846,8.4820,399,1,11,6
cuda,resmlp_12_224,128,0.9922,53.3736,2.7713,0.9999,4.3940,4.3944,203,1,11,6
cuda,resnest101e,64,0.9947,164.7071,11.0429,0.9998,9.8296,9.8315,1022,1,11,6
cuda,rexnet_100,128,0.9524,79.8302,5.5064,1.0000,6.2473,6.2473,404,1,13,6
cuda,sebotnet33ts_256,64,0.9580,80.4410,4.2700,0.9957,7.0407,7.0710,464,1,13,6
cuda,selecsls42b,128,0.9981,60.0098,2.4378,1.0006,3.5485,3.5465,136,1,11,6
