dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,2.0878,25.1639,64.5632,1.1717,2.5823,2.2039,542,2,15,7
cuda,Background_Matting,4,1.2074,104.0148,61.9935,1.0403,6.0289,5.7951,187,2,13,7
cuda,LearningToPaint,96,1.0680,10.4571,44.5472,0.7463,0.6671,0.8940,75,2,13,7
cuda,Super_SloMo,6,1.2314,64.3865,40.9811,1.2080,3.7536,3.1073,378,2,13,7
cuda,alexnet,128,1.1349,8.6434,15.1927,0.9377,1.3353,1.4240,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,1.4466,37.5047,70.9496,1.1266,3.5980,3.1937,552,2,13,7
cuda,dcgan,32,0.8311,2.5324,7.6977,0.9645,0.0573,0.0594,17,2,13,7
cuda,demucs,4,1.0363,51.4584,28.2848,0.9658,4.3409,4.4947,89,7,16,8
cuda,densenet121,4,1.0510,49.4047,130.5772,0.8034,0.5013,0.6240,435,2,13,7
cuda,dlrm,1024,1.1778,3.9774,7.2685,1.0009,4.3716,4.3678,40,2,7,5
cuda,drq,1,1.0500,3.4067,9.3633,0.9573,0.0620,0.0647,34,3,12,7
cuda,fastNLP_Bert,6,1.4857,34.8042,44.7555,1.1593,4.1226,3.5562,451,9,18,9
cuda,functorch_dp_cifar10,64,1.3528,7.6384,53.6319,0.4424,0.1920,0.4338,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,2.2513,30.2919,35.5458,1.2037,5.8962,4.8983,440,2,12,7
cuda,hf_Bart,4,1.3519,60.8569,55.2879,0.9285,4.8273,5.1990,648,12,24,11
cuda,hf_Bert,4,1.5901,29.0204,34.9597,1.0258,3.3479,3.2638,371,2,12,7
cuda,hf_Bert_large,4,1.5542,52.8288,56.9917,1.0725,7.9635,7.4255,719,2,12,7
cuda,hf_BigBird,2,1.6128,122.1266,117.1121,1.1068,5.2433,4.7372,2911,67,69,12
cuda,hf_DistilBert,8,1.4426,21.6774,27.8587,0.9479,3.1594,3.3330,207,2,12,7
cuda,hf_GPT2,4,1.7700,27.4337,38.2273,1.0718,4.6124,4.3035,639,2,12,7
cuda,hf_GPT2_large,4,1.7162,121.5796,96.1979,1.1284,22.5399,19.9743,1887,2,12,7
cuda,hf_Longformer,2,1.2523,89.5105,108.7986,0.8947,4.1911,4.6845,1716,162,139,13
cuda,hf_Reformer,4,1.0616,76.8904,44.4875,0.8022,1.4973,1.8664,502,48,107,14
cuda,hf_T5,8,1.9409,92.2934,44.0366,1.1719,14.3347,12.2322,811,2,12,7
cuda,hf_T5_large,2,1.8429,119.7217,155.6489,1.1680,15.8642,13.5819,2935,2,12,7
cuda,lennard_jones,1000,0.8826,1.6916,5.3487,0.9997,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,1.0806,20.4164,108.0873,0.8053,0.8748,1.0863,156,2,13,7
cuda,mobilenet_v2,96,1.5115,31.0272,129.2736,1.1013,4.0232,3.6531,157,2,13,7
cuda,mobilenet_v3_large,32,1.1854,22.0663,136.0752,0.7764,0.8526,1.0981,191,2,13,7
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0186,10.0328,9.3690,0.8931,3.3858,3.7912,17,2,13,7
cuda,phlippe_densenet,128,1.0022,23.6798,162.4254,0.8659,0.7554,0.8724,190,2,13,7
cuda,phlippe_resnet,128,0.9970,9.0309,31.2066,0.3395,0.1286,0.3788,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8116,8.3345,33.9908,0.6004,0.3358,0.5593,95,2,13,7
cuda,pytorch_stargan,16,1.2299,11.8556,44.2630,0.8893,0.6652,0.7480,60,2,13,7
cuda,pytorch_struct,200,1.1204,4.7098,18.6991,0.7358,0.7145,0.9711,45,2,13,7
cuda,pytorch_unet,1,1.3688,29.0766,58.8123,0.9308,1.9769,2.1238,75,2,13,7
cuda,resnet152,32,1.0298,63.7859,95.8335,0.9420,3.6428,3.8671,519,2,13,7
cuda,resnet18,16,0.9403,10.3155,42.5529,0.6159,0.3814,0.6192,73,2,13,7
cuda,resnet50,32,1.0537,25.3667,61.5199,0.8835,1.7676,2.0008,179,2,13,7
cuda,resnext50_32x4d,8,0.9854,19.8813,49.3746,0.7709,0.7697,0.9985,179,2,13,7
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,1.1480,28.3164,74.5005,0.9579,1.6496,1.7221,275,2,13,7
cuda,soft_actor_critic,256,0.8349,1.9025,6.3379,0.9992,0.0329,0.0329,21,3,12,7
cuda,speech_transformer,32,1.5589,36.1534,73.7973,0.8690,1.0199,1.1736,773,12,23,9
cuda,squeezenet1_1,32,1.3014,8.2303,21.8639,0.9087,0.5616,0.6180,70,2,13,7
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.0527,33.1505,135.6827,0.9430,1.5602,1.6545,366,2,15,7
cuda,timm_nfnet,128,1.4501,81.6094,68.7349,1.0729,7.0577,6.5780,619,2,13,7
cuda,timm_regnet,32,0.9684,57.7678,65.5958,0.9514,3.7035,3.8927,524,2,15,7
cuda,timm_resnest,32,1.4944,16.1017,99.4712,0.9674,1.4490,1.4979,152,2,13,7
cuda,timm_vision_transformer,32,1.3682,20.3919,48.1289,0.8835,1.9777,2.2385,377,2,13,7
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9055,28.9888,58.6743,0.8869,1.5828,1.7846,212,2,15,7
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9512,6.5690,5.7795,0.9957,0.3456,0.3471,8,4,15,8
cuda,vgg16,64,1.2535,52.7606,15.0735,0.9811,4.7116,4.8025,44,2,13,7
cuda,yolov3,16,1.1900,57.6465,114.8365,1.0372,4.4043,4.2465,266,2,13,7
