dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.723480,6.671098,6.654998
cuda,beit_base_patch16_224,64,8.583394,4.471403,4.457092
cuda,botnet26t_256,128,6.412260,3.164212,3.149545
cuda,cait_m36_384,4,32.679886,17.960516,17.940702
cuda,coat_lite_mini,128,8.536296,4.815001,4.800430
cuda,convit_base,64,8.978917,5.220923,5.206314
cuda,convmixer_768_32,32,6.759284,5.054036,5.038275
cuda,convnext_base,64,12.802800,5.709697,5.694094
cuda,crossvit_9_240,128,13.329565,7.580659,7.564912
cuda,cspdarknet53,64,11.008263,5.036311,5.021885
cuda,deit_base_distilled_patch16_224,64,7.289828,3.980973,3.965707
cuda,dla102,128,14.252814,7.493211,7.476863
cuda,dm_nfnet_f0,128,11.556636,5.303641,5.289835
cuda,dpn107,32,19.460519,9.442453,9.425882
cuda,eca_botnext26ts_256,128,6.970692,3.643058,3.628949
cuda,ese_vovnet19b_dw,128,4.623554,2.127007,2.113264
cuda,fbnetc_100,128,9.661696,4.272055,4.257466
cuda,fbnetv3_b,128,16.960212,8.382232,8.366463
cuda,gernet_l,128,9.147162,4.028126,4.013600
cuda,ghostnet_100,128,14.969539,7.144662,7.128229
cuda,gluon_inception_v3,128,12.650887,6.601408,6.585596
cuda,gluon_xception65,32,16.709544,8.894745,8.877923
cuda,gmixer_24_224,128,13.120295,6.996631,6.981042
cuda,gmlp_s16_224,128,12.240979,6.411395,6.395524
cuda,hrnet_w18,128,35.059797,25.538088,25.510742
cuda,inception_v3,128,12.736620,6.693683,6.677911
cuda,jx_nest_base,32,15.589740,8.470842,8.454751
cuda,lcnet_050,128,4.974996,2.583908,2.569811
cuda,mixer_b16_224,128,6.513244,3.364103,3.349787
cuda,mixnet_l,128,16.345509,7.502131,7.486859
cuda,mnasnet_100,128,7.556856,3.529168,3.514689
cuda,mobilenetv2_100,128,7.815294,3.736117,3.721328
cuda,mobilenetv3_large_100,128,8.382087,4.117122,4.102520
cuda,mobilevit_s,64,11.361814,5.872400,5.857070
cuda,nfnet_l0,128,11.099948,5.658205,5.643619
cuda,pit_b_224,64,8.385975,4.573165,4.557903
cuda,pnasnet5large,16,25.738868,17.476093,17.453724
cuda,poolformer_m36,64,13.735240,6.039734,6.023803
cuda,regnety_002,128,8.804735,3.926766,3.912431
cuda,repvgg_a2,128,8.714096,3.905450,3.891521
cuda,res2net101_26w_4s,64,25.141792,14.093429,14.073687
cuda,res2net50_14w_8s,128,22.620492,13.198458,13.179519
cuda,res2next50,128,12.366954,7.045287,7.028511
cuda,resmlp_12_224,128,5.625491,2.636127,2.621477
cuda,resnest101e,64,24.683992,13.051321,13.031408
cuda,rexnet_100,128,11.431631,5.529028,5.513799
cuda,sebotnet33ts_256,64,9.094691,4.706225,4.692060
cuda,selecsls42b,128,5.735482,3.086529,3.070549
cuda,spnasnet_100,128,9.428675,4.374024,4.222301
cuda,swin_base_patch4_window7_224,64,19.800908,10.772496,10.755809
cuda,swsl_resnext101_32x16d,32,13.922968,7.268719,7.250655
cuda,tf_efficientnet_b0,128,10.725465,5.473177,5.457432
cuda,tf_mixnet_l,128,17.506016,7.933733,7.918127
cuda,tinynet_a,128,12.404421,6.240831,6.224411
cuda,tnt_s_patch16_224,128,17.190617,9.739441,9.723246
cuda,twins_pcpvt_base,64,24.191000,13.171917,13.154461
cuda,visformer_small,128,6.391994,3.443331,3.427968
cuda,vit_base_patch16_224,64,7.388615,4.018026,4.003098
cuda,volo_d1_224,64,12.363945,6.997507,6.980410
cuda,xcit_large_24_p8_224,5,28.857722,15.807738,15.788359
