dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.435302,33.485381,30.193132,17.534362,5.181592,26.833781,9.361291,5.020861,0.583379,43.324939,100.950943,58.181545
cuda,beit_base_patch16_224,64,23.764704,19.595571,15.201467,8.952980,1.925448,14.268303,3.877163,2.071097,0.271407,0.758577,3.251348,8.173745
cuda,botnet26t_256,128,26.454171,23.347115,19.191506,14.036031,2.483793,21.650725,6.301460,3.075724,0.146006,26.653162,51.450029,36.910131
cuda,cait_m36_384,4,59.299365,45.135066,41.633630,18.549397,6.164515,36.009678,15.994202,7.622225,2.189738,8.140413,21.080875,32.392956
cuda,coat_lite_mini,128,28.504821,24.908609,20.506817,14.228762,2.432247,26.878414,7.970454,3.448972,0.240910,13.501359,43.483259,28.756701
cuda,convit_base,64,24.981994,21.102628,17.034211,9.743570,2.204651,19.058225,5.485297,2.533773,0.291906,5.816242,9.030518,17.524677
cuda,convmixer_768_32,32,21.954092,20.210401,16.058611,6.780377,2.956268,11.865177,3.813194,2.122303,0.321370,3.232864,11.810292,2.571920
cuda,convnext_base,64,29.758630,22.810183,18.743858,9.935502,3.495828,19.420856,5.894275,2.975285,0.517875,6.282423,12.411747,19.517168
cuda,crossvit_9_240,128,32.432435,26.708602,22.492061,12.000037,3.054260,25.623768,7.451731,3.593507,0.449479,18.153331,33.064654,35.107844
cuda,cspdarknet53,64,31.284044,25.426737,22.034669,11.679785,4.057349,17.768907,5.093649,2.655991,0.329803,25.887373,56.539457,36.327962
cuda,deit_base_distilled_patch16_224,64,21.335450,18.076892,13.918119,8.495852,1.606427,21.417502,4.101980,1.931127,0.232922,2.399981,3.809273,17.083539
cuda,dla102,128,38.703656,32.224187,28.532161,14.594937,5.190005,21.771078,7.825122,3.821509,0.564956,17.671808,40.001011,30.458504
cuda,dm_nfnet_f0,128,28.193430,22.073925,18.123567,8.693266,3.558969,17.094960,5.550062,2.336379,0.278676,23.091913,28.568863,35.311795
cuda,dpn107,32,47.835257,37.651721,34.268170,17.373801,5.880246,26.827433,8.011086,4.363647,0.566691,15.483737,29.757453,31.308639
cuda,eca_botnext26ts_256,128,26.673216,23.426376,20.004877,14.082145,2.795027,21.647346,6.277407,2.855778,0.161586,32.808581,58.087358,43.345670
cuda,ese_vovnet19b_dw,128,17.984861,15.466893,12.053481,8.505651,1.666641,13.804311,3.489525,1.622122,0.119634,27.837838,52.028916,34.910600
cuda,fbnetc_100,128,29.080531,23.984543,20.535282,11.955795,3.401677,17.776798,4.960361,2.512264,0.303562,45.963606,99.650959,55.435222
cuda,fbnetv3_b,128,46.130449,37.760926,34.405228,17.831289,5.935140,27.227127,9.172790,4.300099,0.644171,53.864727,107.749016,69.641529
cuda,gernet_l,128,24.539749,19.553412,16.222859,8.728950,2.862946,13.710403,3.015113,1.897908,0.233781,24.745680,48.557410,32.808667
cuda,ghostnet_100,128,43.402464,35.587917,31.240903,18.238267,4.731770,30.675516,8.775249,4.683878,0.510081,98.378680,173.274652,115.935312
cuda,gluon_inception_v3,128,41.000293,34.879951,30.702085,17.709376,5.326303,27.088265,9.606527,5.113763,0.594054,41.282039,95.967923,56.368923
cuda,gluon_xception65,32,44.064723,36.151031,32.110432,14.724162,6.178174,21.016755,7.812203,3.765435,0.751265,15.079867,31.466378,28.068618
cuda,gmixer_24_224,128,28.596565,22.160348,19.231213,9.652065,2.563349,17.095749,5.915585,3.056114,0.409665,0.002703,7.041692,10.500143
cuda,gmlp_s16_224,128,31.049196,24.756604,20.560942,10.971928,3.174448,20.550264,6.268152,3.212781,0.448281,0.002639,13.095999,13.022841
cuda,hrnet_w18,128,106.199627,96.408285,92.133848,42.906751,19.120479,61.773074,30.509592,12.606969,5.103182,37.165622,84.063488,76.561688
cuda,inception_v3,128,40.601359,34.532498,30.437624,17.533720,5.245400,26.851687,9.459795,5.059588,0.581704,43.319099,98.516867,58.266761
cuda,jx_nest_base,32,38.152731,31.297842,27.134466,15.678237,4.217005,29.250504,11.093926,4.297515,0.612746,12.868605,24.844750,31.017810
cuda,lcnet_050,128,19.967888,17.505303,14.001301,8.987180,2.085835,13.753487,3.151948,1.563066,0.130034,39.664712,70.543234,46.654174
cuda,mixer_b16_224,128,19.132886,15.926903,12.239944,7.423162,1.452682,12.346867,2.296070,1.337969,0.149644,0.002580,5.995854,6.505315
cuda,mixnet_l,128,41.550031,32.727381,29.325234,16.311938,4.334699,26.286738,7.373318,4.474082,0.551614,63.033788,100.338840,77.699181
cuda,mnasnet_100,128,25.282495,21.326964,17.880744,11.263523,2.714890,16.853077,3.814070,2.288893,0.216801,41.937530,87.344280,50.443958
cuda,mobilenetv2_100,128,26.409346,22.412502,18.981494,11.854335,2.894783,17.085265,3.954161,2.301625,0.230412,37.969402,91.004864,46.309824
cuda,mobilenetv3_large_100,128,27.789877,23.610789,20.167911,12.797570,2.955668,20.620084,5.021196,2.666552,0.256732,64.306322,117.469473,75.294784
cuda,mobilevit_s,64,37.630034,32.241895,28.895865,19.911727,4.416650,36.491987,14.099042,6.436062,0.400375,52.971375,101.406643,74.469384
cuda,nfnet_l0,128,26.547515,20.936250,17.463776,8.461970,3.156725,16.582603,5.076104,2.234637,0.273271,29.986525,39.505874,41.496626
cuda,pit_b_224,64,22.914598,19.234882,15.784633,9.604544,2.125425,16.195814,4.299870,2.170327,0.263325,0.002685,11.386663,8.891182
cuda,pnasnet5large,16,74.389748,66.080216,62.646012,31.000710,10.694598,47.185212,21.830194,10.075372,1.922869,26.558671,47.041475,54.844230
cuda,poolformer_m36,64,41.731935,34.082538,30.769853,17.707423,6.303254,31.776472,15.026402,6.390956,0.610752,15.969296,32.536602,36.736365
cuda,regnety_002,128,24.987935,20.262344,16.889850,10.004815,2.580280,16.115662,4.218163,2.107171,0.244330,36.675761,67.351305,45.575308
cuda,repvgg_a2,128,24.965582,19.993595,16.625739,8.789937,2.998888,13.242564,3.377074,1.700686,0.214833,12.128437,24.442042,19.802852
cuda,res2net101_26w_4s,64,62.362821,51.929223,48.568949,23.271019,8.417842,34.708594,15.476399,7.108633,1.483394,25.889347,55.576718,46.459462
cuda,res2net50_14w_8s,128,57.920506,48.830842,45.483657,21.009064,8.001067,33.026979,13.884812,6.800215,1.253105,19.121299,36.986766,39.764678
cuda,res2next50,128,34.566743,29.437755,25.984658,13.921525,4.553042,21.806011,7.625043,3.908098,0.491196,17.280455,37.886419,30.066308
cuda,resmlp_12_224,128,16.473991,13.649994,10.240446,6.970033,1.025412,21.146414,2.344063,1.585275,0.133382,0.002797,7.830891,15.294859
cuda,resnest101e,64,56.826041,45.816756,42.456180,19.882967,7.312248,31.551816,12.566077,6.058579,1.148224,43.344060,79.727480,63.337638
cuda,rexnet_100,128,36.140471,30.493201,27.125577,17.394152,3.934640,29.377179,6.545119,3.229014,0.327475,143.860268,234.381931,160.069473
cuda,sebotnet33ts_256,64,31.118409,26.822615,23.518445,16.132721,3.639191,24.824720,8.382311,3.280529,0.217961,35.086589,58.375362,47.641001
cuda,selecsls42b,128,21.411394,18.865380,15.415558,10.006087,2.371500,16.736797,4.250045,2.398066,0.180450,29.115959,59.048008,38.377745
cuda,spnasnet_100,128,29.140163,24.272359,20.769959,12.660504,3.350128,19.020796,4.993484,2.495936,0.286751,47.303583,97.458285,57.258028
cuda,swin_base_patch4_window7_224,64,44.933983,36.382421,33.033728,18.687542,4.924624,38.536688,14.156080,6.517068,0.725118,23.602571,31.857724,48.778410
cuda,swsl_resnext101_32x16d,32,35.150074,28.883764,25.591079,11.667588,4.975956,17.020507,6.211370,3.014902,0.479675,7.186663,11.060844,17.929147
cuda,tf_efficientnet_b0,128,30.352156,25.335711,21.856457,13.240601,3.517088,21.522153,5.673340,2.782775,0.300658,63.084971,105.845310,75.140567
cuda,tf_mixnet_l,128,41.134832,31.935011,28.566154,16.484359,4.189988,26.989714,7.443490,4.600426,0.539201,61.667513,94.447934,76.711898
cuda,tinynet_a,128,33.725531,27.819994,24.456479,14.076982,4.052862,22.494638,6.536714,3.090857,0.367880,61.395429,106.032743,74.175662
cuda,tnt_s_patch16_224,128,36.589401,29.493890,26.209897,13.070310,3.679973,23.407628,8.303729,3.898978,0.736275,7.878527,13.036019,22.246776
cuda,twins_pcpvt_base,64,49.584914,38.669307,35.303848,17.899603,5.306292,33.594549,13.617470,5.624228,1.364661,38.594127,68.691805,60.070834
cuda,visformer_small,128,22.938151,20.069397,16.599066,11.008661,2.464052,16.398471,3.332488,1.885330,0.201994,17.254009,32.068999,25.280267
cuda,vit_base_patch16_224,64,20.076098,16.886323,13.462008,8.070308,1.613013,19.538347,3.543735,1.801642,0.228049,2.368551,3.911931,15.595912
cuda,volo_d1_224,64,32.320182,27.190308,23.696947,13.615778,3.414653,23.972946,7.903645,3.607931,0.439709,13.793282,24.784035,27.840864
cuda,xcit_large_24_p8_224,5,62.196761,48.862460,45.294811,21.082035,8.614447,38.355543,17.016306,7.602371,2.013999,0.002704,32.930020,26.532819
