dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.219903,22.415087,19.484099,10.468418,2.825477,16.292519,4.219985,2.098665,0.321788,11.441153,28.542384,20.305552
cuda,Background_Matting,4,22.483167,18.963314,15.873403,8.833199,2.529439,15.682455,5.723304,2.953707,0.233085,18.874225,32.067377,28.454144
cuda,LearningToPaint,96,13.995197,12.541205,8.800595,5.972851,1.002086,10.213405,1.255449,0.732974,0.074167,11.395533,21.910419,16.719379
cuda,Super_SloMo,6,24.211847,21.259047,18.056089,10.784427,2.718077,16.999317,5.948683,2.933231,0.149007,9.089169,8.136431
cuda,alexnet,128,6.635710,6.138624,2.654915,2.246232,0.180378,5.575187,0.946615,0.328390,0.015361,4.325086,7.845519,4.182547
cuda,attention_is_all_you_need_pytorch,256,27.609022,23.277532,19.896718,10.938011,2.513646,18.018382,4.934254,2.313030,0.380925,14.380159,32.660188,24.214095
cuda,dcgan,32,5.377597,4.941360,2.333921,1.807142,0.346534,2.705801,0.210950,0.116160,0.012476,0.118506,1.380347
cuda,demucs,4,13.613766,12.119241,9.051827,8.052772,0.454473,12.693755,1.161497,0.670691,0.045143,5.882039,8.985129,11.010781
cuda,densenet121,4,52.964814,45.568292,42.161549,23.954924,6.739093,35.939582,13.935869,5.618499,0.708704,29.167098,57.036429,48.721985
cuda,dlrm,1024,4.868445,4.490967,2.118671,1.469433,0.174316,2.861124,0.388848,0.167221,0.016126,0.125489,1.705799
cuda,drq,1,7.691875,7.014329,3.489854,3.004217,0.130958,4.640862,0.190367,0.111881,0.015792,0.397931,2.179899
