dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.8849,300.5680,8.0860,0.7338,16.5008,22.4858,441,1,11,6
cuda,AlbertForQuestionAnswering,4,0.8855,297.7624,8.0236,0.7449,16.2630,21.8332,441,1,11,6
cuda,AllenaiLongformerBase,4,0.6292,286.8003,31.7023,0.7887,8.3229,10.5525,1717,161,138,12
cuda,BartForCausalLM,4,0.9591,119.0105,12.0113,0.8923,11.9027,13.3401,486,16,19,11
cuda,BartForConditionalGeneration,2,0.8518,173.7067,26.1056,0.8987,15.5970,17.3560,1260,1,11,6
cuda,BertForMaskedLM,16,0.9619,114.0944,10.7135,0.9207,11.6459,12.6486,372,1,11,6
cuda,BertForQuestionAnswering,16,0.9696,98.1024,10.7989,0.9284,8.8466,9.5286,379,1,11,6
cuda,BlenderbotForCausalLM,4,0.7478,147.8490,22.4282,0.9937,31.1116,31.3097,938,28,19,11
cuda,BlenderbotSmallForCausalLM,64,0.8691,70.4498,8.4034,0.7493,7.7848,10.3895,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,0.8931,138.0772,17.9857,0.8895,13.3990,15.0628,842,1,11,6
cuda,CamemBert,16,0.9630,122.9056,11.4155,0.9184,11.8036,12.8523,379,1,11,6
cuda,DebertaForMaskedLM,4,0.5762,120.2204,13.5437,0.9156,4.9442,5.3999,728,95,164,15
cuda,DebertaForQuestionAnswering,8,0.6458,119.1653,13.9497,1.0537,6.2231,5.9058,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.5201,198.8714,27.3039,0.9068,11.6411,12.8370,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.5252,201.5827,26.5576,0.9764,12.2851,12.5822,940,179,287,15
cuda,DistilBertForMaskedLM,128,0.9512,89.0702,5.7123,0.8468,11.0526,13.0528,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,0.9872,104.6890,5.6441,0.9556,9.5385,9.9817,216,1,11,6
cuda,DistillGPT2,16,0.9555,110.4371,5.1509,0.8591,11.4247,13.2987,332,1,11,6
cuda,ElectraForCausalLM,32,0.9347,94.1956,13.9899,0.7864,11.1043,14.1196,379,6,15,8
cuda,ElectraForQuestionAnswering,64,0.9759,117.2455,11.1287,0.9537,10.4133,10.9191,380,1,11,6
cuda,GPT2ForSequenceClassification,4,0.9537,95.8029,9.7734,0.9060,9.0873,10.0306,646,1,11,6
cuda,LayoutLMForMaskedLM,16,0.9622,117.0449,11.7931,0.9211,11.6797,12.6804,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,0.9708,100.5317,11.6905,0.9295,8.8766,9.5502,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,0.8193,165.6859,25.7792,0.8772,11.3017,12.8833,1204,20,25,10
cuda,MBartForCausalLM,4,0.9634,117.5232,12.4537,0.8924,11.9196,13.3569,485,16,19,11
cuda,MBartForConditionalGeneration,2,0.8598,172.6941,26.3477,0.8946,15.6138,17.4533,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,0.8410,121.0936,19.6335,0.8495,10.9634,12.9064,1175,1,11,6
cuda,MegatronBertForCausalLM,4,0.9012,96.1511,22.0562,0.8644,9.0322,10.4486,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,0.9604,147.4507,21.8498,0.9040,13.3824,14.8035,726,1,11,6
cuda,MobileBertForMaskedLM,64,0.8063,240.4519,42.5343,0.8769,7.1229,8.1232,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,0.8106,235.0107,42.3136,1.0064,7.9433,7.8932,1453,1,5,4
cuda,OPTForCausalLM,2,0.9333,180.2757,11.0346,0.9246,17.1579,18.5571,537,16,19,11
cuda,PLBartForCausalLM,8,0.9591,121.9795,6.7896,0.8168,11.7446,14.3793,258,10,19,11
cuda,PLBartForConditionalGeneration,4,0.9337,127.3155,16.7933,0.8779,13.0738,14.8917,662,12,22,10
cuda,PegasusForCausalLM,32,0.8666,85.2186,11.4123,0.8405,7.6748,9.1310,482,18,20,11
cuda,PegasusForConditionalGeneration,32,0.9114,157.0527,19.4754,0.8957,14.4376,16.1196,1248,9,17,7
cuda,RobertaForCausalLM,16,0.9625,119.6320,11.4456,0.9209,11.6424,12.6427,383,1,11,6
cuda,RobertaForQuestionAnswering,16,0.9698,98.5666,11.2808,0.9279,8.8418,9.5294,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,0.9115,58.8366,6.2728,0.7545,6.8198,9.0391,265,12,20,11
cuda,T5ForConditionalGeneration,4,0.8524,122.8565,13.2970,0.9516,8.5207,8.9540,812,1,11,6
cuda,T5Small,4,0.8508,122.3816,12.8309,0.9516,8.5207,8.9540,812,1,11,6
cuda,TrOCRForCausalLM,32,0.9605,143.2439,12.0312,0.8307,14.0976,16.9716,485,16,19,11
cuda,XGLMForCausalLM,8,0.7361,157.1054,20.9326,0.8612,10.4421,12.1246,1002,30,20,11
cuda,XLNetLMHeadModel,8,0.9665,289.5352,27.8685,0.9603,16.4369,17.1161,768,3,14,8
cuda,YituTechConvBert,16,0.9545,131.2246,20.4983,0.8732,10.6702,12.2200,638,6,15,8
