,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 49/50","98%, 42/43","100%, 61/61"
aot_eager,aot_eager,"94%, 47/50","93%, 40/43","98%, 60/61"
aot_cudagraphs,aot_cudagraphs,"90%, 45/50","88%, 38/43","93%, 57/61"
aot_nvfuser,aot_nvfuser,"30%, 15/50","0%, 0/43","7%, 4/61"
inductor,inductor,"64%, 32/50","60%, 26/43","26%, 16/61"
