dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0129,1.4659,1.0016
cuda,Background_Matting,4,0.9999,0.5332,1.0203
cuda,LearningToPaint,96,1.0016,0.4439,1.0000
cuda,Super_SloMo,6,0.9987,0.7523,1.0035
cuda,alexnet,128,0.9994,0.3288,0.9445
cuda,attention_is_all_you_need_pytorch,256,1.0078,1.0865,1.0037
cuda,dcgan,32,0.9712,0.3218,0.9723
cuda,demucs,4,0.9994,0.5124,0.9996
cuda,densenet121,4,0.9996,1.3746,1.0000
cuda,dlrm,2048,1.0005,0.5274,0.9991
cuda,drq,1,1.0030,0.3634,1.0000
cuda,fastNLP_Bert,6,0.9975,1.4649,1.0000
cuda,functorch_dp_cifar10,64,0.9971,0.4572,1.0000
cuda,hf_Albert,8,1.0002,1.1374,1.0000
cuda,hf_Bart,4,1.0133,1.3504,1.0004
cuda,hf_Bert,4,1.0345,1.2684,0.9998
cuda,hf_BigBird,2,0.9916,6.5971,1.0030
cuda,hf_DistilBert,8,0.9991,0.5783,0.9992
cuda,hf_GPT2,4,1.0116,1.2262,1.0008
cuda,hf_Longformer,2,0.9888,1.2450,1.0010
cuda,hf_Reformer,4,0.9989,2.2415,0.3949
cuda,hf_T5,8,0.9994,1.9395,1.0000
cuda,lennard_jones,1000,0.9783,0.3511,0.9962
cuda,mnasnet1_0,32,0.9981,0.6184,1.0005
cuda,mobilenet_v2,96,0.9985,0.5630,1.0002
cuda,mobilenet_v3_large,32,1.0046,0.6696,1.0000
cuda,moco,32,0.9967,1.4250,0.9980
cuda,nvidia_deeprecommender,256,0.9992,0.3237,1.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9979,0.4538,0.9977
cuda,pytorch_stargan,16,0.9980,0.4303,1.0012
cuda,pytorch_struct,200,1.0007,0.3781,1.0000
cuda,pytorch_unet,1,0.9994,0.4455,0.9966
cuda,resnet18,16,1.0106,0.4506,0.9783
cuda,resnet50,32,1.0001,0.6382,1.0001
cuda,resnext50_32x4d,8,1.0016,0.6717,1.0019
cuda,shufflenet_v2_x1_0,128,0.9999,0.6926,0.9998
cuda,soft_actor_critic,256,0.9843,0.2984,0.9998
cuda,speech_transformer,32,1.0034,1.5790,0.9978
cuda,squeezenet1_1,32,0.9960,0.4102,1.0000
cuda,tacotron2,64,0.9786,12.0674,0.9884
cuda,timm_efficientdet,1,0.8948,18.3572,1.0321
cuda,timm_efficientnet,32,0.8174,1.4349,1.0000
cuda,timm_nfnet,128,0.9986,1.6135,0.9796
cuda,timm_regnet,32,0.9758,1.7562,1.0005
cuda,timm_resnest,32,1.0011,0.4595,0.9859
cuda,timm_vision_transformer,8,1.0026,0.7425,1.0005
cuda,timm_vovnet,32,0.6039,1.3396,1.0042
cuda,tts_angular,64,0.9897,0.4301,1.0037
cuda,vgg16,64,0.9994,0.3455,0.9999
cuda,yolov3,16,0.9991,2.3422,0.9977
