dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.538256,6.621950
cuda,botnet26t_256,128,1.374525,2.829363
cuda,cait_m36_384,2,4.114306,20.654918
cuda,coat_lite_mini,128,1.449703,4.806398
cuda,convit_base,32,1.464447,5.220449
cuda,convmixer_768_32,32,1.298931,4.530776
cuda,convnext_base,32,1.836447,6.791517
cuda,crossvit_9_240,64,1.885143,6.728229
cuda,cspdarknet53,64,2.238383,4.625181
cuda,deit_base_distilled_patch16_224,64,1.170907,3.660530
cuda,dla102,64,1.739109,7.436740
cuda,dm_nfnet_f0,128,2.222672,5.788033
cuda,dpn107,32,3.815989,10.087423
cuda,eca_botnext26ts_256,64,1.433208,3.213538
cuda,eca_halonext26ts,64,1.529755,3.527214
cuda,ese_vovnet19b_dw,128,1.130054,2.089818
cuda,fbnetc_100,128,2.068343,4.053920
cuda,fbnetv3_b,128,3.123201,7.662658
cuda,gernet_l,128,1.930014,3.732816
cuda,ghostnet_100,128,2.096871,6.359055
cuda,gluon_inception_v3,128,1.545457,6.679394
cuda,gluon_xception65,32,1.779977,8.807421
cuda,gmixer_24_224,64,1.773304,6.843525
cuda,gmlp_s16_224,64,1.798590,6.418164
cuda,hrnet_w18,2,5.596550,32.286549
cuda,inception_v3,128,1.526815,6.555269
cuda,jx_nest_base,32,2.449727,9.123989
cuda,lcnet_050,128,1.074462,1.803080
cuda,mixer_b16_224,64,0.993835,2.698143
cuda,mixnet_l,64,5.465643,8.535709
cuda,mnasnet_100,128,1.616549,3.187160
cuda,mobilenetv2_100,128,1.630646,3.085293
cuda,mobilenetv3_large_100,128,1.631730,3.560873
cuda,mobilevit_s,32,1.932501,5.397223
cuda,nfnet_l0,64,1.934822,6.065513
cuda,pit_b_224,64,1.329076,4.323516
cuda,pnasnet5large,16,4.660618,24.792671
cuda,poolformer_m36,64,2.131174,6.852242
cuda,regnety_002,128,1.634880,4.108510
cuda,repvgg_a2,128,1.933835,3.157017
cuda,res2net101_26w_4s,64,2.846837,15.166359
cuda,res2net50_14w_8s,2,2.529635,13.228705
cuda,res2next50,2,1.565393,6.271408
cuda,resmlp_12_224,128,0.931929,2.370944
cuda,resnest101e,32,3.262181,14.858922
cuda,rexnet_100,128,1.995765,5.121180
cuda,sebotnet33ts_256,64,1.838286,4.477245
cuda,selecsls42b,128,0.824536,2.506473
cuda,spnasnet_100,128,2.004813,4.031607
cuda,swsl_resnext101_32x16d,32,1.604744,7.149139
cuda,tf_efficientnet_b0,128,2.048012,5.198100
cuda,tf_mixnet_l,64,6.009141,8.484243
cuda,tinynet_a,128,2.166248,6.136728
cuda,tnt_s_patch16_224,64,2.337714,10.059296
cuda,twins_pcpvt_base,32,3.257464,14.496819
cuda,visformer_small,128,1.117493,3.265073
cuda,vit_base_patch16_224,64,1.161641,3.603388
cuda,volo_d1_224,64,1.867979,6.958297
cuda,xcit_large_24_p8_224,5,3.654083,18.641620
