dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8350,7.4788,0.8680
cuda,Background_Matting,4,1.0163,4.0042,0.9670
cuda,LearningToPaint,96,0.9841,1.5167,0.7529
cuda,Super_SloMo,6,0.9969,4.1131,0.9672
cuda,alexnet,128,0.9964,0.6543,0.8304
cuda,attention_is_all_you_need_pytorch,256,0.9124,7.3017,0.9420
cuda,dcgan,32,0.9107,0.5496,0.8126
cuda,demucs,4,1.0007,0.6461,0.9996
cuda,densenet121,4,0.8974,10.5845,0.8640
cuda,dlrm,2048,0.9185,0.9208,0.9992
cuda,drq,1,0.7942,0.7363,1.0000
cuda,fastNLP_Bert,6,0.9043,6.6927,0.8863
cuda,functorch_dp_cifar10,64,0.9112,1.8041,0.8996
cuda,hf_Albert,8,0.9553,6.0512,0.9358
cuda,hf_Bart,4,0.8228,8.1027,0.8140
cuda,hf_Bert,4,0.8341,6.2539,0.8516
cuda,hf_BigBird,2,0.7956,12.5770,0.9652
cuda,hf_DistilBert,8,0.9665,3.1294,0.8711
cuda,hf_GPT2,4,0.9763,6.2013,0.8501
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9981,2.7473,0.3932
cuda,hf_T5,8,0.9419,9.4006,0.9010
cuda,lennard_jones,1000,0.7671,0.5112,1.0017
cuda,mnasnet1_0,32,0.9816,3.5708,0.8833
cuda,mobilenet_v2,96,0.9867,3.2900,0.7731
cuda,mobilenet_v3_large,32,0.9808,3.9336,0.8718
cuda,moco,32,0.9953,2.0846,1.0041
cuda,nvidia_deeprecommender,256,0.9966,0.4919,1.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9029,2.3137,0.8603
cuda,pytorch_stargan,16,1.0432,2.0165,0.9835
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,0.9941,1.6728,0.8651
cuda,resnet18,16,0.9468,1.5948,0.7831
cuda,resnet50,32,0.9929,3.6629,0.8678
cuda,resnext50_32x4d,8,0.9287,3.7315,0.8655
cuda,shufflenet_v2_x1_0,128,0.9918,4.0250,0.8740
cuda,soft_actor_critic,256,0.7369,0.4371,0.9166
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9281,1.5064,0.8191
cuda,tacotron2,64,0.7619,26.7376,0.4034
cuda,timm_efficientdet,1,0.7402,37.6525,0.8393
cuda,timm_efficientnet,32,0.6849,6.0015,0.7737
cuda,timm_nfnet,128,0.9960,7.0140,0.9051
cuda,timm_regnet,32,0.9225,7.2766,0.8443
cuda,timm_resnest,32,1.0059,2.1980,0.8177
cuda,timm_vision_transformer,8,0.8639,4.3917,0.8772
cuda,timm_vovnet,32,0.5839,3.7643,0.7690
cuda,tts_angular,64,0.9443,0.5467,1.0037
cuda,vgg16,64,0.9970,0.9953,0.7280
cuda,yolov3,16,0.9916,6.7556,0.8353
