,Compiler,torchbench,huggingface,timm_models
eager,eager,3.51,4.87,4.20
aot_eager,aot_eager,9.43,14.80,13.26
inductor,inductor,32.60,46.67,46.80
inductor_no_cudagraphs,inductor_no_cudagraphs,32.32,41.19,45.97
