dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,13.808279,9.680595
cuda,beit_base_patch16_224,64,8.613526,5.607939
cuda,botnet26t_256,128,5.997334,3.816212
cuda,cait_m36_384,4,31.516952,21.033236
cuda,coat_lite_mini,128,8.166829,5.706595
cuda,convit_base,64,8.907037,6.118948
cuda,convmixer_768_32,32,7.794045,6.217197
cuda,convnext_base,64,12.515567,7.786331
cuda,crossvit_9_240,128,13.164682,9.042592
cuda,cspdarknet53,64,11.074319,6.847434
cuda,deit_base_distilled_patch16_224,64,7.169815,4.925000
cuda,dla102,128,15.352675,10.507841
cuda,dm_nfnet_f0,128,10.734360,6.693448
cuda,dpn107,32,19.576419,12.639060
cuda,eca_botnext26ts_256,128,7.079906,4.717800
cuda,eca_halonext26ts,128,7.095769,4.722327
cuda,ese_vovnet19b_dw,128,4.505676,2.670754
cuda,fbnetc_100,128,9.978257,6.052514
cuda,fbnetv3_b,128,18.121760,11.658997
cuda,gernet_l,128,9.230851,5.542744
cuda,ghostnet_100,128,15.353079,9.569085
cuda,gluon_inception_v3,128,13.620359,9.533831
cuda,gluon_xception65,32,18.538429,12.681299
cuda,gmixer_24_224,128,12.941722,8.843217
cuda,gmlp_s16_224,128,12.450352,8.459148
cuda,hrnet_w18,128,39.406063,31.581240
cuda,inception_v3,128,13.573063,9.519678
cuda,jx_nest_base,32,14.062525,9.498120
cuda,lcnet_050,128,5.322369,3.396194
cuda,mixer_b16_224,128,5.861700,3.939764
cuda,mixnet_l,128,15.951371,10.030852
cuda,mnasnet_100,128,8.071066,5.006939
cuda,mobilenetv2_100,128,8.307387,5.135807
cuda,mobilenetv3_large_100,128,9.039614,5.859730
cuda,mobilevit_s,64,11.279380,7.577908
cuda,nfnet_l0,128,10.786766,7.004353
cuda,pit_b_224,64,8.034159,5.421563
cuda,pnasnet5large,16,27.427986,21.547096
cuda,poolformer_m36,64,12.453448,7.767525
cuda,regnety_002,128,8.528358,5.239719
cuda,repvgg_a2,128,9.047999,5.457576
cuda,res2net101_26w_4s,64,27.162357,19.269182
cuda,res2net50_14w_8s,128,25.141504,17.994467
cuda,res2next50,128,13.315364,9.429060
cuda,resmlp_12_224,128,5.070567,3.246365
cuda,resnest101e,64,25.885774,17.646121
cuda,rexnet_100,128,11.228015,7.194435
cuda,sebotnet33ts_256,64,7.504032,5.486183
cuda,selecsls42b,128,5.912929,4.085825
cuda,spnasnet_100,128,9.806329,5.976137
cuda,swin_base_patch4_window7_224,64,18.775130,12.923496
cuda,swsl_resnext101_32x16d,32,15.125339,10.305652
cuda,tf_efficientnet_b0,128,10.669717,6.813724
cuda,tf_mixnet_l,128,16.184274,9.945973
cuda,tinynet_a,128,12.337485,8.076051
cuda,tnt_s_patch16_224,128,16.925995,11.882399
cuda,twins_pcpvt_base,64,23.671154,16.092980
cuda,visformer_small,128,6.188410,4.266088
cuda,vit_base_patch16_224,64,6.951854,4.767989
cuda,volo_d1_224,64,12.070609,8.321605
cuda,xcit_large_24_p8_224,5,28.463406,19.113083
