dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.0097
cuda,Background_Matting,4,0.9996
cuda,LearningToPaint,96,1.0054
cuda,Super_SloMo,6,1.0002
cuda,alexnet,128,0.9988
cuda,attention_is_all_you_need_pytorch,256,0.9993
cuda,dcgan,32,0.9811
cuda,demucs,4,0.9994
cuda,densenet121,4,1.0018
cuda,dlrm,2048,0.9958
cuda,drq,1,1.0225
cuda,fastNLP_Bert,6,0.9985
cuda,hf_Albert,8,1.0009
cuda,hf_Bart,4,1.0168
cuda,hf_Bert,4,1.0152
cuda,hf_BigBird,2,0.9944
cuda,hf_DistilBert,8,0.9997
cuda,hf_GPT2,4,1.0073
cuda,hf_Longformer,2,1.0172
cuda,hf_Reformer,4,0.9993
cuda,hf_T5,8,0.9980
cuda,mnasnet1_0,32,0.9989
cuda,mobilenet_v2,96,0.9992
cuda,mobilenet_v2_quantized_qat,96,1.0009
cuda,mobilenet_v3_large,32,1.0048
cuda,moco,32,0.9956
cuda,nvidia_deeprecommender,256,0.9985
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9930
cuda,pytorch_stargan,16,1.0000
cuda,pytorch_struct,200,0.9941
cuda,pytorch_unet,1,0.9999
cuda,resnet18,16,1.0045
cuda,resnet50,32,0.9983
cuda,resnet50_quantized_qat,32,1.0018
cuda,resnext50_32x4d,8,1.0008
cuda,shufflenet_v2_x1_0,128,0.9997
cuda,soft_actor_critic,256,0.9883
cuda,speech_transformer,32,1.0086
cuda,squeezenet1_1,32,0.9939
cuda,tacotron2,64,0.9822
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.0149
cuda,timm_nfnet,128,0.9998
cuda,timm_regnet,32,0.9992
cuda,timm_resnest,32,0.9986
cuda,timm_vision_transformer,8,1.0053
cuda,timm_vovnet,32,0.9989
cuda,tts_angular,64,0.9860
cuda,vgg16,64,0.9998
cuda,vision_maskrcnn,4,0.9604
cuda,yolov3,16,0.9995
