dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.2529
cuda,beit_base_patch16_224,64,1.0304
cuda,botnet26t_256,128,1.3593
cuda,cait_m36_384,2,1.0011
cuda,coat_lite_mini,128,1.0581
cuda,convit_base,32,1.1540
cuda,convmixer_768_32,32,1.0508
cuda,convnext_base,32,0.9968
cuda,crossvit_9_240,64,1.0881
cuda,cspdarknet53,64,1.2233
cuda,deit_base_distilled_patch16_224,64,1.0672
cuda,densenet121,64,1.2101
cuda,dla102,64,1.3645
cuda,dm_nfnet_f0,128,1.1340
cuda,dpn107,32,1.1770
cuda,eca_botnext26ts_256,64,1.3916
cuda,eca_halonext26ts,64,1.3739
cuda,ecaresnet101d,64,1.3296
cuda,ese_vovnet19b_dw,128,1.3163
cuda,fbnetc_100,128,1.3518
cuda,fbnetv3_b,128,1.0310
cuda,gernet_l,128,1.1718
cuda,ghostnet_100,128,1.2653
cuda,gluon_inception_v3,128,1.2526
cuda,gluon_senet154,32,1.2202
cuda,gluon_xception65,32,1.1291
cuda,gmixer_24_224,64,1.0708
cuda,gmlp_s16_224,64,1.0285
cuda,hardcorenas_a,128,1.2079
cuda,hrnet_w18,2,1.0816
cuda,inception_v3,128,1.2527
cuda,jx_nest_base,32,1.1566
cuda,lcnet_050,128,1.0451
cuda,legacy_senet154,32,1.2262
cuda,mixer_b16_224,64,0.9931
cuda,mixnet_l,64,1.0897
cuda,mnasnet_100,128,1.3597
cuda,mobilenetv2_100,128,1.0542
cuda,mobilenetv3_large_100,128,1.2439
cuda,mobilevit_s,32,1.2382
cuda,nasnetalarge,16,1.1228
cuda,nfnet_l0,64,1.2056
cuda,pit_b_224,64,1.1000
cuda,pnasnet5large,16,1.1142
cuda,poolformer_m36,64,1.0582
cuda,regnety_002,128,1.4169
cuda,repvgg_a2,128,1.2449
cuda,res2net101_26w_4s,64,1.1696
cuda,res2net50_14w_8s,2,1.0795
cuda,res2next50,2,1.0808
cuda,resmlp_12_224,128,1.2201
cuda,resnest101e,32,1.1628
cuda,resnet18,128,1.3077
cuda,rexnet_100,128,1.2294
cuda,sebotnet33ts_256,64,1.3396
cuda,selecsls42b,128,1.3719
cuda,spnasnet_100,128,1.3516
cuda,swin_base_patch4_window7_224,64,1.0468
cuda,swsl_resnext101_32x16d,32,1.1575
cuda,tf_efficientnet_b0,128,1.3192
cuda,tf_mixnet_l,64,1.0855
cuda,tinynet_a,128,1.3452
cuda,tnt_s_patch16_224,64,1.2954
cuda,twins_pcpvt_base,32,1.1064
cuda,visformer_small,128,1.0761
cuda,vit_base_patch16_224,64,1.0168
cuda,volo_d1_224,64,1.1190
cuda,xcit_large_24_p8_224,5,1.0889
