dev,name,batch_size,speedup
cuda,BERT_pytorch,16,0.7543
cuda,Background_Matting,4,1.0208
cuda,LearningToPaint,96,0.9639
cuda,Super_SloMo,6,0.9985
cuda,alexnet,128,0.9929
cuda,attention_is_all_you_need_pytorch,256,0.9636
cuda,dcgan,32,0.8796
cuda,demucs,4,0.9996
cuda,densenet121,4,0.8374
cuda,dlrm,2048,0.9121
cuda,drq,1,0.7768
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9959
cuda,hf_Bart,4,0.9213
cuda,hf_Bert,4,0.8098
cuda,hf_BigBird,2,0.7909
cuda,hf_DistilBert,8,0.9523
cuda,hf_GPT2,4,0.9626
cuda,hf_Longformer,2,0.8104
cuda,hf_Reformer,4,1.0013
cuda,hf_T5,8,0.9891
cuda,mnasnet1_0,32,0.9398
cuda,mobilenet_v2,96,0.9955
cuda,mobilenet_v2_quantized_qat,96,0.9496
cuda,mobilenet_v3_large,32,0.9307
cuda,moco,32,0.9957
cuda,nvidia_deeprecommender,256,0.9562
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8009
cuda,pytorch_stargan,16,0.9920
cuda,pytorch_struct,200,0.6733
cuda,pytorch_unet,1,0.9979
cuda,resnet18,16,0.9341
cuda,resnet50,32,0.9917
cuda,resnet50_quantized_qat,32,0.9066
cuda,resnext50_32x4d,8,0.8747
cuda,shufflenet_v2_x1_0,128,0.9271
cuda,soft_actor_critic,256,0.7369
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.8866
cuda,tacotron2,64,0.8136
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,0.7591
cuda,timm_nfnet,128,0.9989
cuda,timm_regnet,32,0.9945
cuda,timm_resnest,32,0.9960
cuda,timm_vision_transformer,8,0.7546
cuda,timm_vovnet,32,0.9947
cuda,tts_angular,64,0.9585
cuda,vgg16,64,0.9993
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9592
