dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1624
cuda,AlbertForQuestionAnswering,2,1.1645
cuda,AllenaiLongformerBase,1,1.1723
cuda,BartForCausalLM,2,1.0012
cuda,BartForConditionalGeneration,1,1.0997
cuda,BertForMaskedLM,64,1.0528
cuda,BertForQuestionAnswering,64,1.0707
cuda,BigBird,1,0.9832
cuda,BlenderbotSmallForCausalLM,64,1.0166
cuda,BlenderbotSmallForConditionalGeneration,32,1.0703
cuda,CamemBert,1,1.0844
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1069
cuda,DistilBertForQuestionAnswering,32,1.0404
cuda,DistillGPT2,1,1.2727
cuda,ElectraForCausalLM,1,1.0740
cuda,ElectraForQuestionAnswering,64,1.2690
cuda,GPT2ForSequenceClassification,4,1.5590
cuda,GoogleFnet,1,1.1313
cuda,LayoutLMForMaskedLM,16,1.1443
cuda,LayoutLMForSequenceClassification,16,1.1832
cuda,M2M100ForConditionalGeneration,2,1.0836
cuda,MBartForCausalLM,16,1.0284
cuda,MBartForConditionalGeneration,8,1.0912
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1458
cuda,MegatronBertForQuestionAnswering,8,1.1469
cuda,MobileBertForMaskedLM,16,1.0993
cuda,MobileBertForQuestionAnswering,32,1.0768
cuda,OPTForCausalLM,4,1.1743
cuda,PLBartForCausalLM,16,1.0739
cuda,PLBartForConditionalGeneration,8,1.0543
cuda,PegasusForCausalLM,8,1.0765
cuda,PegasusForConditionalGeneration,4,1.0981
cuda,RobertaForCausalLM,4,1.0966
cuda,RobertaForQuestionAnswering,64,1.0709
cuda,Speech2Text2ForCausalLM,64,1.0859
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0702
cuda,XGLMForCausalLM,1,1.0811
cuda,XLNetLMHeadModel,4,1.1223
cuda,YituTechConvBert,1,1.0863
