dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.3046
cuda,Background_Matting,4,0.8672
cuda,LearningToPaint,96,0.8340
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.7936
cuda,attention_is_all_you_need_pytorch,256,0.7722
cuda,dcgan,32,1.2363
cuda,demucs,4,0.9998
cuda,densenet121,4,2.3981
cuda,dlrm,0,0.0000
cuda,drq,1,1.5367
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.7546
cuda,hf_Bart,4,0.7561
cuda,hf_Bert,4,0.7233
cuda,hf_BigBird,2,0.8527
cuda,hf_DistilBert,8,0.6773
cuda,hf_GPT2,4,0.7378
cuda,hf_Longformer,2,1.0151
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,0.8604
cuda,mobilenet_v2,96,0.7556
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0925
cuda,moco,32,0.9957
cuda,nvidia_deeprecommender,256,0.5267
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2771
cuda,pytorch_stargan,16,0.9562
cuda,pytorch_struct,200,0.9281
cuda,pytorch_unet,1,0.8504
cuda,resnet18,16,1.1935
cuda,resnet50,32,0.7633
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1627
cuda,shufflenet_v2_x1_0,128,0.8112
cuda,soft_actor_critic,256,1.1678
cuda,speech_transformer,32,1.0114
cuda,squeezenet1_1,32,1.0860
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,2.0127
cuda,timm_efficientnet,32,0.7467
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,1.1428
cuda,timm_resnest,32,0.7982
cuda,timm_vision_transformer,8,1.4485
cuda,timm_vovnet,32,0.7996
cuda,tts_angular,64,0.9943
cuda,vgg16,64,0.8547
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.7620
