
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.1018,57.4828,0.8303
cuda,BartForConditionalGeneration,1,1.2055,127.4739,0.7708
cuda,BertForMaskedLM,0,0.0000
cuda,BertForQuestionAnswering,64,1.0919,55.3096,0.9145
cuda,BigBird,1,1.0925,52.4819,0.8224
cuda,BlenderbotSmallForCausalLM,0,0.0000
cuda,BlenderbotSmallForConditionalGeneration,32,1.1764,86.0149,0.7612
cuda,CamemBert,1,2.2449,52.6892,0.7369
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,4,1.1722,110.5823,0.3569
cuda,DistilBertForMaskedLM,16,1.1630,37.1118,0.8391
cuda,DistilBertForQuestionAnswering,32,1.2753,34.2192,0.8405
cuda,DistillGPT2,1,1.9454,32.1718,0.7997
cuda,ElectraForCausalLM,1,4.1844,56.1576,0.8270
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,2.0603,33.2724,0.6953
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,0,0.0000
cuda,M2M100ForConditionalGeneration,2,2.5440,169.1486,0.6643
cuda,MBartForCausalLM,16,1.0433,60.1530,0.8005
cuda,MBartForConditionalGeneration,8,1.4768,135.2674,0.7270
cuda,MT5ForConditionalGeneration,2,4.6277,111.0130,0.6173
cuda,MegatronBertForCausalLM,2,3.3657,108.5788,0.6453
cuda,MegatronBertForQuestionAnswering,8,1.8596,106.7605,0.6997
cuda,MobileBertForMaskedLM,16,2.9327,230.3942,0.5861
cuda,MobileBertForQuestionAnswering,32,2.3948,229.1364,0.4668
cuda,OPTForCausalLM,4,2.9643,64.4264,0.7140
cuda,PLBartForCausalLM,16,1.1229,41.5006,0.8028
cuda,PLBartForConditionalGeneration,8,1.6688,91.7812,0.7744
cuda,PegasusForCausalLM,8,1.2218,60.0701,0.7012
cuda,PegasusForConditionalGeneration,4,2.4345,119.5229,0.6420
cuda,RobertaForCausalLM,4,2.5863,57.4763,0.7099
cuda,RobertaForQuestionAnswering,64,1.0993,56.0056,0.9145
cuda,Speech2Text2ForCausalLM,64,1.2946,44.3714,0.7767
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,1,1.3580,80.8945,0.8445
cuda,TrOCRForCausalLM,8,1.2341,68.5267,0.7284
cuda,XGLMForCausalLM,1,2.4742,133.6482,0.7728
cuda,XLNetLMHeadModel,4,1.4270,140.9739,0.9807
cuda,YituTechConvBert,1,3.7368,78.8642,0.7298
