dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.9624
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,1.1706
cuda,Super_SloMo,6,0.8920
cuda,alexnet,128,0.8280
cuda,attention_is_all_you_need_pytorch,256,0.8069
cuda,dcgan,32,1.6539
cuda,demucs,0,0.0000
cuda,densenet121,4,2.3470
cuda,dlrm,0,0.0000
cuda,drq,1,1.7754
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.7731
cuda,hf_Bart,4,1.0534
cuda,hf_Bert,4,1.1253
cuda,hf_BigBird,2,0.8471
cuda,hf_DistilBert,8,0.7043
cuda,hf_GPT2,4,0.8583
cuda,hf_Longformer,2,0.8734
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,1.2735
cuda,mobilenet_v2,96,0.7696
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.4142
cuda,moco,32,0.9968
cuda,nvidia_deeprecommender,256,0.6512
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6962
cuda,pytorch_stargan,16,1.0007
cuda,pytorch_struct,200,1.1483
cuda,pytorch_unet,1,0.8703
cuda,resnet18,16,1.5235
cuda,resnet50,32,0.9960
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.7853
cuda,shufflenet_v2_x1_0,128,0.9673
cuda,soft_actor_critic,256,1.1740
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.4001
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,2.1819
cuda,timm_efficientnet,32,1.2056
cuda,timm_nfnet,128,0.8693
cuda,timm_regnet,32,0.9624
cuda,timm_resnest,32,0.8692
cuda,timm_vision_transformer,8,1.5745
cuda,timm_vovnet,32,1.0243
cuda,tts_angular,64,1.0043
cuda,vgg16,64,0.8572
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
