dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.711952,20.823085,2.796420,23.706662,4.306355,1.493481,0.291451,0.000005,65.112794,5.809210
cuda,Background_Matting,4,1.750889,5.732134,2.026122,9.043239,4.698041,1.957212,0.202464,0.463886,6.135403
cuda,LearningToPaint,96,0.700856,2.950707,0.882607,3.890720,1.127286,0.516858,0.076700,0.243553,2.105541
cuda,Super_SloMo,6,1.879737,8.111319,2.312925,9.127837,4.627807,1.724494,0.108273,0.382914,3.984723
cuda,alexnet,128,0.138259,1.592040,0.191772,2.342589,0.434561,0.185272,0.014745,0.127020,1.076165
cuda,attention_is_all_you_need_pytorch,256,2.194206,9.471305,2.777765,12.213341,3.836266,1.726817,0.343135,20.296754,125.580503,25.947704
cuda,dcgan,32,0.137756,1.311513,0.177261,1.961536,0.183784,0.076849,0.012384,0.108871,0.944393
cuda,demucs,4,0.275209
cuda,densenet121,4,4.040705,15.153831,5.823432,22.600926,13.013666,4.019070,0.653811,0.983372,14.518011
cuda,drq,1,0.234113,1.717550,0.133647,2.727461,0.153989,0.073740,0.014136,0.263371,1.416288
cuda,fastNLP_Bert,6,2.673159,22.535385,2.232109,25.381535,4.088552,1.609960,0.284910,13.100623,32.104038,18.289926
cuda,functorch_dp_cifar10,64,0.530681,3.274753,1.160445,5.829838,2.265853,0.664824,0.071277,16.593692,20.356324,16.391828
cuda,hf_Albert,8,2.148482,4.336188,2.111570,7.097219,2.565860,1.075203,0.143305,21.676876,27.613647,26.645128
cuda,hf_Bart,4,3.080288,8.536419,2.951479,12.954035,4.864928,1.875177,0.393004,21.692108,25.937120,29.205094
cuda,hf_Bert,4,2.635152,6.888825,2.689900,8.951073,3.199435,1.417319,0.286583,13.662068,23.145734,18.530726
cuda,hf_BigBird,2,10.906976,6.930276,1.918351,10.166104,2.603014,1.286133,0.217245,10.506657,15.786102,1.081177
