dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.867022
cuda,LearningToPaint,96,0.800426
cuda,alexnet,128,0.235481
cuda,dcgan,32,0.234874
cuda,demucs,4,0.388434
cuda,densenet121,4,4.198844
cuda,drq,1,0.224781
cuda,functorch_dp_cifar10,64,0.629854
cuda,lennard_jones,1000,0.198221
cuda,mnasnet1_0,32,1.678399
cuda,mobilenet_v2,96,1.750201
cuda,mobilenet_v3_large,32,1.817702
cuda,nvidia_deeprecommender,256,0.302844
cuda,pytorch_CycleGAN_and_pix2pix,1,0.728437
cuda,pytorch_stargan,16,0.733499
cuda,pytorch_struct,200,0.388637
cuda,pytorch_unet,1,0.888325
cuda,resnet18,16,0.792939
cuda,resnet50,32,1.736079
cuda,resnext50_32x4d,8,1.747844
cuda,shufflenet_v2_x1_0,128,1.899120
cuda,soft_actor_critic,256,0.244629
cuda,squeezenet1_1,32,0.423483
cuda,timm_efficientnet,32,2.767412
cuda,timm_nfnet,128,2.970738
cuda,timm_regnet,32,3.861168
cuda,timm_resnest,32,1.061052
cuda,timm_vision_transformer,8,1.592747
cuda,timm_vision_transformer_large,8,5.226993
cuda,timm_vovnet,32,2.130960
cuda,tts_angular,64,0.241417
cuda,vgg16,64,0.312523
cuda,yolov3,16,4.153829
