dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,3.164144
cuda,botnet26t_256,128,2.131646
cuda,coat_lite_mini,128,1.961362
cuda,convmixer_768_32,32,2.539658
cuda,crossvit_9_240,128,3.027262
cuda,cspdarknet53,64,3.541249
cuda,deit_base_distilled_patch16_224,64,1.775394
cuda,dla102,128,3.577434
cuda,dpn107,32,5.936971
cuda,eca_botnext26ts_256,128,2.076195
cuda,eca_halonext26ts,128,2.148536
cuda,ese_vovnet19b_dw,128,1.535726
cuda,fbnetc_100,128,3.202026
cuda,fbnetv3_b,128,5.185165
cuda,gernet_l,128,2.947055
cuda,ghostnet_100,128,4.466923
cuda,gluon_inception_v3,128,3.114326
cuda,gluon_xception65,32,4.182029
cuda,hrnet_w18,128,11.767219
cuda,inception_v3,128,3.146665
cuda,lcnet_050,128,1.597195
cuda,mixer_b16_224,128,1.434213
cuda,mixnet_l,128,6.943877
cuda,mnasnet_100,128,2.486090
cuda,mobilenetv2_100,128,2.573910
cuda,mobilenetv3_large_100,128,2.537580
cuda,mobilevit_s,64,2.960553
cuda,nfnet_l0,128,2.838050
cuda,pit_b_224,64,1.974524
cuda,pnasnet5large,16,8.852954
cuda,poolformer_m36,64,3.206190
cuda,regnety_002,128,2.507996
cuda,repvgg_a2,128,2.917357
cuda,res2net101_26w_4s,64,6.259464
cuda,res2net50_14w_8s,128,5.380131
cuda,res2next50,128,3.207605
cuda,resmlp_12_224,128,1.268953
cuda,resnest101e,64,6.167073
cuda,rexnet_100,128,3.135846
cuda,sebotnet33ts_256,64,2.499722
cuda,selecsls42b,128,1.542429
cuda,spnasnet_100,128,3.046478
cuda,swsl_resnext101_32x16d,32,3.511626
cuda,tf_efficientnet_b0,128,2.886554
cuda,tf_mixnet_l,128,7.233324
cuda,tinynet_a,128,3.419833
cuda,twins_pcpvt_base,64,4.952999
cuda,visformer_small,128,1.659638
cuda,vit_base_patch16_224,64,1.742970
