dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.683190,20.593260,3.104860,23.155385,3.911763,1.490659,0.294711,66.332508,5.796680
cuda,Background_Matting,4,1.732353,5.579837,1.997714,8.864682,4.670779,1.945101,0.201128,5.595772
cuda,LearningToPaint,96,0.698247,2.896317,0.873508,3.871439,1.117764,0.502785,0.079566,1.887096
cuda,Super_SloMo,6,1.901821,8.175885,2.342248,9.487887,4.908202,1.744616,0.108307,3.910378
cuda,alexnet,128,0.138732,1.635290,0.195699,2.524167,0.560229,0.188800,0.014581,1.091390
cuda,attention_is_all_you_need_pytorch,256,2.197140,9.411635,2.775142,12.160414,3.836698,1.730263,0.338670,122.687792,5.647821
cuda,dcgan,32,0.134906,1.307187,0.176280,1.943297,0.183930,0.077145,0.012228,0.820481
cuda,demucs,4,0.287459
cuda,densenet121,4,4.027855,15.021441,5.800819,22.476079,12.961046,4.001384,0.650060,13.504248
cuda,drq,1,0.232523,1.750884,0.135059,2.752217,0.149161,0.073193,0.014166,1.145321
cuda,fastNLP_Bert,6,2.825080,22.743214,2.557745,25.952138,4.446996,1.632368,0.288003,31.444643,5.885144
cuda,functorch_dp_cifar10,64,0.544829,3.297622,1.162567,6.015873,2.457314,0.661698,0.072064,3.925574,16.269659
cuda,hf_Albert,8,2.093405,4.245898,2.400978,7.008470,2.543591,1.068311,0.145381,28.019001,5.258490
cuda,hf_Bart,4,3.066414,8.288444,3.355878,12.238510,4.442279,1.864126,0.388531,24.715542,7.442369
cuda,hf_Bert,4,2.662946,6.919378,2.700992,8.984259,3.220968,1.429915,0.286265,21.319363,5.254074
cuda,hf_BigBird,2,11.130307,6.898793,1.884862,10.474715,2.895463,1.274630,0.211256,5.573616,1.045578
cuda,hf_DistilBert,8,1.153135,4.100141,1.625354,6.023756,1.972425,0.772867,0.118708,21.125256,3.608547
cuda,hf_GPT2,4,2.430097,15.299813,2.042408,18.214285,3.589139,1.337555,0.229815,37.171199,5.055710
cuda,hf_GPT2_large,4,8.453490,56.574551,6.616921,63.665107,10.324458,3.879400,1.138494,56.602786,14.007032
cuda,hf_Reformer,4,3.242830,8.912752,0.758683,9.621238,1.412127,0.618927,0.063388,14.542411,1.515059
cuda,hf_T5,8,3.104563,9.025171,2.333552,12.537016,4.603917,1.480802,0.277685,25.145603,5.977954
cuda,hf_T5_large,2,17.022542,43.628788,8.585720,55.351518,20.829493,5.680298,2.103832,107.151087,20.837837
cuda,lennard_jones,1000,0.107188,1.000473,0.077800,1.597224,0.071791,0.045771,0.006610,0.679127
cuda,mnasnet1_0,32,1.605390,5.720822,2.485238,7.935483,3.207677,1.392807,0.207360,4.792036,12.483031
cuda,mobilenet_v2,96,1.654274,6.566305,2.538349,8.362561,3.888972,1.523515,0.242466,4.430754
cuda,mobilenet_v3_large,32,1.746439,6.309144,2.644029,9.200861,3.985081,1.580968,0.235596,5.637223,26.022754
cuda,nvidia_deeprecommender,256,0.215940,1.237203,0.127712,2.330865,0.117685,0.064571,0.009563,1.228178,1.450572
cuda,pytorch_CycleGAN_and_pix2pix,1,0.641837,2.690643,0.899302,4.676884,1.830913,0.968259,0.074048,2.930810
cuda,pytorch_stargan,16,0.639079,2.091900,0.885957,3.402120,0.851959,0.325147,0.053730,2.235370,102.999926
cuda,pytorch_struct,200,0.287096,1.237998,0.348013,2.614283,0.232911,0.136934,0.021945,1.736649,93.506975
cuda,pytorch_unet,1,0.792362,3.266183,0.929178,4.612454,1.916272,0.688723,0.071542,2.313438
cuda,resnet18,16,0.672993,3.352098,0.900876,4.691681,1.708963,0.626536,0.071694,2.275659,13.865422
cuda,resnet50,32,1.696295,5.149655,2.337885,7.342843,3.208013,1.266418,0.209292,4.625500,12.152396
cuda,resnext50_32x4d,8,1.664690,4.472471,1.966935,7.073406,3.061769,1.256716,0.194689,4.661476,14.618967
cuda,shufflenet_v2_x1_0,128,1.846377,6.243458,2.652104,9.039488,4.141076,2.313626,0.290599,5.554907
cuda,soft_actor_critic,256,0.144913,1.576308,0.071695,2.511661,0.070355,0.041798,0.006363,1.011974
cuda,speech_transformer,32,3.249521,14.507833,2.664199,19.120353,4.745092,1.968155,0.322698,127.953565,7.411815
cuda,squeezenet1_1,32,0.313788,2.085845,0.383284,3.017650,0.868682,0.386897,0.040083,1.332049
cuda,timm_efficientdet,1,23.109418,21.098677,11.507910,33.283688,18.857140,5.697964,1.262653,383.761294,24.146380
cuda,timm_efficientnet,32,2.690551,6.769544,2.677286,10.498999,4.954841,1.850379,0.294258,6.527467,12.676016
cuda,timm_nfnet,128,2.917179,7.928017,5.905907,10.973673,5.959747,2.201296,0.248409,9.137480
cuda,timm_regnet,32,3.592612,6.096547,3.222239,9.163822,3.759002,1.612373,0.337315,6.434116,12.118132
cuda,timm_resnest,32,0.929872,5.137310,1.506162,8.077251,3.117443,1.234594,0.099695,118.593274,4.497329
cuda,timm_vision_transformer,8,1.514736,4.948849,2.134765,10.695502,3.139583,1.299640,0.198415,129.031000,8.262537
cuda,timm_vision_transformer_large,8,5.062675,10.975995,7.046817,29.429470,11.030457,4.029448,1.126542,82.119576,25.785697
cuda,timm_vovnet,32,2.028692,5.149539,2.023612,8.068229,3.597133,1.439960,0.160237,5.297603,12.989994
