dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.903242
cuda,LearningToPaint,96,0.812564
cuda,Super_SloMo,6,1.992304
cuda,alexnet,128,0.237317
cuda,dcgan,32,0.230785
cuda,demucs,4,0.363299
cuda,densenet121,4,4.221997
cuda,drq,1,0.228527
cuda,fastNLP_Bert,6,2.742744
cuda,functorch_dp_cifar10,64,0.635860
cuda,hf_Albert,8,2.074914
cuda,hf_Bart,4,3.076162
cuda,hf_Bert,4,2.597341
cuda,hf_BigBird,2,11.128196
cuda,hf_DistilBert,8,1.131976
cuda,hf_Reformer,4,3.340918
cuda,lennard_jones,1000,0.196626
cuda,mnasnet1_0,32,1.686658
cuda,mobilenet_v2,96,1.759076
cuda,mobilenet_v3_large,32,1.825168
cuda,nvidia_deeprecommender,256,0.301649
cuda,pytorch_CycleGAN_and_pix2pix,1,0.732086
cuda,pytorch_stargan,16,0.742280
cuda,pytorch_struct,200,0.388970
cuda,pytorch_unet,1,0.877685
cuda,resnet18,16,0.750331
cuda,resnet50,32,1.747391
cuda,resnext50_32x4d,8,1.743161
cuda,shufflenet_v2_x1_0,128,1.933945
cuda,soft_actor_critic,256,0.247069
cuda,squeezenet1_1,32,0.413380
cuda,timm_efficientnet,32,2.792054
cuda,timm_regnet,32,3.638484
cuda,timm_resnest,32,1.064895
cuda,timm_vision_transformer,8,1.586042
cuda,timm_vovnet,32,2.147483
cuda,tts_angular,64,0.238515
cuda,vgg16,64,0.314498
cuda,yolov3,16,4.132090
