dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,16.338896,14.675017,7.074146,2.686486,10.320471,3.913496,1.592493,0.317542,0.000008,9.000761,6.046166
cuda,Background_Matting,4,15.225013,14.258439,7.648032,3.050869,10.943487,5.823801,2.435925,0.278635,0.513782,6.966602
cuda,LearningToPaint,96,6.549553,6.149541,3.501183,1.113404,4.184505,1.355494,0.639657,0.092540,0.274509,2.114766
cuda,Super_SloMo,6,15.800503,14.632994,8.536524,3.282939,11.192897,5.990630,2.215713,0.141193,0.384780,6.419810
cuda,alexnet,128,2.137511,2.048683,1.669914,0.229169,2.874350,0.807870,0.283281,0.016068,0.135395,1.575450
cuda,attention_is_all_you_need_pytorch,256,17.240366,15.831560,7.974146,2.554339,10.466837,4.292042,1.735802,0.361911,0.430759,9.612466,5.602913
cuda,dcgan,32,2.065462,1.974321,1.489663,0.214057,2.111563,0.215338,0.088493,0.013813,0.109920,0.954278
cuda,demucs,4,0.286777
cuda,densenet121,4,39.203464,36.885286,19.113250,7.450831,24.551108,14.405104,4.570367,0.779417,0.929143,14.105533
cuda,dlrm,1024,1.851383,1.659168,1.166856,0.177354,2.127517,0.374921,0.126267,0.015608,0.128345,1.274813
cuda,drq,1,2.548381,2.363485,1.885293,0.150468,3.011822,0.170685,0.085412,0.015455,0.386866,1.672946
cuda,fastNLP_Bert,6,16.733253,14.937622,8.150041,2.133287,11.181082,3.827103,1.629094,0.298679,0.789358,4.342645,6.058643
cuda,functorch_dp_cifar10,64,6.032788,5.782456,3.364470,1.369930,5.808050,2.150899,0.691917,0.073380,3.409732,7.267318,3.243588
cuda,hf_Albert,8,11.998269,10.403382,3.727848,2.000446,6.915050,3.008629,1.130603,0.147287,3.133794,8.413297,2.791171
cuda,hf_Bart,4,20.456364,18.403530,8.753360,2.787996,13.004504,4.702981,1.973358,0.400973,3.325806,4.145944,10.500973
cuda,hf_Bert,4,13.694454,11.915273,5.018502,2.022537,7.773812,3.458834,1.461208,0.295424,0.768321,5.644803,0.397380
cuda,hf_DistilBert,8,7.542957,6.781365,3.268015,1.252562,5.116675,1.587586,0.785015,0.126195,2.146016,5.299913,1.848757
cuda,hf_GPT2,4,13.423036,11.663804,5.241144,2.244974,7.977193,3.399978,1.387178,0.250207,2.390778,7.467052,2.042331
cuda,hf_Longformer,2,194.842070,187.981241,171.949721,7.441127,177.547359,156.095709,4.573389,0.410233,17.576312,0.743227,30.969962
cuda,hf_Reformer,4,11.205559,9.461404,8.220362,0.772030,8.917512,1.200860,0.607980,0.053887,2.383326,3.149360,3.893185
cuda,hf_T5,8,17.848603,15.332987,7.197893,2.360720,11.104237,4.433840,1.554128,0.289085,2.640627,5.805032,9.038966
cuda,hf_T5_large,2,67.219672,55.313394,23.125087,9.228186,38.982938,20.686361,5.907972,2.320185,4.154567,23.629838,29.751001
cuda,lennard_jones,1000,1.347918,1.275677,0.976087,0.076514,1.529046,0.072944,0.046678,0.006794,0.102003,0.736326
cuda,mnasnet1_0,32,15.715355,14.832514,8.282010,2.793913,10.216291,4.183919,2.362235,0.269498,2.736818,7.570514,2.499174
cuda,mobilenet_v2,96,17.533370,16.582506,9.108466,3.108365,9.982188,4.690369,1.882192,0.303453,0.511861,4.618380
cuda,mobilenet_v3_large,32,16.646972,15.673120,8.336686,3.129164,10.777595,4.861875,1.873000,0.293744,30.687418,36.370749,30.448740
cuda,nvidia_deeprecommender,256,1.710334,1.578940,1.161562,0.138344,2.223876,0.125613,0.073738,0.010349,0.578607,1.785895,0.447302
cuda,pytorch_CycleGAN_and_pix2pix,1,6.046940,5.654397,2.888068,1.208895,5.027380,1.879917,0.728326,0.076841,0.152411,3.544736
cuda,pytorch_stargan,16,6.368256,5.987554,3.330715,0.966866,4.429440,1.187309,0.418808,0.063047,19.141211,37.367354,21.374323
cuda,pytorch_struct,200,2.242489,2.048643,1.286873,0.188980,2.878585,0.237589,0.135135,0.022552,17.841078,19.635316,17.615396
cuda,pytorch_unet,1,7.592484,7.132545,4.053647,1.337982,5.952580,2.476006,0.907399,0.098249,0.184312,3.470722
cuda,resnet152,32,41.513557,38.686581,17.485753,8.323422,19.685615,11.807322,3.809381,1.139187,3.649720,14.879200,2.486505
cuda,resnet18,16,7.261391,6.878031,4.322939,1.281849,5.306268,1.838010,0.932152,0.098813,2.897423,5.207452,2.703606
cuda,resnet50,32,15.408100,14.452269,7.178616,2.707586,8.977335,3.874173,1.850353,0.260969,2.715038,7.329365,2.486550
cuda,resnext50_32x4d,8,13.790287,12.840956,6.024132,2.543931,7.949371,3.566232,1.484483,0.227399,3.028303,7.606596,2.685923
cuda,shufflenet_v2_x1_0,128,16.729786,15.655985,8.364404,3.141735,10.448707,5.164531,2.446025,0.383859,0.425823,5.770622
cuda,soft_actor_critic,256,2.019355,1.889420,1.631677,0.070371,2.595942,0.070316,0.042192,0.006625,0.318880,1.358700
cuda,speech_transformer,32,19.631845,17.544991,8.737922,2.723795,12.946352,4.895958,2.135253,0.296260,0.128605,7.195301
cuda,squeezenet1_1,32,3.465834,3.276159,2.375866,0.515806,3.982864,1.557265,0.649514,0.045410,0.298292,2.437429
cuda,timm_efficientdet,1,64.851773,54.710380,26.051657,12.775120,38.101571,22.614048,6.184754,1.542664,34.247668,45.413913,59.545959
cuda,timm_efficientnet,32,18.792589,16.887797,8.753846,3.470602,11.688336,5.550880,2.124235,0.338499,37.940319,44.481864,37.637451
cuda,timm_nfnet,128,16.911891,14.763216,6.047378,3.848036,12.060441,5.142259,2.103776,0.281533,1.142661,11.147913,0.668381
cuda,timm_regnet,32,19.804965,17.393756,7.718322,3.630897,10.412013,5.161083,1.894081,0.374723,21.150008,27.630837,20.584437
cuda,timm_resnest,32,10.497518,9.923699,6.504063,1.508746,9.279263,3.469736,1.399079,0.114863,31.241079,40.758589,35.580507
cuda,timm_vision_transformer,8,10.330484,9.398819,4.525751,1.859581,10.312559,2.857094,1.322131,0.213351,11.982556,15.145491,19.706118
cuda,timm_vision_transformer_large,8,31.178877,28.072847,11.410333,6.125987,29.457394,10.759168,4.005718,1.246324,11.174225,11.232874,35.603405
cuda,timm_vovnet,32,12.953994,11.524194,6.391618,2.209110,9.298501,4.268701,1.627060,0.187009,2.750113,7.948904,2.502627
cuda,tts_angular,64,1.165161,1.056478,0.945300,0.049192,1.451180,0.028301,0.014603,0.001566,0.098538,0.655966
cuda,vgg16,64,2.676708,2.545892,1.918649,0.338110,3.051189,0.875090,0.373291,0.028443,0.187979,1.669399
cuda,yolov3,16,23.367207,21.617558,11.339801,4.432369,14.280725,7.568782,2.650859,0.436306,0.569999,8.108304
