dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForMaskedLM,128,7.853547,7.065894,3.321825,1.095752,5.126909,1.614426,0.794152,0.122800,1.408489,4.361521,1.147669
cuda,DistilBertForQuestionAnswering,256,7.958008,7.163660,3.387774,1.095271,5.340939,1.848972,0.802069,0.121840,0.804935,3.905773,0.548319
cuda,DistillGPT2,16,8.413145,7.491899,4.161774,1.213366,6.089129,1.830357,0.788075,0.111602,2.205100,2.373103,5.399460
cuda,ElectraForCausalLM,32,16.290584,14.174125,7.028092,2.082799,10.693559,3.666190,1.550445,0.300318,3.181198,2.559536,9.034788
cuda,ElectraForQuestionAnswering,64,14.433216,12.358530,5.222825,2.083501,7.933628,3.565636,1.487952,0.295023,1.631653,6.527876,1.250308
cuda,GPT2ForSequenceClassification,4,13.883254,12.106687,5.595695,2.329535,8.098636,3.222251,1.403607,0.258681,1.876907,7.049001,1.405335
cuda,LayoutLMForMaskedLM,16,14.841491,12.561896,5.383693,2.103594,8.275582,3.658551,1.543082,0.307818,1.753357,6.853526,1.373327
cuda,LayoutLMForSequenceClassification,16,14.492678,12.265069,5.195439,2.090751,9.290577,4.248316,1.726099,0.294820,6.546680,12.834852,6.143879
cuda,M2M100ForConditionalGeneration,16,33.348417,29.332592,13.046656,4.694210,21.269398,8.176329,3.755101,0.787104,4.351506,11.193253,17.507575
cuda,MBartForCausalLM,4,15.362991,13.855344,7.055674,2.069535,10.322392,3.264592,1.427333,0.294142,2.081661,2.180390,7.710633
cuda,MBartForConditionalGeneration,2,35.320784,31.230889,13.390410,5.928048,19.883825,9.370934,3.655139,1.149875,0.993688,0.584996,13.678717
cuda,MT5ForConditionalGeneration,16,25.014049,21.232717,9.260211,3.615333,15.678480,6.467820,2.175757,0.471437,4.321525,20.280925,14.545795
cuda,MegatronBertForCausalLM,4,27.578864,23.760618,9.803251,4.822050,14.646259,7.401297,3.008477,0.876933,1.098812,10.974930,0.404181
cuda,MegatronBertForQuestionAnswering,8,27.707771,23.862916,9.874987,4.863312,14.573708,7.276699,2.935130,0.961915,1.224102,10.990603,0.474055
cuda,MobileBertForMaskedLM,64,46.055477,37.476144,11.213469,7.879808,23.622089,12.712206,5.095823,2.923947,3.064200,23.757928,1.711417
cuda,MobileBertForQuestionAnswering,128,46.942920,38.217175,11.320990,8.406432,25.179551,13.246189,5.593764,3.319850,2.927989,25.597908,1.017294
cuda,OPTForCausalLM,2,14.738490,13.203286,6.675977,2.273608,9.966740,3.726630,1.591197,0.277514,2.395460,2.927039,8.059824
cuda,PLBartForCausalLM,8,9.396348,8.585674,4.937034,1.075260,7.186267,1.806898,0.774100,0.120213,1.308799,1.480887,4.684820
cuda,PLBartForConditionalGeneration,4,19.510076,17.422241,7.933847,2.988731,12.048093,4.708515,1.991428,0.412080,2.622038,2.731901,9.860466
cuda,PegasusForCausalLM,32,15.294783,13.476960,6.651488,2.051429,10.748413,3.322233,1.740560,0.304609,2.552587,2.335524,8.801992
cuda,PegasusForConditionalGeneration,32,33.674609,29.732939,12.460823,5.285700,20.123087,8.540188,3.733961,0.843299,2.228103,0.646700,15.433090
cuda,RobertaForCausalLM,16,15.180924,13.114952,6.018099,2.108028,8.621921,3.734256,1.509134,0.297760,0.773217,0.702906,5.594817
cuda,RobertaForQuestionAnswering,16,14.372772,12.315808,5.183645,2.074962,7.530737,3.523376,1.498517,0.290007,0.379319,4.903021
cuda,Speech2Text2ForCausalLM,256,9.244604,8.378611,5.079875,0.934059,7.604040,1.504642,0.736179,0.113471,1.485080,1.343309,4.992280
cuda,T5ForConditionalGeneration,4,17.840472,15.197395,7.229940,2.692740,10.914253,4.234740,1.583370,0.292308,2.974997,6.385070,9.481941
cuda,T5Small,4,17.934267,15.277827,7.337058,2.682250,11.035305,4.220666,1.571166,0.293067,3.048796,6.448082,9.559116
cuda,TrOCRForCausalLM,32,14.362780,12.833546,6.083210,2.135015,9.420358,3.187443,1.453083,0.287184,1.303618,1.348858,6.871559
cuda,XGLMForCausalLM,8,29.290426,26.074103,11.727200,4.750638,18.364866,7.496453,2.965918,0.793495,5.065509,32.449614,16.671414
cuda,XLNetLMHeadModel,8,118.065041,113.466788,93.302183,8.058729,97.380154,88.085671,3.304303,0.821293,7.973125,12.433866
cuda,YituTechConvBert,16,22.556315,19.609002,8.716827,3.969491,14.440139,5.718013,2.314604,0.502799,6.537902,8.119554,16.400809
