dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,16.288218,14.577605,7.090512,2.675503,10.451112,4.197412,1.614445,0.322093,8.983510,6.149629
cuda,Background_Matting,4,15.232283,14.262041,7.635542,3.028885,10.985251,5.850665,2.439623,0.277995,6.481592
cuda,LearningToPaint,96,6.717863,6.302591,3.594068,1.361428,4.258910,1.369887,0.633846,0.097103,2.067312
cuda,Super_SloMo,6,15.969594,14.784208,8.639885,3.300661,11.199627,6.019905,2.224262,0.140747,5.951320
cuda,alexnet,128,2.214606,2.124960,1.736424,0.238767,3.114858,0.948651,0.290060,0.016290,1.623908
cuda,attention_is_all_you_need_pytorch,256,17.284093,15.861758,8.014673,2.577436,10.570639,4.372249,1.743838,0.360654,9.585465,5.257821
cuda,dcgan,32,2.154720,2.063452,1.581457,0.218308,2.183623,0.223898,0.089620,0.013727,0.828600
cuda,demucs,4,0.283936
cuda,densenet121,4,39.520329,37.182817,19.242368,7.473689,24.703287,14.401706,4.582577,0.765071,13.849143
cuda,drq,1,2.552164,2.368093,1.890740,0.152202,2.962179,0.174053,0.086174,0.015694,1.232942
cuda,fastNLP_Bert,6,17.001957,15.187020,8.311658,2.643226,11.190306,3.673203,1.651570,0.301999,4.346619,5.627034
cuda,functorch_dp_cifar10,64,6.088584,5.829129,3.346013,1.542692,5.853314,2.177405,0.703564,0.073788,4.094504,3.039951
cuda,hf_Albert,8,12.115798,10.529133,3.808765,2.033268,7.021831,3.001680,1.147669,0.148250,5.635636,2.583095
cuda,hf_Bart,4,20.035278,18.009666,8.639390,3.064581,13.016933,4.309735,1.958832,0.405499,4.131151,7.571752
cuda,hf_Bert,4,13.903535,12.115301,5.159085,2.040475,7.959705,3.498312,1.477684,0.290502,4.938760,0.403178
cuda,hf_DistilBert,8,7.726992,6.970906,3.352344,1.312779,5.419401,1.824682,0.804209,0.122508,3.433015,1.878282
cuda,hf_GPT2,4,13.016504,11.273252,5.124430,2.232841,7.905848,3.352778,1.391742,0.252764,5.105192,1.849192
cuda,hf_GPT2_large,4,40.003535,34.322643,15.237443,7.494407,22.043646,11.217109,4.100454,1.280452,14.576474,1.540682
cuda,hf_Longformer,2,156.099286,148.980916,131.894216,7.574686,138.409635,115.900503,5.227330,0.422587,0.738460,14.752177
cuda,hf_Reformer,4,11.677017,9.705377,8.433243,0.805471,9.323787,1.396242,0.614453,0.054151,3.137971,1.733829
cuda,hf_T5,8,17.852809,15.339604,7.252892,2.665321,10.874636,4.147351,1.569938,0.296501,5.949438,6.411409
cuda,hf_T5_large,2,67.282197,55.397605,23.173502,10.043995,37.716912,20.755735,5.880067,2.333855,23.701704,25.085447
cuda,lennard_jones,1000,1.414186,1.342805,1.045420,0.078242,1.645396,0.075340,0.047633,0.006757,0.682951
cuda,mnasnet1_0,32,16.224685,15.317986,8.372610,2.829817,9.974906,4.206867,2.029352,0.266294,4.536381,2.954040
cuda,mobilenet_v2,96,17.011817,16.069677,8.884815,3.113765,10.164490,5.011146,1.890999,0.310791,4.499496
