,Compiler,torchbench,huggingface,timm_models
eager,eager,1.70,1.81,4.60
aot_eager,aot_eager,5.54,7.72,10.00
aot_cudagraphs,aot_cudagraphs,0.35,0.0,0.0
aot_nvfuser,aot_nvfuser,19.33,8.98,48.50
inductor,inductor,78.27,74.33,140.26
