dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,2.140014,4.294612
cuda,Background_Matting,4,1.598890,2.905917
cuda,LearningToPaint,96,0.698304,1.019599
cuda,Super_SloMo,6,1.844717,3.210743
cuda,alexnet,128,0.198229,0.158177
cuda,attention_is_all_you_need_pytorch,256,1.996732,4.503998
cuda,dcgan,32,0.217185,0.173592
cuda,demucs,4,0.328343
cuda,densenet121,4,3.631851,7.652134
cuda,dlrm,1024,0.311197,0.258969
cuda,drq,1,0.352374,0.189487
cuda,fastNLP_Bert,6,2.228058,3.733274
cuda,functorch_dp_cifar10,64,0.411575,0.776976
cuda,hf_Albert,8,1.843877,3.474159
cuda,hf_Bart,4,2.599086,4.897296
cuda,hf_Bert,4,2.240888,3.482158
cuda,hf_DistilBert,8,1.037761,1.730546
cuda,hf_GPT2,4,2.288359,3.381823
cuda,hf_GPT2_large,4,7.619234,10.314515
cuda,hf_Longformer,2,8.272198,11.797465
cuda,hf_Reformer,4,2.105047,0.755687
cuda,hf_T5,8,3.413545,4.955044
cuda,hf_T5_large,2,16.072863,20.556838
cuda,lennard_jones,1000,0.163090,0.093719
cuda,mnasnet1_0,32,1.472275,2.567684
cuda,mobilenet_v2,96,1.531785,2.688660
cuda,mobilenet_v2_quantized_qat,96,2.512328,7.248619
cuda,mobilenet_v3_large,32,1.565202,2.873122
cuda,nvidia_deeprecommender,256,0.232844,0.140408
cuda,pytorch_CycleGAN_and_pix2pix,1,0.652988,1.150766
cuda,pytorch_stargan,16,0.681851,1.356104
cuda,pytorch_struct,200,0.317302,0.356712
cuda,pytorch_unet,1,0.778411,1.361278
cuda,resnet152,32,4.319965,7.882555
cuda,resnet18,16,0.661792,0.978944
cuda,resnet50,32,1.550115,2.685969
cuda,resnet50_quantized_qat,32,2.295490,6.934786
cuda,resnext50_32x4d,8,1.517747,2.641379
cuda,shufflenet_v2_x1_0,128,1.723202,2.997948
cuda,soft_actor_critic,256,0.243596,0.084932
cuda,speech_transformer,32,2.541975,4.742483
cuda,squeezenet1_1,32,0.365243,0.414191
cuda,timm_efficientdet,1,12.928515,13.338763
cuda,timm_efficientnet,32,2.641175,3.577385
cuda,timm_nfnet,128,2.922174,3.769506
cuda,timm_regnet,32,3.426042,3.781585
cuda,timm_resnest,32,0.935404,1.346605
cuda,timm_vision_transformer,8,1.287036,2.528425
cuda,timm_vision_transformer_large,8,4.014197,8.622837
cuda,timm_vovnet,32,1.957990,2.058699
cuda,tts_angular,64,0.193742,0.038093
cuda,vgg16,64,0.248584,0.268775
cuda,yolov3,16,2.625219,3.856987
