dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,3.414578
cuda,botnet26t_256,128,1.956162
cuda,coat_lite_mini,128,1.884124
cuda,convit_base,64,2.081000
cuda,crossvit_9_240,128,3.058957
cuda,cspdarknet53,64,3.598433
cuda,deit_base_distilled_patch16_224,64,1.696302
cuda,dla102,128,3.517142
cuda,dm_nfnet_f0,128,3.090397
cuda,eca_botnext26ts_256,128,2.050695
cuda,ese_vovnet19b_dw,128,1.458414
cuda,fbnetc_100,128,3.150738
cuda,gernet_l,128,2.959816
cuda,ghostnet_100,128,4.508000
cuda,gluon_inception_v3,128,3.109797
cuda,gmixer_24_224,128,2.796496
cuda,gmlp_s16_224,128,2.509618
cuda,inception_v3,128,3.149812
cuda,lcnet_050,128,1.559355
cuda,mixer_b16_224,128,1.407701
cuda,mnasnet_100,128,2.518416
cuda,mobilenetv2_100,128,2.614174
cuda,mobilenetv3_large_100,128,2.530109
cuda,nfnet_l0,128,2.827013
cuda,pit_b_224,64,1.946150
cuda,regnety_002,128,2.549598
cuda,repvgg_a2,128,2.970169
cuda,res2net50_14w_8s,128,5.309219
cuda,res2next50,128,3.021664
cuda,resmlp_12_224,128,1.208758
cuda,sebotnet33ts_256,64,2.607106
cuda,selecsls42b,128,1.442713
cuda,spnasnet_100,128,3.114442
cuda,tf_efficientnet_b0,128,2.924566
cuda,tinynet_a,128,3.374790
cuda,vit_base_patch16_224,64,1.661456
