dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,pytorch_struct,200,0.285476,1.234186,0.146515,2.731350,0.259979,0.137477,0.022753,1.655617,18.498869
cuda,pytorch_unet,1,0.792650,3.847309,1.099689,6.316487,2.299385,0.793672,0.082679,0.671296,3.611684
cuda,resnet152,32,4.904023,16.494737,8.451503,22.511984,10.647594,4.599896,1.230545,50.383540,14.741680
cuda,resnet18,16,0.653786,4.463810,1.098467,6.962013,1.879902,0.754920,0.073954,29.439302,3.630954
cuda,resnet50,32,1.654939,7.923708,2.407279,12.691126,4.457914,2.221631,0.259445,48.844579,7.551917
cuda,resnext50_32x4d,8,1.641075,7.277093,2.312644,12.386957,4.378563,1.915768,0.253633,81.095646,7.513405
cuda,shufflenet_v2_x1_0,128,1.833549,8.242401,2.543308,13.798954,5.656231,2.424755,0.316015,51.264995,8.205585
cuda,soft_actor_critic,256,0.156347,1.482435,0.068064,2.410975,0.070890,0.041261,0.006552,1.001223
cuda,speech_transformer,32,3.156358,7.901077,2.629240,12.348251,4.788751,2.147439,0.288545,7.207466
cuda,squeezenet1_1,32,0.300632,3.484968,0.451208,5.482201,1.243405,0.566637,0.048184,46.458981,2.463615
cuda,tacotron2,64,6.377439,15.827246,3.702232,19.407312,5.737481,3.315994,0.464027,3.406239,7.437184
cuda,timm_efficientdet,1,23.013820,23.268894,10.819720,39.446790,21.737011,7.102671,1.782121,190.961811,27.438287
cuda,timm_efficientnet,32,2.681826,9.025220,3.424438,15.174216,6.235771,2.923186,0.351287,92.628863,9.694252
cuda,timm_nfnet,128,2.903843,9.249132,6.081235,14.371258,6.740426,2.366923,0.289719,29.254936,11.827682
cuda,timm_regnet,32,3.402789,8.347916,3.629211,13.729379,5.368692,2.375700,0.432452,33.857590,9.146944
cuda,timm_resnest,32,0.918844,6.476165,1.424059,11.468057,4.159425,1.879825,0.111176,43.170500,6.465505
cuda,timm_vision_transformer,8,1.503484,4.618918,2.059769,10.483100,3.382013,1.358865,0.208544,14.439997,8.005822
cuda,timm_vision_transformer_large,8,5.114094,12.382002,7.972344,28.326997,11.263639,4.107720,1.243629,10.762537,24.626873
cuda,timm_vovnet,32,2.014917,6.342791,2.293102,11.362138,4.494783,1.709573,0.164091,71.178750,7.385753
cuda,tts_angular,64,0.119423,0.927806,0.047786,1.481383,0.027389,0.014678,0.001493,0.603329
cuda,vgg16,64,0.217800,1.866927,0.301676,2.718431,0.702651,0.421631,0.027357,1.163367
cuda,yolov3,16,4.057441,39.695571,4.477290,983.323316,17.553518,6.251409,0.398344,47.706008,948.248828
