dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,ghostnet_100,128,4.554040,13.063049,4.431410,24.296766,11.130768,4.213786,0.535100,107.613167,150.398806,123.449114
cuda,gluon_inception_v3,128,3.214600,13.850171,4.770973,22.868309,10.962563,4.463721,0.621010,37.667841,55.826935,51.631988
cuda,gluon_xception65,32,4.236062,13.575834,5.175048,20.575678,9.404656,4.297806,0.943211,18.423435,28.144987,30.831502
cuda,gmixer_24_224,128,2.697398,6.968295,2.546009,12.885134,5.632946,2.279367,0.378101,5.460030,11.016473,14.058156
cuda,gmlp_s16_224,128,2.351109,10.834260,4.365646,16.837663,8.782142,2.967336,0.425653,6.742177,11.214725,17.275707
cuda,hrnet_w18,128,11.694587,41.298374,21.799171,55.885387,31.131263,10.473651,4.939260,56.912373,73.151271,93.931312
cuda,inception_v3,128,3.204200,13.847327,4.774634,22.678844,10.838008,4.433584,0.618161,37.632086,55.474849,51.413439
cuda,jx_nest_base,32,3.169944,12.302859,5.166063,22.696328,12.117413,4.197347,0.676107,11.753943,22.173012,27.508322
cuda,lcnet_050,128,1.391112,6.380504,1.840149,9.921272,3.546453,1.405610,0.148824,18.700160,32.696239,24.145269
cuda,mixer_b16_224,128,1.190167,5.704591,2.430182,8.398796,2.724443,1.066960,0.142372,4.666108,8.140041,9.877803
cuda,mixnet_l,128,7.076123,13.691604,4.302669,20.863726,8.874272,3.891155,0.634314,31.381666,59.972857,43.035649
cuda,mnasnet_100,128,2.682009,8.596294,2.544953,13.688522,5.062068,2.388536,0.266629,25.998878,46.302159,33.733122
cuda,mobilenetv2_100,128,2.612163,9.010335,2.758174,13.968844,5.085741,2.746536,0.288551,27.421971,47.871500,35.241036
cuda,mobilenetv3_large_100,128,2.479208,9.491400,2.834193,15.852319,6.319156,2.323936,0.298870,32.405409,55.035497,41.706001
cuda,mobilevit_s,64,3.036555,21.048106,4.967571,38.338137,21.553566,10.174858,0.381787,33.456957,62.057680,55.844001
cuda,nfnet_l0,128,2.697868,7.252064,2.622107,11.752053,4.626347,1.804764,0.285992,12.171776,22.827936,19.424945
cuda,pit_b_224,64,1.772146,5.821723,2.299324,10.206808,4.264224,1.687199,0.235993,0.218666,3.339124,7.001981
cuda,pnasnet5large,16,9.205028,30.226570,10.903677,46.610960,23.585608,10.038195,3.328063,58.757819,101.031949,86.487190
cuda,poolformer_m36,64,2.845906,16.863518,8.212678,31.658539,16.457707,5.305905,0.759116,14.435922,26.011080,37.691543
cuda,regnety_002,128,2.547139,7.677795,2.468334,13.023931,5.036333,1.993438,0.279677,28.401518,42.362691,36.317409
cuda,repvgg_a2,128,3.109744,7.622436,2.840577,11.458991,4.223379,1.622593,0.241920,9.659490,11.991555,16.438606
cuda,res2net101_26w_4s,64,6.165942,21.774435,7.978625,33.092089,16.638007,6.745586,1.767006,48.994138,63.698056,69.130815
cuda,res2net50_14w_8s,128,5.549940,19.497521,7.719044,31.919982,15.511801,6.025034,1.434965,94.361227,130.912392,114.794989
cuda,res2next50,128,2.896286,12.505613,4.321599,20.291716,8.808777,3.658292,0.576398,32.520760,43.295842,44.790977
cuda,resmlp_12_224,128,1.039112,3.841531,1.460038,10.397545,2.515096,1.073122,0.131835,3.537514,7.647243,11.613586
cuda,resnest101e,64,6.096576,16.531472,7.049859,28.107859,14.068064,5.839661,1.309602,24.836058,49.213077,44.259372
cuda,rexnet_100,128,3.123048,11.632089,3.983525,19.518150,8.196685,3.022360,0.358546,47.843128,86.039896,59.880749
cuda,sebotnet33ts_256,64,2.579557,13.561484,3.865486,21.724795,10.471152,3.692499,0.267628,30.450472,42.238430,42.588370
cuda,selecsls42b,128,1.318774,7.297214,2.148212,12.501952,5.000078,1.747434,0.190315,18.389589,30.938434,25.817316
cuda,spnasnet_100,128,3.146503,9.912799,3.090804,15.234732,6.248100,2.384680,0.348295,33.196577,56.192582,41.960895
cuda,swin_base_patch4_window7_224,64,4.938918,16.226356,6.257913,28.746192,15.386848,5.488488,0.639149,20.620744,24.738829,39.634446
cuda,swsl_resnext101_32x16d,32,3.667786,12.207129,5.092004,18.458750,8.152953,3.306586,0.683722,20.345163,31.451217,31.882490
cuda,tf_efficientnet_b0,128,2.986915,9.702493,3.166183,16.937041,7.055191,2.777343,0.357522,30.551638,49.962893,41.081697
cuda,tf_mixnet_l,128,7.144486,13.367499,4.333094,21.310645,9.194046,4.098881,0.601660,30.215199,58.846230,42.660612
cuda,tinynet_a,128,3.390319,10.381602,3.944263,17.330710,7.553237,3.025304,0.441192,44.104814,66.383021,55.148071
cuda,tnt_s_patch16_224,128,3.581563,9.817420,4.448505,16.789425,8.634321,3.100856,0.648936,3.972466,2.833503,15.939905
cuda,twins_pcpvt_base,64,5.022577,13.330702,6.546015,23.519297,12.121337,4.572562,1.212414,48.867099,88.654806,65.875098
cuda,visformer_small,128,1.436157,8.957686,3.236417,13.093888,4.619083,1.968568,0.219839,17.163083,34.044688,24.634322
cuda,vit_base_patch16_224,64,1.532153,4.928679,1.976144,10.658376,3.147995,1.359988,0.208454,2.679857,2.760618,10.472935
cuda,volo_d1_224,64,2.355049,9.902708,3.947311,16.642298,8.546434,3.090741,0.419669,5.752023,8.082396,16.857156
cuda,xcit_large_24_p8_224,5,6.158716,16.901630,9.759330,27.392676,15.663753,5.838392,1.633713,8.901011,15.003995,29.527011
