dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0123,52.8131,1.8247,1.0003
cuda,Background_Matting,4,1.0004,134.3174,1.0516,1.0138
cuda,LearningToPaint,96,1.0021,14.7028,0.4919,0.9252
cuda,Super_SloMo,6,0.9991,79.6322,1.1363,1.0024
cuda,alexnet,128,0.9984,9.8204,0.1739,0.9510
cuda,attention_is_all_you_need_pytorch,256,1.0097,51.9157,1.3937,0.9979
cuda,dcgan,32,0.9831,3.1741,0.1810,0.9698
cuda,demucs,4,1.0002,58.6076,0.3513,0.9872
cuda,densenet121,4,1.0032,74.3725,2.4627,0.9857
cuda,dlrm,2048,1.0926,522.0778,0.4700,0.7301
cuda,drq,1,1.0006,4.2155,0.3427,0.9877
cuda,fastNLP_Bert,6,0.9989,55.7151,1.8870,1.0012
cuda,functorch_dp_cifar10,64,0.9995,14.1285,0.3472,0.9964
cuda,hf_Albert,8,1.0011,68.3753,1.6501,1.0001
cuda,hf_Bart,4,1.0119,54.8491,2.0109,1.0002
cuda,hf_Bert,4,1.0374,40.1385,1.8825,1.0000
cuda,hf_BigBird,2,0.9586,199.4072,4.0366,0.9489
cuda,hf_DistilBert,8,1.0000,31.1712,0.8245,0.9993
cuda,hf_GPT2,4,1.0197,48.3918,1.7923,0.9987
cuda,hf_GPT2_large,4,1.0000,209.6163,5.8370,0.9956
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9977,82.3314,1.6860,0.9996
cuda,hf_T5,8,0.9981,175.0195,2.7072,1.0000
cuda,hf_T5_large,2,1.0216,215.1090,14.6254,0.8541
cuda,lennard_jones,1000,0.9637,1.4703,0.1617,0.9995
cuda,mnasnet1_0,32,0.9973,29.4221,0.9645,0.9785
cuda,mobilenet_v2,96,0.9999,48.9400,0.9194,0.9857
cuda,mobilenet_v3_large,32,1.0025,35.3938,1.0554,0.9776
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9988,10.3879,0.2175,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9976,17.7225,0.5035,0.9990
cuda,pytorch_stargan,16,0.9964,16.0170,0.4801,0.9929
cuda,pytorch_struct,200,0.9880,4.5345,0.2866,1.0000
cuda,pytorch_unet,1,0.9991,40.0458,0.5022,0.9968
cuda,resnet152,32,1.0016,90.4589,2.7373,0.9937
cuda,resnet18,16,1.0017,12.9977,0.4697,0.9779
cuda,resnet50,32,1.0001,33.4955,1.0181,0.9907
cuda,resnext50_32x4d,8,1.0001,28.7309,1.0085,0.9932
cuda,shufflenet_v2_x1_0,128,1.0013,40.6807,1.1167,0.9560
cuda,soft_actor_critic,256,0.9758,1.3965,0.2276,0.9998
cuda,speech_transformer,32,0.9954,65.9874,2.0592,0.9991
cuda,squeezenet1_1,32,0.9891,15.7250,0.2946,0.9604
cuda,tacotron2,64,0.9680,3034.4738,4.8793,0.9866
cuda,timm_efficientdet,1,0.9835,158.6361,19.8766,1.0280
cuda,timm_efficientnet,32,0.9627,48.7221,1.9271,0.9880
cuda,timm_nfnet,128,0.9990,131.9390,2.1770,0.9693
cuda,timm_regnet,32,0.9806,81.3746,2.4578,0.9953
cuda,timm_resnest,32,1.0036,24.3389,0.6603,0.9868
cuda,timm_vision_transformer,8,1.0064,29.1341,1.0406,0.9952
cuda,timm_vision_transformer_large,8,0.9999,184.7912,3.0796,0.9974
cuda,timm_vovnet,32,0.9198,34.5568,1.5747,0.9903
cuda,tts_angular,64,0.9768,6.4456,0.1920,1.0002
cuda,vgg16,64,0.9994,66.0873,0.1932,0.9924
cuda,yolov3,16,0.9995,68.6284,3.0703,0.9908
