dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.735525,7.097161,2.969922,9.639843,3.908626,1.588654,0.312435,0.000005,9.120242,5.636268
cuda,Background_Matting,4,1.718073,6.334075,2.458956,10.980206,4.690386,2.037669,0.218790,6.284058,8.117579,13.480257
cuda,LearningToPaint,96,0.698283,3.952995,0.979593,6.360749,1.595848,0.663141,0.076913,14.187844,24.081550,17.613143
cuda,Super_SloMo,6,1.914959,8.093163,3.003630,10.178530,5.144145,2.235733,0.134211,0.312033,5.492714
cuda,alexnet,128,0.137045,1.641233,0.196842,2.371315,0.448438,0.194670,0.015347,0.126137,1.059311
cuda,attention_is_all_you_need_pytorch,256,2.209154,7.247008,2.113292,10.205619,4.436780,1.755616,0.366168,0.433313,9.058360,5.626762
cuda,dcgan,32,0.138074,1.911685,0.191173,2.518021,0.216109,0.088641,0.012983,0.107599,6.283261,0.912419
cuda,demucs,4,0.273559
cuda,densenet121,4,3.955489,19.553323,7.094678,33.904475,17.161591,5.594585,0.776251,178.562110,333.830704,200.263798
cuda,drq,1,0.254482,1.708886,0.143566,2.726560,0.154665,0.079815,0.015283,0.268227,1.438099
cuda,fastNLP_Bert,6,2.743109,8.673342,2.181034,11.755093,4.220179,1.708585,0.306170,0.945925,4.266129,6.320434
cuda,hf_Albert,8,2.191083,3.742302,1.860991,7.000741,3.283109,1.135382,0.142946,3.181377,8.389411,2.791995
cuda,hf_Bart,4,3.184425,8.885783,3.153077,12.847554,4.924984,2.003706,0.409045,3.483508,4.165154,11.000837
cuda,hf_Bert,4,2.616059,5.147738,2.374841,7.991148,3.817461,1.497392,0.289001,0.706152,6.033695,0.401033
cuda,hf_DistilBert,8,1.178919,3.393405,1.298976,5.478638,2.017079,0.849081,0.124592,2.209588,5.652137,1.852799
cuda,hf_GPT2,4,2.503236,4.916065,1.992504,7.630672,3.240592,1.433011,0.254786,2.595927,7.396068,1.973502
cuda,hf_Reformer,4,2.059721,7.513382,0.741920,8.219604,1.146596,0.583011,0.051057,2.398415,3.133389,3.884447
cuda,hf_T5,8,3.558866,7.118723,2.168459,11.165814,4.249071,1.930146,0.305613,2.558807,5.814490,8.898168
cuda,hf_T5_large,2,17.540676,24.153526,8.364776,38.912545,22.164214,5.895747,2.503106,5.035985,23.659518,28.649802
cuda,lennard_jones,1000,0.110583,0.969879,0.072781,1.514316,0.072716,0.046402,0.006613,0.103765,0.725528
cuda,mnasnet1_0,32,1.573006,8.310058,2.532826,12.861685,5.066694,2.007525,0.255142,53.201893,94.675700,60.378526
cuda,mobilenet_v2,96,1.656717,8.963690,2.719257,13.267550,5.467718,2.063457,0.278194,29.991127,53.023841,37.112880
cuda,mobilenet_v3_large,32,1.712934,8.639965,2.779397,14.658468,5.910019,2.229537,0.281094,67.922300,114.754394,76.818401
cuda,nvidia_deeprecommender,256,0.198968,1.188422,0.119662,2.225039,0.116265,0.063781,0.009675,0.575844,1.738731,0.444532
cuda,pytorch_CycleGAN_and_pix2pix,1,0.649783,2.510179,0.966902,4.350553,1.759294,0.702606,0.074724,0.198538,3.049289
cuda,pytorch_stargan,16,0.652990,2.128900,0.919508,3.453290,0.963354,0.331813,0.048502,20.222493,22.502927,20.045878
cuda,pytorch_struct,200,0.284508,1.121872,0.145066,2.568079,0.257191,0.134088,0.022594,18.727808,20.330308,18.589188
cuda,pytorch_unet,1,0.793792,3.883166,1.095730,6.222334,2.120362,0.800368,0.081909,0.563493,0.647394,4.043922
cuda,resnet152,32,4.845609,16.399639,7.629927,23.151178,11.325907,4.610572,1.250474,29.730580,49.513420,44.395554
cuda,resnet18,16,0.654793,4.508562,1.104343,7.172067,2.043214,0.810682,0.074244,19.490148,30.391323,23.293527
cuda,resnet50,32,1.658088,7.886706,2.425317,12.826260,4.834571,1.946547,0.262255,28.426272,48.683525,35.886461
cuda,resnext50_32x4d,8,1.679541,7.342728,2.329768,12.366851,4.395829,1.931611,0.249497,48.436630,80.328616,55.887550
cuda,shufflenet_v2_x1_0,128,1.868692,8.240604,2.567561,13.952502,5.804324,2.495206,0.310984,27.179492,51.552662,35.563652
cuda,soft_actor_critic,256,0.146692,1.445170,0.066095,2.312101,0.068207,0.040180,0.006428,0.207920,1.145568
cuda,speech_transformer,32,3.249303,8.507417,2.735720,12.645386,4.846722,2.213158,0.299894,0.194228,7.204644
cuda,squeezenet1_1,32,0.308296,3.514421,0.454849,5.404445,1.117980,0.572304,0.047017,27.321853,45.115806,29.681362
cuda,timm_efficientdet,1,23.511842,23.857441,10.958290,39.898863,20.692077,7.136351,1.805963,71.326448,191.251226,98.769330
cuda,timm_efficientnet,32,2.741165,9.325545,3.486175,15.447013,6.343065,3.005272,0.355123,57.005265,93.347118,66.737867
cuda,timm_nfnet,128,2.890113,9.190297,6.056777,14.311416,6.720195,2.351631,0.291183,17.451762,29.197185,28.821211
cuda,timm_regnet,32,3.426168,8.409231,3.238532,13.512080,5.684162,2.326056,0.432503,21.380417,34.073248,29.862488
cuda,timm_resnest,32,0.970641,6.811860,1.463538,11.767839,4.270492,1.917575,0.113759,18.802021,42.544634,25.271551
cuda,timm_vision_transformer,8,1.502222,4.697853,2.056311,10.231105,3.354208,1.343932,0.209285,11.286453,14.408172,18.961662
cuda,timm_vision_transformer_large,8,5.053516,12.292248,7.173135,27.960053,11.071584,4.048449,1.242271,10.141408,9.968881,33.712804
cuda,timm_vovnet,32,2.033570,6.505439,2.030509,11.520751,4.489885,2.009818,0.166011,66.345377,71.516168,73.466359
cuda,tts_angular,64,0.110704,0.864402,0.045074,1.345477,0.026926,0.014141,0.001515,0.098468,0.626689
cuda,vgg16,64,0.211297,1.830525,0.296157,2.669627,0.689975,0.413923,0.027340,0.182113,1.327708
cuda,yolov3,16,4.123228,40.726118,4.579386,1020.761976,17.174647,6.317507,0.408168,37.499397,49.258183,1022.259218
