dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0082,1.1753,1.0000
cuda,Background_Matting,4,0.9995,0.3289,1.0027
cuda,LearningToPaint,96,1.0021,0.2945,0.9992
cuda,Super_SloMo,6,0.9985,0.5735,1.0076
cuda,alexnet,128,0.9991,0.1694,0.9538
cuda,attention_is_all_you_need_pytorch,256,0.9997,0.8872,1.0017
cuda,dcgan,32,0.9852,0.1781,0.9747
cuda,demucs,4,0.9991,0.3152,0.9998
cuda,densenet121,4,1.0000,1.1640,1.0026
cuda,dlrm,2048,0.9929,0.4315,1.0000
cuda,drq,1,0.9986,0.3188,1.0000
cuda,fastNLP_Bert,6,0.9985,1.0791,1.0000
cuda,functorch_dp_cifar10,64,1.0055,0.2868,1.0000
cuda,hf_Albert,8,0.9998,0.9368,1.0000
cuda,hf_Bart,4,1.0107,1.2371,1.0000
cuda,hf_Bert,4,1.0216,1.1599,1.0000
cuda,hf_BigBird,2,0.9892,6.2800,1.0008
cuda,hf_DistilBert,8,1.0003,0.5106,1.0000
cuda,hf_GPT2,4,1.0057,1.1802,1.0000
cuda,hf_GPT2_large,4,0.9996,4.1572,1.0000
cuda,hf_Longformer,2,0.9717,4.6271,0.9998
cuda,hf_Reformer,4,0.9990,2.1411,0.3108
cuda,hf_T5,8,0.9993,1.8176,1.0000
cuda,hf_T5_large,2,1.0215,11.3699,1.0000
cuda,lennard_jones,1000,0.9736,0.1699,0.9966
cuda,mnasnet1_0,32,0.9982,0.4476,1.0000
cuda,mobilenet_v2,96,0.9980,0.3698,1.0002
cuda,mobilenet_v2_quantized_qat,96,1.0006,1.9368,1.0002
cuda,mobilenet_v3_large,32,1.0014,0.4761,1.0000
cuda,moco,32,0.9952,1.1943,1.0064
cuda,nvidia_deeprecommender,256,0.9990,0.1764,0.9527
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9986,0.2826,1.0000
cuda,pytorch_stargan,16,0.9975,0.2917,1.0000
cuda,pytorch_struct,200,0.9899,0.2224,1.0000
cuda,pytorch_unet,1,0.9993,0.2588,1.0001
cuda,resnet18,16,1.0026,0.2806,0.9982
cuda,resnet50,32,0.9989,0.4316,1.0008
cuda,resnet50_quantized_qat,32,0.9999,1.6652,0.9998
cuda,resnext50_32x4d,8,0.9987,0.4831,0.9983
cuda,shufflenet_v2_x1_0,128,0.9994,0.4836,1.0004
cuda,soft_actor_critic,256,0.9652,0.2286,1.0000
cuda,speech_transformer,32,1.0013,1.3153,0.9975
cuda,squeezenet1_1,32,0.9930,0.2348,1.0000
cuda,tacotron2,64,0.9844,11.6525,0.9923
cuda,timm_efficientdet,1,0.8756,18.0720,1.0147
cuda,timm_efficientnet,32,0.7985,1.3034,1.0003
cuda,timm_nfnet,128,1.0003,1.4825,0.9406
cuda,timm_regnet,32,0.9642,1.6100,1.0008
cuda,timm_resnest,32,0.9990,0.3999,1.0009
cuda,timm_vision_transformer,8,1.0076,0.6950,1.0002
cuda,timm_vision_transformer_large,8,1.0001,1.6867,1.0028
cuda,timm_vovnet,32,0.6528,1.2607,1.0018
cuda,tts_angular,64,0.9931,0.2423,0.9958
cuda,vgg16,64,0.9997,0.1975,0.9940
cuda,yolov3,16,0.9991,2.2454,1.0090
