,Compiler,torchbench,huggingface,timm_models
eager,eager,1.48,1.96,1.44
aot_eager,aot_eager,4.10,7.57,6.70
aot_cudagraphs,aot_cudagraphs,0.30,0.0,0.0
aot_nvfuser,aot_nvfuser,19.26,8.94,45.19
inductor,inductor,76.14,72.43,129.46
