dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.3151
cuda,beit_base_patch16_224,64,0.8976
cuda,botnet26t_256,128,1.5286
cuda,cait_m36_384,2,1.3152
cuda,coat_lite_mini,128,1.1746
cuda,convmixer_768_32,32,1.0594
cuda,convnext_base,32,1.0276
cuda,crossvit_9_240,64,1.0122
cuda,cspdarknet53,64,1.2024
cuda,deit_base_distilled_patch16_224,64,0.9855
cuda,densenet121,64,1.6270
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.1752
cuda,dpn107,32,1.1335
cuda,eca_botnext26ts_256,64,1.2784
cuda,eca_halonext26ts,64,1.2631
cuda,ecaresnet101d,64,1.4598
cuda,ese_vovnet19b_dw,128,1.4562
cuda,fbnetc_100,0,0.0000
cuda,fbnetv3_b,128,1.5286
cuda,gernet_l,128,1.2917
cuda,ghostnet_100,128,1.6216
cuda,gluon_inception_v3,128,1.3147
cuda,gluon_senet154,32,1.4720
cuda,gluon_xception65,32,1.1575
cuda,gmixer_24_224,64,1.0315
cuda,gmlp_s16_224,64,1.0149
cuda,hardcorenas_a,128,1.4400
cuda,hrnet_w18,0,0.0000
cuda,inception_v3,128,1.3144
cuda,jx_nest_base,32,1.1562
cuda,lcnet_050,128,2.2448
cuda,legacy_senet154,32,1.4713
cuda,mixer_b16_224,64,0.9676
cuda,mixnet_l,64,1.1831
cuda,mnasnet_100,0,0.0000
cuda,mobilenetv2_100,0,0.0000
cuda,mobilenetv3_large_100,128,1.5258
cuda,mobilevit_s,32,1.3610
cuda,nasnetalarge,16,1.1990
cuda,nfnet_l0,64,1.1295
cuda,pit_b_224,64,0.9780
cuda,pnasnet5large,16,1.1500
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.8029
cuda,repvgg_a2,128,1.4746
cuda,res2net101_26w_4s,64,1.4686
cuda,res2net50_14w_8s,2,1.5073
cuda,res2next50,2,1.4963
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.5278
cuda,resnet18,128,1.4681
cuda,rexnet_100,128,1.1878
cuda,sebotnet33ts_256,64,1.2330
cuda,selecsls42b,128,1.5224
cuda,spnasnet_100,0,0.0000
cuda,swin_base_patch4_window7_224,64,0.9994
cuda,swsl_resnext101_32x16d,32,1.1384
cuda,tf_efficientnet_b0,128,1.2357
cuda,tf_mixnet_l,64,1.1578
cuda,tinynet_a,128,1.2719
cuda,tnt_s_patch16_224,64,1.7766
cuda,twins_pcpvt_base,32,1.3060
cuda,visformer_small,128,1.0742
cuda,vit_base_patch16_224,64,0.9186
cuda,volo_d1_224,64,1.1329
