dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.179936,14.024930,9.738975,3.439325,9.442291,6.558730,2.385391,0.231045,29.885952,33.121832
cuda,Background_Matting,4,0.449683,16.000684,13.286661,1.883642,14.860789,9.173639,5.290478,0.131369,65.203801,68.728662
cuda,LearningToPaint,96,0.257654,10.334986,9.226757,0.636363,2.177581,1.227582,0.711247,0.052393,78.371523,71.985470
cuda,Super_SloMo,6,0.608709,50.142372,47.732791,2.083729,10.746608,6.267782,4.032142,0.116011,60.703444,25.857558
cuda,alexnet,128,0.139317,3.651345,3.476401,0.199816,1.669168,0.974290,0.577061,0.016498,11.296616,9.693606
cuda,attention_is_all_you_need_pytorch,256,0.936069,25.995454,21.353254,3.763130,9.855874,6.196780,3.088657,0.270100,78.292214,70.661393
cuda,dcgan,32,0.137584,2.404281,2.184923,0.157983,0.473795,0.246503,0.131962,0.011615,14.475290,12.927888
cuda,densenet121,4,1.159709,55.850504,46.932301,4.019784,39.704020,24.963522,13.034968,0.312524,342.985648,339.967371
cuda,drq,1,0.210551,4.071008,3.830987,0.087521,0.389876,0.186474,0.092675,0.019063,5.481089,2.134415
cuda,fastNLP_Bert,6,1.182173,17.021077,13.245636,3.040022,8.073048,5.049404,2.574228,0.231591,50.385649,48.517432
cuda,hf_Albert,8,0.940467,13.695468,9.938620,3.036179,7.397444,4.799824,2.218441,0.166003,62.602746,63.177424
cuda,hf_Bart,4,1.751825,18.466415,13.638398,4.157930,9.992629,6.059168,3.401908,0.307759,43.887005,44.518174
cuda,hf_Bert,4,1.103481,13.269456,8.990690,3.146471,7.576327,4.867059,2.304706,0.221108,11.592444,13.416158
cuda,hf_GPT2,4,1.160849,22.902523,19.454792,2.741168,7.739465,4.895558,2.414985,0.200416,33.871320,24.974409
cuda,hf_Reformer,4,1.302593,23.236943,22.615194,0.959759,4.339137,2.678818,1.415492,0.064636,38.369598,21.093017
cuda,mnasnet1_0,32,0.412354,17.251437,14.553453,1.472788,6.129818,3.621205,2.076570,0.129218,142.661315,135.775526
cuda,mobilenet_v2,96,0.414474,16.753645,13.781022,1.939689,6.664004,4.031894,2.178713,0.147416,137.437075,132.330958
cuda,mobilenet_v3_large,32,0.474857,26.384529,23.319957,2.103858,7.633128,4.492198,2.561192,0.164972,137.657770,124.151205
cuda,nvidia_deeprecommender,256,0.145107,0.749777,0.558852,0.112075,0.336643,0.168044,0.081437,0.010744,11.012300,10.907790
cuda,pytorch_CycleGAN_and_pix2pix,1,0.252537,7.453565,5.865051,1.107226,6.753295,3.832798,2.665445,0.088177,15.391525,17.425390
cuda,pytorch_stargan,16,0.251403,7.066705,5.750404,0.741737,1.757880,1.037572,0.540583,0.053889,31.390325,28.170070
cuda,pytorch_struct,200,0.182144,1.231150,0.872322,0.219470,0.653833,0.331105,0.184534,0.025891,11.746605,11.757201
cuda,pytorch_unet,1,0.264460,10.848215,9.693683,0.821432,3.886901,2.382874,1.259122,0.058053,28.120155,23.163726
cuda,resnet18,16,0.245879,8.737364,7.698206,0.689564,3.163592,1.934913,0.986938,0.050713,62.274184,58.454645
cuda,resnet50,32,0.468039,5.818019,2.916020,1.485977,5.874993,3.509218,1.968497,0.125098,74.623696,79.135524
cuda,resnext50_32x4d,8,0.470243,14.003071,11.123650,1.401505,5.439826,3.229162,1.810590,0.125180,90.055938,85.840797
cuda,shufflenet_v2_x1_0,128,0.529012,14.545575,11.422318,2.098536,8.193068,4.857539,2.880326,0.149768,105.604485,104.696138
cuda,soft_actor_critic,256,0.164244,1.080168,0.948142,0.060506,0.230950,0.100317,0.050818,0.007742,4.678318,4.025194
cuda,squeezenet1_1,32,0.216515,7.598635,7.161858,0.329836,2.799010,1.655504,0.960328,0.044493,5.292531,1.271176
cuda,timm_efficientnet,32,0.932085,26.244384,22.806343,2.141047,8.694126,5.169500,2.927892,0.186589,114.193393,102.475179
cuda,timm_nfnet,128,1.456544,47.421417,39.226351,4.895309,13.131859,8.876749,3.479020,0.311429,82.562238,61.534254
cuda,timm_regnet,32,1.257286,20.745256,16.458715,1.922726,7.207410,4.257714,2.411669,0.207608,99.658477,92.428082
cuda,timm_resnest,32,0.331760,31.844236,30.454746,1.372637,8.294844,5.083965,2.805200,0.079574,91.829449,71.078729
cuda,timm_vision_transformer,8,0.582705,24.870680,21.440253,3.004325,7.814405,5.026876,2.368189,0.188729,99.815950,89.273063
cuda,timm_vovnet,32,0.698956,14.111313,11.961760,1.581379,9.761437,5.913700,3.327485,0.102897,157.588984,157.021536
cuda,vgg16,64,0.170292,4.321805,4.037108,0.227882,1.945379,1.084178,0.717768,0.028435,9.483155,7.627092
