dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,1.944517
cuda,beit_base_patch16_224,64,1.829198
cuda,botnet26t_256,128,1.615322
cuda,cait_m36_384,2,4.851383
cuda,coat_lite_mini,128,1.807879
cuda,convmixer_768_32,32,1.872143
cuda,convnext_base,32,2.251793
cuda,crossvit_9_240,64,2.192838
cuda,cspdarknet53,64,2.272078
cuda,deit_base_distilled_patch16_224,64,1.530644
cuda,densenet121,64,3.845391
cuda,dla102,64,2.342016
cuda,dm_nfnet_f0,128,2.704430
cuda,dpn107,32,4.065355
cuda,eca_botnext26ts_256,64,1.667536
cuda,eca_halonext26ts,64,1.794909
cuda,ecaresnet101d,64,3.171953
cuda,ese_vovnet19b_dw,128,1.199332
cuda,fbnetc_100,128,2.138567
cuda,fbnetv3_b,128,3.300149
cuda,gernet_l,128,2.098386
cuda,ghostnet_100,128,1.973621
cuda,gluon_inception_v3,128,1.945380
cuda,gluon_senet154,32,5.188627
cuda,gluon_xception65,32,2.493562
cuda,gmixer_24_224,64,2.083040
cuda,gmlp_s16_224,64,1.887900
cuda,hardcorenas_a,128,1.516103
cuda,hrnet_w18,2,8.244081
cuda,inception_v3,128,1.944098
cuda,jx_nest_base,32,2.505704
cuda,lcnet_050,128,1.133487
cuda,legacy_senet154,32,4.544827
cuda,mixer_b16_224,64,1.279200
cuda,mixnet_l,64,4.866289
cuda,mnasnet_100,128,1.813809
cuda,mobilenetv2_100,128,1.767769
cuda,mobilenetv3_large_100,128,1.811048
cuda,mobilevit_s,32,2.083045
cuda,nasnetalarge,16,8.509874
cuda,nfnet_l0,64,2.359060
cuda,pit_b_224,64,1.724491
cuda,pnasnet5large,16,6.526790
cuda,poolformer_m36,64,2.992308
cuda,regnety_002,128,1.950035
cuda,repvgg_a2,128,1.954452
cuda,res2net101_26w_4s,64,3.766509
cuda,res2net50_14w_8s,2,3.290857
cuda,res2next50,2,2.098962
cuda,resmlp_12_224,128,1.082502
cuda,resnest101e,32,4.627749
cuda,resnet18,128,0.711900
cuda,rexnet_100,128,2.087973
cuda,sebotnet33ts_256,64,2.144933
cuda,selecsls42b,128,1.139961
cuda,spnasnet_100,128,2.126642
cuda,swin_base_patch4_window7_224,64,3.869557
cuda,swsl_resnext101_32x16d,32,2.618321
cuda,tf_efficientnet_b0,128,2.045563
cuda,tf_mixnet_l,64,5.153699
cuda,tinynet_a,128,2.280789
cuda,tnt_s_patch16_224,64,2.786686
cuda,twins_pcpvt_base,32,3.813024
cuda,visformer_small,128,1.563152
cuda,vit_base_patch16_224,64,1.600789
cuda,volo_d1_224,64,2.401624
