dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.885435,18.028094,15.534704,9.771620,1.654006,18.349849,3.239241,1.478918,0.158079,1.904973,10.385984
cuda,AlbertForQuestionAnswering,4,19.862328,17.899380,15.513744,9.858419,1.603371,16.667541,3.053819,1.216507,0.158614,1.536462,8.758699
cuda,BartForCausalLM,4,25.820646,21.816705,19.337237,12.369926,1.942058,18.262206,3.867989,1.961115,0.230861,1.796556,8.047866
cuda,BartForConditionalGeneration,2,52.356850,40.935381,38.363865,19.729385,5.775624,25.560287,9.526778,4.769126,1.163643,0.414613,12.141792
cuda,BertForMaskedLM,16,27.872719,22.968494,20.338116,12.410532,2.097445,18.678764,3.917853,1.730582,0.310481,6.771501,8.819788
cuda,BertForQuestionAnswering,16,26.628820,21.881938,19.312076,11.816772,2.066349,17.116639,3.592601,1.988501,0.311012,6.474474,7.809749
cuda,BlenderbotForCausalLM,4,38.894552,30.388391,27.711501,14.616799,4.575543,21.753471,6.994837,3.672886,0.454036,6.828635,12.343136
cuda,BlenderbotSmallForCausalLM,64,20.707848,17.660354,14.749533,9.786415,1.335582,17.588946,2.328011,1.242983,0.158554,2.397183,9.284564
cuda,BlenderbotSmallForConditionalGeneration,64,36.078121,29.005182,26.126495,13.701688,3.495839,19.665850,6.690971,2.857968,0.638079,1.555134,9.812043
cuda,CamemBert,16,28.054021,23.081732,20.340725,12.782718,2.112364,17.657283,3.661233,1.740671,0.315051,5.125576,7.626193
cuda,DebertaForMaskedLM,4,30.043895,24.328682,21.789545,14.556244,1.918590,22.316633,3.883841,1.850892,0.288659,2.874491,9.973593
cuda,DebertaForQuestionAnswering,8,30.203893,24.649283,22.107292,14.828068,2.077663,23.218194,3.885698,1.850723,0.288198,3.725221,10.758591
cuda,DebertaV2ForMaskedLM,1,46.959294,34.028033,31.214171,17.979086,3.393082,23.625225,5.149462,2.647825,0.571741,1.282967,9.588996
cuda,DebertaV2ForQuestionAnswering,2,43.332018,31.313975,28.562648,15.516011,3.862787,21.587912,5.960015,3.105696,0.584447,10.478201
cuda,DistilBertForMaskedLM,128,16.315012,14.497846,12.060597,8.114024,1.318568,11.826600,2.156301,0.931268,0.134850,4.721246,5.140904
cuda,DistilBertForQuestionAnswering,256,16.411124,14.617248,12.175732,7.966184,1.110076,12.768980,2.168906,0.941930,0.133884,3.607903,6.022574
cuda,DistillGPT2,16,16.291380,14.612381,12.179012,8.536260,1.109703,12.386737,2.249741,0.904904,0.117776,2.194165,5.059459
cuda,ElectraForCausalLM,32,30.237894,25.564299,22.921774,15.446625,2.115720,27.127073,4.045897,1.995644,0.316533,8.818553,14.200679
cuda,ElectraForQuestionAnswering,64,27.953415,23.412178,20.336477,12.898454,2.083221,22.923470,3.877992,1.725479,0.312169,7.661964,12.750732
cuda,GPT2ForSequenceClassification,4,24.080239,20.959718,17.884175,11.235409,2.170505,14.650698,4.343004,1.616090,0.268034,1.456008,5.775017
cuda,GoogleFnet,16,19.612641,17.584421,14.649472,10.849586,1.361393,19.164034,2.216576,0.907768,0.131033,2.413594,9.811063
cuda,LayoutLMForMaskedLM,16,31.010299,26.223091,23.104022,15.464991,2.154489,23.180070,3.953425,1.762575,0.311906,6.823686,10.510905
cuda,LayoutLMForSequenceClassification,16,28.939121,24.075067,21.388631,13.762050,2.127932,21.731691,3.928497,1.782911,0.316506,9.007390,10.709512
cuda,M2M100ForConditionalGeneration,16,70.478161,53.159695,50.001136,28.576885,7.651253,36.831701,11.707490,5.823017,0.740192,3.257776,16.592332
cuda,MBartForCausalLM,4,27.771131,23.770379,20.860768,13.898344,2.177570,20.823730,3.709980,1.983172,0.228715,1.831412,9.312720
cuda,MBartForConditionalGeneration,2,55.261475,44.361299,41.269795,22.510184,6.257613,28.675547,10.438705,4.238999,1.104591,0.386353,12.959412
cuda,MT5ForConditionalGeneration,16,45.266104,39.348275,36.192561,23.535793,3.982236,32.676477,5.979995,2.247807,0.429158,37.024961,13.474145
cuda,MegatronBertForCausalLM,4,47.672693,37.382596,34.433304,19.826119,4.749468,27.681978,8.506941,3.387273,0.778217,11.765253,13.035080
cuda,MegatronBertForQuestionAnswering,8,47.291151,37.491012,34.524529,19.907686,5.330018,27.690400,8.027386,3.349529,0.787218,10.147910,13.546512
cuda,MobileBertForMaskedLM,64,50.009310,38.463455,35.438773,14.669522,4.879557,31.707630,9.533370,4.805505,2.436515,26.187324,22.468634
cuda,MobileBertForQuestionAnswering,128,50.020211,38.456815,35.472829,14.613789,4.905863,30.152618,9.427216,4.795013,2.456575,18.250807,20.997164
cuda,OPTForCausalLM,2,24.570248,20.715443,17.714354,10.665610,2.194459,17.499537,3.785221,2.084256,0.232630,1.578857,9.235003
cuda,PLBartForCausalLM,8,21.200959,18.964646,16.081980,12.127521,1.049276,18.318806,2.195199,0.949154,0.120426,1.573611,7.355995
cuda,PLBartForConditionalGeneration,4,36.448980,30.093252,27.092899,17.428859,2.905409,25.370499,4.312253,2.714019,0.322144,2.125525,11.126783
cuda,PegasusForCausalLM,32,26.681966,22.760663,19.780643,12.644671,1.967339,19.857897,3.881804,1.782287,0.228983,1.834856,9.391874
cuda,PegasusForConditionalGeneration,32,38.391583,34.848725,31.853782,16.628236,3.693483,25.602056,7.935073,3.333727,0.712745,0.815768,13.048599
cuda,RobertaForCausalLM,16,30.700603,26.234168,23.176039,15.630012,2.090885,20.833443,3.983940,1.752571,0.312082,5.486279,7.748333
cuda,RobertaForQuestionAnswering,16,28.167872,23.448922,20.388728,12.889424,2.040833,16.939578,3.557497,1.694781,0.306104,4.753446,6.539111
cuda,Speech2Text2ForCausalLM,256,18.926289,16.828674,13.943322,10.254935,0.924903,16.286896,1.949793,0.926372,0.121324,1.290457,7.063925
cuda,T5ForConditionalGeneration,4,34.772324,30.344625,27.402851,18.343194,2.544297,26.239420,3.827511,1.818252,0.285301,10.897255,10.685872
cuda,T5Small,4,34.708776,30.235740,27.225749,18.090667,2.552775,25.957906,3.841805,1.814064,0.287700,10.759174,10.668998
cuda,TrOCRForCausalLM,32,28.141557,24.142609,21.189682,14.225403,2.309255,20.631398,3.521885,1.980688,0.229614,1.558085,8.926056
cuda,XGLMForCausalLM,8,44.504629,36.386414,33.330747,18.593457,4.796593,27.331710,7.927936,4.018646,0.480496,3.621724,14.146824
cuda,XLNetLMHeadModel,8,62.733674,52.977411,49.855523,29.170391,7.125729,34.919575,17.670671,5.547739,0.557127,3.970212,13.486960
cuda,YituTechConvBert,16,41.367022,34.404931,30.699095,19.381642,3.637691,32.875407,6.270606,2.775739,0.506309,15.923519,17.448514
