dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.0079
cuda,Background_Matting,4,0.9994
cuda,LearningToPaint,96,0.9997
cuda,Super_SloMo,6,0.9994
cuda,alexnet,128,0.9990
cuda,attention_is_all_you_need_pytorch,256,1.0128
cuda,dcgan,32,0.9796
cuda,demucs,4,0.9987
cuda,densenet121,4,1.0017
cuda,dlrm,2048,0.9829
cuda,drq,1,1.0097
cuda,fastNLP_Bert,6,0.9972
cuda,hf_Albert,8,1.0006
cuda,hf_Bart,4,1.0160
cuda,hf_Bert,4,1.0401
cuda,hf_BigBird,2,0.9931
cuda,hf_DistilBert,8,0.9997
cuda,hf_GPT2,4,1.0160
cuda,hf_Longformer,2,1.0191
cuda,hf_Reformer,4,0.9994
cuda,hf_T5,8,1.0015
cuda,mnasnet1_0,32,0.9973
cuda,mobilenet_v2,96,1.0004
cuda,mobilenet_v3_large,32,1.0047
cuda,moco,32,0.9931
cuda,nvidia_deeprecommender,256,0.9989
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,16,0.9958
cuda,pytorch_struct,200,0.9899
cuda,pytorch_unet,1,0.9994
cuda,resnet18,16,1.0053
cuda,resnet50,32,1.0001
cuda,resnext50_32x4d,8,1.0017
cuda,shufflenet_v2_x1_0,128,1.0006
cuda,soft_actor_critic,256,0.9898
cuda,speech_transformer,32,1.0096
cuda,squeezenet1_1,32,0.9961
cuda,tacotron2,64,0.9831
cuda,timm_efficientdet,1,1.0195
cuda,timm_efficientnet,32,1.0136
cuda,timm_nfnet,128,0.9986
cuda,timm_regnet,32,1.0170
cuda,timm_resnest,32,1.0013
cuda,timm_vision_transformer,8,0.9997
cuda,timm_vovnet,32,1.0215
cuda,tts_angular,64,0.9768
cuda,vgg16,64,0.9990
cuda,vision_maskrcnn,4,0.9612
cuda,yolov3,16,0.9988
