dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.334316,3.570671
cuda,beit_base_patch16_224,64,1.607965,3.573361
cuda,botnet26t_256,128,1.263439,1.801399
cuda,cait_m36_384,2,4.136507,16.683993
cuda,convmixer_768_32,32,1.249441,2.591037
cuda,convnext_base,32,1.799028,5.270563
cuda,cspdarknet53,64,1.647051,2.806582
cuda,densenet121,64,2.925375,5.666691
cuda,dpn107,32,2.941031,5.442719
cuda,eca_botnext26ts_256,64,1.317584,2.064731
cuda,eca_halonext26ts,64,1.319360,2.172176
cuda,ecaresnet101d,64,2.061180,5.211165
cuda,ese_vovnet19b_dw,128,0.986836,1.189071
cuda,gernet_l,128,1.453178,1.937564
cuda,gluon_inception_v3,128,1.377625,3.688597
cuda,gluon_senet154,32,3.576450,10.071535
cuda,gluon_xception65,32,1.612798,4.322510
cuda,gmlp_s16_224,64,1.564349,5.122237
cuda,hrnet_w18,2,5.275472,14.959764
cuda,inception_v3,128,1.362412,3.669825
cuda,lcnet_050,128,0.881559,1.370496
cuda,nfnet_l0,64,1.950050,3.902415
cuda,regnety_002,128,1.497555,2.211160
cuda,repvgg_a2,128,1.384062,1.680241
cuda,res2net101_26w_4s,64,2.678193,8.007704
cuda,res2net50_14w_8s,2,2.399330,6.980098
cuda,res2next50,2,1.573050,3.675984
cuda,resnet18,128,0.513517,0.814758
cuda,sebotnet33ts_256,64,1.544683,2.718127
cuda,selecsls42b,128,0.806685,1.424379
cuda,swsl_resnext101_32x16d,32,1.620035,3.819995
cuda,tf_efficientnet_b0,128,1.492774,2.737339
cuda,tinynet_a,128,1.680214,3.293100
cuda,twins_pcpvt_base,32,3.081588,11.073055
cuda,vit_base_patch16_224,64,1.177190,2.981100
cuda,volo_d1_224,64,1.897858,5.683427
