dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.930373,3.461116
cuda,Background_Matting,4,0.854253,1.229818
cuda,LearningToPaint,96,0.552728,0.406627
cuda,Super_SloMo,6,1.161586,1.457059
cuda,alexnet,128,0.361665,0.147730
cuda,attention_is_all_you_need_pytorch,256,1.662369,3.690002
cuda,dcgan,32,0.337224,0.090048
cuda,demucs,4,0.641016
cuda,densenet121,4,1.963963,4.390640
cuda,dlrm,2048,0.587280,0.205525
cuda,drq,1,0.398415,0.165107
cuda,fastNLP_Bert,6,1.823889,2.992570
cuda,hf_Albert,8,1.440092,3.252371
cuda,hf_Bart,4,1.913792,3.758234
cuda,hf_Bert,4,1.693529,2.729808
cuda,hf_BigBird,2,8.156886,2.672852
cuda,hf_DistilBert,8,0.824764,1.346281
cuda,hf_GPT2,4,1.747078,2.572145
cuda,hf_Longformer,2,4.818898,9.151339
cuda,hf_Reformer,4,1.695782,0.368511
cuda,hf_T5,8,2.483161,4.168553
cuda,mnasnet1_0,32,0.813081,1.063843
cuda,mobilenet_v2,96,0.832371,0.952172
cuda,mobilenet_v3_large,32,0.916587,1.247718
cuda,moco,32,1.945692,0.025072
cuda,nvidia_deeprecommender,256,0.357035,0.094539
cuda,pytorch_stargan,16,0.569509,0.845879
cuda,pytorch_struct,200,0.416624,0.285590
cuda,pytorch_unet,1,0.591319,0.529201
cuda,resnet18,16,0.530246,0.418002
cuda,resnet50,32,0.923590,1.409814
cuda,resnext50_32x4d,8,0.900019,1.353765
cuda,shufflenet_v2_x1_0,128,0.987389,1.430144
cuda,soft_actor_critic,256,0.299690,0.070673
cuda,squeezenet1_1,32,0.490873,0.450498
cuda,tacotron2,64,12.370326,4.759736
cuda,timm_efficientnet,32,1.421960,1.922066
cuda,timm_regnet,32,1.846191,2.366822
cuda,timm_resnest,32,0.631996,0.798972
cuda,timm_vision_transformer,8,1.056730,2.023027
cuda,timm_vovnet,32,1.025341,0.997165
cuda,tts_angular,64,0.492586,0.029946
cuda,vgg16,64,0.446570,0.287312
cuda,yolov3,16,6.087128,2.481023
