,Compiler,torchbench,huggingface,timm_models
eager,eager,1.0x,1.01x,1.0x
ts_nvfuser,ts_nvfuser,1.04x,1.04x,1.03x
aot_eager,aot_eager,1.0x,1.0x,1.0x
aot_cudagraphs,aot_cudagraphs,1.0x,0.0x,0.0x
aot_nvfuser,aot_nvfuser,1.2x,1.37x,1.32x
inductor_cudagraphs,inductor_cudagraphs,1.9x,2.14x,1.69x
