dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9946,163.0384,4.0016,1.0004
cuda,beit_base_patch16_224,64,0.9946,136.4305,2.9057,0.9997
cuda,botnet26t_256,128,0.9756,106.3432,2.1033,1.0000
cuda,cait_m36_384,4,0.9854,170.7965,10.1983,0.9999
cuda,coat_lite_mini,128,0.9962,115.9267,2.2631,1.0445
cuda,convit_base,64,0.9968,182.3298,2.4818,0.9999
cuda,convmixer_768_32,32,0.9997,296.7754,1.4972,1.0000
cuda,convnext_base,64,0.9909,123.2976,4.2848,1.0052
cuda,crossvit_9_240,128,0.9929,110.4065,4.1542,0.9990
cuda,cspdarknet53,64,0.9351,96.9867,4.0210,1.0001
cuda,deit_base_distilled_patch16_224,64,0.9944,95.1237,2.1479,0.9995
cuda,dla102,128,0.9951,179.7154,4.5522,0.9766
cuda,dm_nfnet_f0,128,0.9940,132.0540,3.9533,0.9802
cuda,dpn107,32,0.9210,115.4068,6.9373,1.0000
cuda,eca_botnext26ts_256,128,0.9761,112.5185,2.1740,1.0000
cuda,eca_halonext26ts,128,0.9773,116.3143,2.3096,1.0000
cuda,ese_vovnet19b_dw,128,0.9649,68.2500,1.6971,1.0001
cuda,fbnetc_100,128,0.9464,88.4897,3.8206,0.9995
cuda,fbnetv3_b,128,0.9451,122.1731,6.2250,1.0001
cuda,gernet_l,128,0.9377,80.6584,3.4921,0.9998
cuda,ghostnet_100,128,0.9911,93.4719,5.5251,0.9994
cuda,gluon_inception_v3,128,0.9949,164.1082,3.9221,1.0004
cuda,gluon_xception65,32,0.9879,99.3421,5.4534,0.9998
cuda,gmixer_24_224,128,0.9929,121.1566,4.0524,1.0018
cuda,gmlp_s16_224,128,0.9936,137.2360,3.8062,1.0000
cuda,hrnet_w18,128,0.9988,290.3082,7.5576,1.0000
cuda,inception_v3,128,0.9938,163.0491,4.1541,1.0004
cuda,jx_nest_base,32,0.9923,120.0491,4.5259,1.0005
cuda,lcnet_050,128,0.9363,32.6124,1.7077,1.0000
cuda,mixer_b16_224,128,0.9955,119.2009,1.8015,0.9999
cuda,mixnet_l,128,0.9750,187.7298,5.7092,1.0003
cuda,mnasnet_100,128,0.9466,70.6856,3.0026,1.0004
cuda,mobilenetv2_100,128,0.9439,68.2305,3.1222,1.0003
cuda,mobilenetv3_large_100,128,0.9461,66.5533,3.1306,1.0000
cuda,mobilevit_s,64,0.9665,90.8550,3.7120,1.0003
cuda,nfnet_l0,128,0.9944,106.5263,3.6050,1.0000
cuda,pit_b_224,64,0.9955,155.2073,2.3462,1.0004
cuda,pnasnet5large,16,0.9987,205.8246,5.4948,1.0615
cuda,poolformer_m36,64,0.9926,150.5852,4.7084,1.0015
cuda,regnety_002,128,0.9574,42.7665,3.1891,0.9994
cuda,repvgg_a2,128,0.9373,80.3221,3.4100,1.0003
cuda,res2net101_26w_4s,64,0.9868,101.5784,7.9230,1.0002
cuda,res2net50_14w_8s,128,0.9914,147.7409,6.7925,1.0003
cuda,res2next50,128,0.9938,139.8816,3.7933,1.0000
cuda,resmlp_12_224,128,0.9935,68.7655,1.8134,0.9999
cuda,resnest101e,64,0.9917,167.2882,8.1241,1.0001
cuda,rexnet_100,128,0.9572,91.6440,3.7499,0.9996
cuda,sebotnet33ts_256,64,0.9654,83.5292,1.9995,1.0000
cuda,selecsls42b,128,0.9915,63.3724,1.7268,1.0014
cuda,spnasnet_100,128,0.9398,77.1488,3.6614,1.0003
cuda,swin_base_patch4_window7_224,64,0.9928,148.0314,5.9318,1.0011
cuda,swsl_resnext101_32x16d,32,0.9878,121.0007,4.6039,1.0008
cuda,tf_efficientnet_b0,128,0.9584,91.2281,3.6572,1.0005
cuda,tf_mixnet_l,128,0.9759,195.9881,6.0789,0.9995
cuda,tinynet_a,128,0.9403,76.5775,4.3303,1.0002
cuda,tnt_s_patch16_224,128,0.9970,365.0398,4.9348,1.0000
cuda,twins_pcpvt_base,64,0.9886,126.4698,7.6588,1.0001
cuda,visformer_small,128,0.9958,98.7383,1.8653,1.0002
cuda,vit_base_patch16_224,64,0.9956,121.6120,2.0623,1.0001
cuda,volo_d1_224,64,0.9943,135.2915,3.5605,1.0010
cuda,xcit_large_24_p8_224,5,0.9548,124.2503,9.1635,0.9982
