dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.623945,22.392024,19.128817,9.156538,2.768259,13.265875,4.757628,2.025800,0.370265,0.321135,13.303802,7.331945
cuda,Background_Matting,4,24.740923,22.338441,16.732550,8.605612,2.919529,13.773863,6.233485,2.838156,0.282744,0.435077,8.643340
cuda,LearningToPaint,96,12.688710,11.713056,7.049292,3.887352,1.108238,6.237644,1.473644,0.728923,0.094641,0.234655,3.742620
cuda,Super_SloMo,6,23.755909,21.675340,17.670998,9.977932,3.028284,13.838135,6.274828,2.492925,0.180172,0.344887,7.325681
cuda,alexnet,128,6.517162,6.188495,2.234849,1.751503,0.198662,3.331236,0.882442,0.458608,0.019636,0.138499,1.925308
cuda,attention_is_all_you_need_pytorch,256,26.515161,23.554927,20.193859,10.129356,2.710962,14.843186,5.303787,2.246971,0.437934,0.420913,14.297184,7.988754
cuda,dcgan,32,6.355831,6.055462,1.983061,1.392929,0.219232,2.233893,0.374628,0.110282,0.015683,0.113876,1.184702
cuda,demucs,4,12.627579,11.735564,7.412964,6.158314,0.542166,10.275428,1.327389,0.690006,0.056133,0.305482,1.696833,4.991022
cuda,densenet121,4,55.083683,49.812015,45.359254,24.946775,7.531442,35.303196,15.573187,5.327956,0.790861,0.740408,18.940144
cuda,dlrm,1024,5.028619,4.707101,1.546837,0.841720,0.169758,1.901540,0.401978,0.146653,0.017014,0.124146,1.361868
cuda,drq,1,8.842690,8.357247,3.129522,2.543350,0.152919,4.791630,0.228330,0.120064,0.019925,0.266701,2.678370
cuda,fastNLP_Bert,6,25.766307,22.320403,19.063190,10.060635,2.343614,14.274437,4.727514,2.101706,0.354357,0.748583,5.775808,7.433953
cuda,functorch_dp_cifar10,64,11.260726,10.451962,6.472227,3.476428,1.406755,7.462686,2.580812,0.877520,0.084313,0.832574,6.277095,0.640755
cuda,hf_Albert,8,19.320512,17.208587,13.874333,6.327095,1.881456,11.240878,3.622577,1.363374,0.161749,0.827816,4.192511,7.717810
cuda,hf_Bart,4,31.009795,26.838458,23.434963,11.564533,3.053465,17.683243,5.770942,2.579813,0.521176,3.191371,4.176859,12.526710
cuda,hf_Bert,4,26.067257,21.824871,18.517844,9.613089,2.294044,15.548963,4.484392,1.978127,0.346823,0.647559,7.541703,8.997886
cuda,hf_Bert_large,4,46.571484,37.481845,34.035331,16.282457,5.036913,22.834328,8.706947,3.796822,0.952963,0.723992,11.625129,12.555214
cuda,hf_BigBird,2,74.152980,63.214512,59.535550,29.055927,8.803817,46.097097,22.611069,10.146024,0.643159,13.772200,10.253577,40.191181
cuda,hf_DistilBert,8,15.314208,13.622454,10.252362,5.572717,1.199884,8.677772,2.153119,1.071146,0.144595,2.142632,5.173675,6.511127
cuda,hf_GPT2,4,21.977209,18.987975,15.445469,7.496913,2.369869,11.310253,4.144998,1.786882,0.303707,0.331813,1.667076,6.621685
cuda,hf_GPT2_large,4,55.764480,46.402328,42.611048,19.185274,7.539598,29.947827,13.699260,5.951339,1.574879,0.679106,1.309788,19.309547
cuda,hf_Reformer,4,17.939613,15.574176,12.236175,10.120502,0.908543,10.009935,1.492949,0.785299,0.070503,0.413398,3.066419,1.259282
cuda,hf_T5,8,30.247793,26.245965,22.867611,13.211079,2.489272,20.290151,4.617019,2.015184,0.304140,2.835914,8.290919,12.547376
cuda,hf_T5_large,2,98.041803,82.346815,78.506222,40.385006,10.618107,55.448704,20.634300,7.611039,1.859784,5.114824,37.064065,31.963473
cuda,lennard_jones,1000,5.021662,4.752725,1.234652,0.866033,0.078933,1.519265,0.103187,0.066149,0.008554,0.104991,0.843157
cuda,mnasnet1_0,32,22.817272,20.690212,16.590487,8.851974,2.662504,13.009720,4.313743,2.203019,0.258297,2.532074,9.470859,2.324533
cuda,mobilenet_v2,96,24.174644,21.912171,17.763377,9.250121,3.123009,12.222090,4.805552,2.104621,0.297395,0.236495,6.459170
cuda,mobilenet_v3_large,32,26.526193,24.161146,18.670382,9.860881,3.316131,16.132239,5.453837,2.175081,0.295184,27.521101,37.250131,27.258052
cuda,nvidia_deeprecommender,256,5.097771,4.757598,1.623296,1.074185,0.139077,3.047394,0.164069,0.237284,0.012604,0.551440,2.672316,0.423059
cuda,phlippe_densenet,128,24.836712,22.581110,18.417261,10.328603,3.052260,14.863575,5.211375,2.361664,0.282364,0.329622,8.039874
cuda,phlippe_resnet,128,11.113520,10.169431,6.086834,3.040759,1.033408,4.278135,1.406671,0.698509,0.089859,0.167338,2.484097
cuda,pytorch_CycleGAN_and_pix2pix,1,11.801705,10.913842,6.586189,2.954165,1.176729,5.559086,2.217679,0.908346,0.083810,0.144956,3.974326
cuda,pytorch_stargan,16,11.523437,10.647123,6.600022,3.169038,1.029193,4.165823,1.625151,0.539591,0.073692,17.222210,34.680406,19.297223
cuda,pytorch_struct,200,5.837594,5.337177,2.179345,1.260235,0.180032,3.436820,0.321562,0.182998,0.028307,0.000004,2.519815,12.151355
cuda,pytorch_unet,1,13.201488,12.103338,8.055176,4.357498,1.269611,6.697082,2.635257,1.099913,0.106812,0.221504,3.885580
cuda,resnet152,32,52.474986,45.761876,41.408922,17.524157,8.333594,20.215240,11.634272,4.656017,1.152473,3.182075,14.883891,2.267806
cuda,resnet18,16,12.182619,11.240479,7.077394,3.940274,1.120592,6.678520,2.087183,0.846498,0.092286,2.711533,6.617460,2.530699
cuda,resnet50,32,20.494472,18.295196,14.157281,6.183807,2.867080,7.120949,3.888760,1.987523,0.263703,2.600955,6.525890,2.394200
cuda,resnext50_32x4d,8,20.754066,18.528832,14.431501,6.429392,2.579998,10.119018,3.803946,1.831297,0.244174,2.814382,9.204453,2.524379
cuda,shufflenet_v2_x1_0,128,24.326708,21.911915,17.700011,9.033121,3.190851,12.641452,5.287314,2.712461,0.353407,0.390353,7.321706
cuda,soft_actor_critic,256,6.405479,6.081805,1.977795,1.667065,0.070886,3.126534,0.092728,0.056003,0.008238,0.334695,1.871554
cuda,speech_transformer,32,29.540679,25.405270,21.486693,10.087857,3.140837,16.103113,6.803372,2.690472,0.391393,0.000029,9.318779
cuda,squeezenet1_1,32,9.624732,8.940843,3.770538,2.515384,0.482965,5.290887,1.594476,0.757928,0.060256,0.221097,3.504822
cuda,timm_efficientdet,1,89.583581,74.136466,69.524604,34.630258,15.036702,57.879910,22.372409,7.580944,1.585630,31.880176,42.401676,71.162924
cuda,timm_efficientnet,32,28.132434,24.578685,20.321242,10.470496,3.625583,15.654116,5.927688,2.458877,0.356392,35.577975,44.541356,35.254259
cuda,timm_nfnet,128,26.370858,22.476891,18.261138,7.947568,4.021733,13.896327,6.152083,2.314778,0.327003,0.525144,10.663467
cuda,timm_regnet,32,29.344893,24.900873,20.607760,9.533351,3.798463,14.420742,5.550304,2.350096,0.416247,19.701811,28.802721,19.196881
cuda,timm_resnest,32,17.290498,15.976253,11.730668,7.630163,1.507118,12.588237,3.662354,1.573013,0.124828,29.358070,40.426296,35.886018
cuda,timm_vision_transformer,8,20.909615,18.702254,14.487297,8.133606,1.842731,17.155980,3.657619,1.742283,0.269431,11.184386,16.385678,22.143378
