dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,4.090560,0.000879
cuda,beit_base_patch16_224,64,3.020617,0.000890
cuda,botnet26t_256,128,2.158071,0.000787
cuda,cait_m36_384,4,10.327313,0.001424
cuda,coat_lite_mini,128,2.394745,0.000768
cuda,convit_base,64,2.636329,0.000790
cuda,convmixer_768_32,32,1.567956,0.000525
cuda,convnext_base,64,4.408059,0.000919
cuda,crossvit_9_240,128,4.230811,0.000942
cuda,cspdarknet53,64,4.111542,0.001024
cuda,deit_base_distilled_patch16_224,64,2.228173,0.000755
cuda,dla102,128,4.715805,0.000895
cuda,dm_nfnet_f0,128,4.035729,0.000820
cuda,dpn107,32,7.030905,0.001117
cuda,eca_botnext26ts_256,128,2.256960,0.000742
cuda,eca_halonext26ts,128,2.367940,0.001096
cuda,ese_vovnet19b_dw,128,1.747447,0.000855
cuda,fbnetc_100,128,3.912605,0.001039
cuda,fbnetv3_b,128,6.273415,0.001209
cuda,gernet_l,128,3.516025,0.000905
cuda,ghostnet_100,128,5.589213,0.000934
cuda,gluon_inception_v3,128,4.006660,0.000792
cuda,gluon_xception65,32,5.584067,0.000941
cuda,gmixer_24_224,128,4.179954,0.001320
cuda,gmlp_s16_224,128,3.953396,0.000823
cuda,hrnet_w18,128,7.609573,0.000491
cuda,inception_v3,128,4.209335,0.000878
cuda,jx_nest_base,32,4.623308,0.000972
cuda,lcnet_050,128,1.746843,0.000658
cuda,mixer_b16_224,128,1.907243,0.000653
cuda,mixnet_l,128,5.870295,0.001022
cuda,mnasnet_100,128,3.056407,0.000852
cuda,mobilenetv2_100,128,3.185500,0.000879
cuda,mobilenetv3_large_100,128,3.207440,0.000929
cuda,mobilevit_s,64,3.815025,0.000817
cuda,nfnet_l0,128,3.685100,0.000802
cuda,pit_b_224,64,2.477689,0.000758
cuda,pnasnet5large,16,5.631655,0.000407
cuda,poolformer_m36,64,4.869603,0.001028
cuda,regnety_002,128,3.210693,0.000863
cuda,repvgg_a2,128,3.455864,0.000857
cuda,res2net101_26w_4s,64,7.982094,0.001126
cuda,res2net50_14w_8s,128,6.852844,0.001060
cuda,res2next50,128,3.905709,0.000845
cuda,resmlp_12_224,128,1.886390,0.000743
cuda,resnest101e,64,8.215317,0.001064
cuda,rexnet_100,128,3.876391,0.000868
cuda,sebotnet33ts_256,64,2.000768,0.000504
cuda,selecsls42b,128,1.802557,0.000656
cuda,spnasnet_100,128,3.727312,0.000925
cuda,swin_base_patch4_window7_224,64,6.062228,0.001059
cuda,swsl_resnext101_32x16d,32,4.707194,0.000983
cuda,tf_efficientnet_b0,128,3.762108,0.000939
cuda,tf_mixnet_l,128,6.189005,0.001154
cuda,tinynet_a,128,4.397614,0.001038
cuda,tnt_s_patch16_224,128,5.208338,0.001132
cuda,twins_pcpvt_base,64,7.695534,0.001129
cuda,visformer_small,128,1.931782,0.000825
cuda,vit_base_patch16_224,64,2.198873,0.000750
cuda,volo_d1_224,64,3.672498,0.000972
cuda,xcit_large_24_p8_224,5,9.207596,0.001186
