dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.144128,22.418334,19.112550,10.314125,2.628325,16.203161,4.445286,2.140208,0.330239,11.490396,26.250026,20.215770
cuda,Background_Matting,4,22.285480,18.922917,16.032644,9.116387,2.543811,16.071455,5.603961,3.023357,0.242556,17.733398,34.762004,27.422396
cuda,LearningToPaint,96,14.493150,13.077820,8.738336,5.941615,1.014951,9.774213,1.258208,0.753507,0.077667,12.998628,24.904333,17.925097
cuda,Super_SloMo,6,23.402074,20.100600,17.407799,10.527370,2.717004,16.037210,6.134993,2.754312,0.156868,8.379784,7.598986
cuda,alexnet,128,6.759382,6.264297,2.644840,2.246806,0.180700,5.867541,0.943457,0.329535,0.015430,4.601918,8.414949,4.453654
cuda,attention_is_all_you_need_pytorch,256,28.183865,23.854437,20.298805,11.294632,2.563872,18.457935,5.032866,2.383725,0.388304,14.379206,32.421183,24.348294
cuda,dcgan,32,5.640248,5.199468,2.549307,2.016048,0.342388,2.942883,0.220693,0.119696,0.013191,0.118418,1.403489
cuda,demucs,4,14.555496,13.053928,9.562418,8.565851,0.467726,13.660091,1.166842,0.682655,0.045725,5.463862,8.424104,11.057160
cuda,densenet121,4,53.746485,46.532751,42.279056,24.277850,6.821933,36.321875,13.907366,5.737209,0.715133,28.214659,55.674146,47.886987
cuda,drq,1,7.461188,6.792039,3.248918,2.745476,0.131758,4.306397,0.189879,0.112092,0.016311,0.403352,2.111295
cuda,fastNLP_Bert,6,29.961042,25.078400,21.636943,13.943424,2.090075,19.752533,4.331947,2.177203,0.321519,0.382721,7.164655,8.472329
cuda,functorch_dp_cifar10,64,11.930138,10.732815,8.136289,5.347481,1.326560,10.592173,2.221215,1.108052,0.069174,25.961334,34.905504,32.609180
cuda,hf_Albert,8,18.450692,15.944224,13.427425,6.627707,1.869876,11.621935,3.407279,1.544893,0.156068,0.002463,9.993167,7.020506
cuda,hf_Bart,4,38.628753,28.609333,25.749349,16.151499,2.708878,24.265300,4.713500,2.756648,0.293735,4.208252,4.065376,15.282139
cuda,hf_Bert,4,23.191959,18.313400,15.742031,8.132389,2.019333,12.933923,4.003951,1.969346,0.295954,0.002575,3.323496,7.208021
cuda,hf_Bert_large,4,40.894233,30.543522,27.962267,12.936860,3.906198,20.894102,8.197011,3.844371,0.854573,0.002553,3.289072,12.240189
