dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,resnext50_32x4d,8,20.598917,17.474785,14.685181,7.728260,2.332430,12.468202,3.061401,1.895707,0.206756,19.389037,7.520832
cuda,shufflenet_v2_x1_0,128,24.001350,20.330008,17.542222,9.980593,2.913221,15.517531,4.655663,2.773480,0.278227,44.386662,8.938902
cuda,soft_actor_critic,256,4.808604,4.371707,1.845760,1.583047,0.065884,2.934330,0.078480,0.058543,0.007034,1.424424
cuda,speech_transformer,32,32.452328,26.309726,23.771549,13.768862,3.045901,21.571382,5.293154,2.818048,0.360746,29.132748,11.100540
cuda,squeezenet1_1,32,7.546122,6.478365,3.741531,2.692730,0.420346,7.056365,1.586621,0.755016,0.046721,4.809247,9.885318
cuda,timm_efficientnet,32,28.273384,23.237447,20.442719,11.969107,3.298731,19.309091,5.175481,2.494065,0.304341,101.942867,10.873985
cuda,timm_nfnet,128,26.063259,20.223831,17.250943,8.274170,3.712020,16.025768,5.263211,2.527849,0.285651,29.757087,11.707439
cuda,timm_regnet,32,28.494632,21.648658,18.805628,9.241899,3.665205,14.532999,4.509402,2.396860,0.352805,28.212101,9.222856
cuda,timm_resnest,32,16.982687,15.131763,12.316739,8.805164,1.394559,14.938376,3.538385,1.619309,0.103564,73.151793,7.624902
cuda,timm_vision_transformer,32,18.989663,15.826428,12.967428,7.503004,1.606045,20.706508,3.301367,1.797901,0.231759,15.383744,14.948056
cuda,timm_vovnet,32,19.390721,15.952654,13.169185,8.060738,1.959091,14.211010,4.252805,1.906148,0.156772,31.972826,8.257270
cuda,tts_angular,64,4.287284,3.711262,1.248621,1.120483,0.049480,2.010428,0.026856,0.019099,0.001971,0.943189
cuda,vgg16,64,6.366406,5.643548,2.957722,2.197829,0.246272,5.773317,0.940439,0.446071,0.026886,3.839483,4.801676
cuda,yolov3,16,32.744673,27.608026,24.804097,14.147115,4.467992,21.711220,6.713852,3.652201,0.354533,69.957663,12.333927
