dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.9997,266.0921,2.3492,1.0000,16.5008,16.5008,441,1,11,6
cuda,AlbertForQuestionAnswering,4,0.9999,264.1143,2.3177,1.0000,16.2630,16.2630,441,1,11,6
cuda,AllenaiLongformerBase,4,0.9474,192.2168,11.3109,0.8568,8.3229,9.7142,1717,161,138,12
cuda,BartForCausalLM,4,0.9941,114.1103,6.2000,0.9510,11.9027,12.5165,486,16,19,11
cuda,BartForConditionalGeneration,2,0.9975,139.6072,11.2469,1.0000,15.5970,15.5970,1260,1,11,6
cuda,BertForMaskedLM,16,0.9861,111.3333,5.1061,0.9998,11.6459,11.6486,372,1,11,6
cuda,BertForQuestionAnswering,16,0.9855,96.6640,5.0664,1.0017,8.8466,8.8317,379,1,11,6
cuda,BlenderbotForCausalLM,4,0.9730,111.8109,11.6005,0.9932,31.1116,31.3249,938,28,19,11
cuda,BlenderbotSmallForCausalLM,64,0.9843,59.4887,4.4013,0.8906,7.7848,8.7411,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,0.9951,114.6969,7.5717,1.0000,13.3990,13.3990,842,1,11,6
cuda,CamemBert,16,0.9882,119.8069,5.0829,1.0000,11.8036,11.8037,379,1,11,6
cuda,DebertaForMaskedLM,4,0.8572,72.7790,7.2389,0.9326,4.9442,5.3017,728,95,164,15
cuda,DebertaForQuestionAnswering,8,0.9529,79.2855,7.0113,0.9524,6.2231,6.5342,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.8320,121.7430,15.0666,0.9770,11.6411,11.9155,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.8361,125.3979,14.9442,0.9762,12.2851,12.5850,940,179,287,15
cuda,DistilBertForMaskedLM,128,0.9935,85.1918,2.4672,1.0000,11.0526,11.0524,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,0.9945,103.6785,2.4701,1.0114,9.5385,9.4307,216,1,11,6
cuda,DistillGPT2,16,0.9906,106.7946,2.5356,1.0000,11.4247,11.4250,332,1,11,6
cuda,ElectraForCausalLM,32,0.9830,89.5318,7.4015,0.9161,11.1043,12.1209,379,6,15,8
cuda,ElectraForQuestionAnswering,64,0.9878,115.9097,5.0932,1.0014,10.4133,10.3990,380,1,11,6
cuda,GPT2ForSequenceClassification,4,0.9813,93.1249,4.7858,1.0001,9.0873,9.0863,646,1,11,6
cuda,LayoutLMForMaskedLM,16,0.9867,114.0501,5.4488,0.9999,11.6797,11.6810,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,0.9854,98.9244,5.3327,1.0014,8.8766,8.8639,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.0462,115.5755,11.6218,0.9550,11.3017,11.8338,1204,20,25,10
cuda,MBartForCausalLM,4,0.9947,114.3040,6.1787,0.9510,11.9196,12.5334,485,16,19,11
cuda,MBartForConditionalGeneration,2,0.9959,139.2138,11.4717,1.0000,15.6138,15.6138,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,0.9938,92.3148,7.8880,0.9999,10.9634,10.9640,1175,1,11,6
cuda,MegatronBertForCausalLM,4,0.9815,88.4337,10.1142,1.0000,9.0322,9.0322,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,0.9809,144.7543,9.9233,1.0000,13.3824,13.3824,726,1,11,6
cuda,MobileBertForMaskedLM,64,0.9461,177.4891,15.4533,1.0000,7.1229,7.1229,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,0.9454,173.3194,15.3772,1.0161,7.9433,7.8173,1453,1,5,4
cuda,OPTForCausalLM,2,0.9929,169.6405,5.3541,0.9682,17.1579,17.7221,537,16,19,11
cuda,PLBartForCausalLM,8,0.9953,115.5929,3.5649,0.9237,11.7446,12.7143,258,10,19,11
cuda,PLBartForConditionalGeneration,4,0.9927,117.6769,9.0514,0.9300,13.0738,14.0584,662,12,22,10
cuda,PegasusForCausalLM,32,0.9711,73.8614,5.9332,0.9238,7.6748,8.3075,482,18,20,11
cuda,PegasusForConditionalGeneration,32,1.0009,143.2822,5.0239,0.9439,14.4376,15.2954,1248,9,17,7
cuda,RobertaForCausalLM,16,0.9881,116.4480,5.1601,0.9999,11.6424,11.6436,383,1,11,6
cuda,RobertaForQuestionAnswering,16,0.9853,96.8537,5.1168,1.0012,8.8418,8.8308,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,0.9880,52.6377,3.2432,0.8865,6.8198,7.6928,265,12,20,11
cuda,T5ForConditionalGeneration,4,0.9822,105.9044,5.5579,0.9999,8.5207,8.5214,812,1,11,6
cuda,T5Small,4,0.9835,105.7180,5.5179,0.9999,8.5207,8.5214,812,1,11,6
cuda,TrOCRForCausalLM,32,0.9951,137.9797,6.1920,0.9200,14.0976,15.3233,485,16,19,11
cuda,XGLMForCausalLM,8,0.9716,90.1670,9.6889,0.9431,10.4421,11.0718,1002,30,20,11
cuda,XLNetLMHeadModel,8,0.9968,280.0886,10.2676,0.9843,16.4369,16.6991,768,3,14,8
cuda,YituTechConvBert,16,0.9857,127.2032,10.4076,0.9530,10.6702,11.1959,638,6,15,8
