dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,MBartForConditionalGeneration,2,54.198988,41.257769,38.244806,19.408788,4.970775,29.155022,10.400123,5.033769,1.349201,0.373869,15.950120
cuda,MT5ForConditionalGeneration,16,38.364600,30.469762,27.402744,13.577388,3.914135,22.227692,6.626468,2.737758,0.491141,73.491554,12.918033
cuda,MegatronBertForCausalLM,4,41.200430,30.666460,28.005888,12.830278,4.727029,21.411739,8.510424,4.058800,0.935813,2.978937,13.683962
cuda,MegatronBertForQuestionAnswering,8,40.925831,30.564648,27.860841,12.981580,4.646597,21.997216,8.374859,4.036408,0.921239,2.993794,14.329718
cuda,MobileBertForMaskedLM,64,61.819737,46.464416,43.717899,16.730718,6.283878,35.666545,14.959429,7.755409,3.823053,40.891211,26.522514
cuda,MobileBertForQuestionAnswering,128,62.362279,46.847922,44.053113,16.895575,6.929260,35.775966,14.169365,7.764309,3.835974,33.683908,26.463279
cuda,OPTForCausalLM,2,24.540773,18.961009,16.121239,9.028888,2.058613,16.617917,3.848671,2.517667,0.222365,2.718273,9.844465
cuda,PLBartForCausalLM,8,21.142375,17.321325,14.649594,10.733981,1.092640,16.434374,2.134700,1.151297,0.111859,1.855275,6.899445
cuda,PLBartForConditionalGeneration,4,38.893506,29.872641,27.096491,17.083127,2.814974,25.779172,5.289641,2.782650,0.297604,3.644972,11.763606
cuda,PegasusForCausalLM,32,26.169433,20.315416,17.689260,10.334854,2.411912,17.242646,3.374471,2.136823,0.224174,3.652701,9.512011
cuda,PegasusForConditionalGeneration,32,45.922239,40.791009,37.949633,18.781097,5.329257,29.941252,9.423017,5.070835,0.989509,1.892824,16.958593
cuda,RobertaForCausalLM,16,23.898532,18.481179,15.911464,8.285835,2.070137,12.911637,4.226817,2.043365,0.301074,2.016172,6.885761
cuda,RobertaForQuestionAnswering,16,23.862972,18.570328,15.994009,8.392412,2.030839,12.697210,4.061479,1.951015,0.288482,1.336740,6.519162
cuda,Speech2Text2ForCausalLM,256,19.309524,15.975647,13.336384,9.704382,0.917237,15.488740,2.192071,1.108816,0.114850,3.673604,6.800337
cuda,T5ForConditionalGeneration,4,27.553098,22.176284,19.516001,10.346297,2.589558,16.040684,4.794473,1.971471,0.308096,9.281326,8.522754
cuda,T5Small,4,27.626104,22.171681,19.510853,10.308884,2.638176,16.159142,4.839759,1.992905,0.311748,9.670411,8.730207
cuda,TrOCRForCausalLM,32,28.903283,22.796646,20.064643,12.998083,1.879912,20.877373,4.157164,2.143891,0.218112,1.769536,9.952200
cuda,XGLMForCausalLM,8,42.288167,32.374496,29.564271,14.767598,4.528570,26.599203,8.526382,4.772767,0.447420,4.928485,16.762922
cuda,XLNetLMHeadModel,8,58.041824,47.550283,44.921202,23.167264,5.336496,31.117764,15.710760,4.452750,0.969088,11.899242,13.863959
cuda,YituTechConvBert,16,38.202639,27.736545,24.899111,12.988614,3.936861,24.274256,6.115739,3.012115,0.552082,15.016204,15.518111
