dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,13.827793,12.421124,6.134928,2.209182,8.168015,3.193462,1.300294,0.268007,8.136773,4.337763
cuda,Background_Matting,4,14.187286,13.333578,7.094161,2.647439,10.175040,5.080865,2.501682,0.262121,5.821041
cuda,LearningToPaint,96,6.184130,5.823375,3.303690,0.955213,4.132667,1.439281,0.586304,0.088710,1.821308
cuda,Super_SloMo,6,14.495940,13.389313,7.726930,2.868389,10.024120,5.102027,2.028135,0.116255,5.401400
cuda,alexnet,128,1.929024,1.853831,1.569053,0.192654,2.874249,0.705897,0.371247,0.013078,1.502732
cuda,attention_is_all_you_need_pytorch,256,29.939531,28.689349,21.804839,2.314107,24.027831,3.754744,1.520374,0.305134,9.017797,4.646888
cuda,dcgan,32,1.983132,1.898471,1.464320,0.178916,2.029073,0.175598,0.074864,0.011704,0.751284
cuda,demucs,4,0.227193
cuda,densenet121,4,36.678479,34.580309,17.745491,7.000377,22.735580,13.127685,4.150582,0.805915,12.236984
cuda,dlrm,1024,1.663776,1.494062,1.092271,0.151328,2.012530,0.331751,0.102784,0.014085,1.078662
cuda,drq,1,2.365645,2.195365,1.827814,0.115609,2.867199,0.113520,0.058528,0.013102,1.162355
cuda,fastNLP_Bert,6,15.475248,13.983081,8.225146,1.775878,11.725944,3.251514,1.338073,0.244939,4.247711,5.368058
cuda,functorch_dp_cifar10,64,5.413670,5.200025,2.962487,1.077089,5.629125,2.056725,0.616935,0.060694,3.782886,3.385209
cuda,hf_Albert,8,10.106335,8.833818,3.526675,1.723435,6.817256,2.780727,1.027775,0.136778,5.089993,2.820502
cuda,hf_Bart,4,18.844420,17.118115,9.091509,2.665835,13.249187,4.302384,1.730143,0.360662,3.623745,6.939196
cuda,hf_Bert,4,13.084614,11.613217,5.873499,1.743473,8.575371,2.578287,1.223924,0.242249,4.527780,0.378976
cuda,hf_Bert_large,4,25.779785,22.826544,11.680240,3.997136,15.992309,5.512807,2.364552,0.613975,8.476791,0.386699
cuda,hf_DistilBert,8,7.317762,6.681954,3.623056,0.931754,6.345157,1.604291,0.658176,0.108285,3.697477,2.041147
cuda,hf_GPT2,4,11.890772,10.361898,5.105922,2.219578,7.790486,2.491931,1.191506,0.217196,4.982353,1.863313
cuda,hf_GPT2_large,4,33.255252,28.309300,12.303550,6.679044,16.425369,8.502769,3.431501,1.014266,11.031394,1.182946
cuda,hf_Longformer,2,52.365248,46.135595,29.613315,7.013075,34.998744,15.492916,5.240973,0.404902,0.694408,12.700106
cuda,hf_Reformer,4,11.199538,9.391953,7.907502,0.690766,8.775315,1.075999,0.534183,0.047733,3.647101,1.593949
cuda,hf_T5,8,16.609619,14.314364,7.123572,2.035589,11.932441,3.566901,1.733253,0.284525,5.088414,7.187269
