dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.791743,31.398376,27.293775,3.510748,19.302539,11.353132,7.122098,0.259305,228.514343,224.136307
cuda,beit_base_patch16_224,64,0.826654,29.389699,26.477773,3.224467,10.561187,7.070345,2.997346,0.242032,80.027844,67.420478
cuda,botnet26t_256,128,0.762050,78.475519,76.724104,2.453905,11.929866,7.960263,3.445100,0.116269,191.513209,129.219967
cuda,cait_m36_384,2,2.500223,70.788607,58.531040,11.031284,42.544725,29.545678,11.583649,0.906102,148.960023,144.592176
cuda,coat_lite_mini,128,0.849178,201.204617,198.353425,4.570913,17.800209,11.490488,5.480739,0.229047,506.890682,330.989866
cuda,convit_base,32,0.685614,38.276625,36.315234,3.059845,10.375137,6.183274,3.784436,0.222311,90.707245,67.908435
cuda,convmixer_768_32,32,0.582617,8.774934,5.969507,1.482437,5.734479,3.228020,2.171202,0.183718,11.130180,12.455335
cuda,convnext_base,32,1.093310,88.343743,83.631380,5.492340,21.346493,13.451507,7.029096,0.403967,281.396856,224.918292
cuda,crossvit_9_240,64,1.137701,76.115531,71.077701,4.520159,14.053782,9.080689,4.231922,0.353663,213.929070,161.554932
cuda,cspdarknet53,64,1.217155,23.778019,20.707350,2.462960,8.349065,4.930415,2.842480,0.187786,142.690444,132.870212
cuda,deit_base_distilled_patch16_224,64,0.619261,20.139558,17.530740,2.590960,7.867857,5.196776,2.276533,0.214201,58.605340,51.604033
cuda,densenet121,64,2.311535,81.670562,75.289543,3.766650,40.954379,25.597759,13.838379,0.335231,335.673596,305.264789
cuda,dla102,64,0.941076,34.090558,29.463803,2.642590,14.352471,8.567063,4.999055,0.278537,133.796116,121.638633
cuda,dm_nfnet_f0,128,1.517984,22.324119,15.861880,4.282709,16.814174,10.823817,5.077681,0.344232,2.463617,7.840167
cuda,dpn107,32,2.266717,86.586034,80.597442,3.557999,17.655052,9.987008,6.612642,0.309117,271.512393,212.505513
cuda,eca_botnext26ts_256,64,0.796066,75.330378,73.298225,3.286803,12.717355,8.540254,3.616615,0.150911,218.839899,161.605882
