,Compiler,torchbench,huggingface,timm_models
eager,eager,"95%, 53/56","98%, 42/43","98%, 60/61"
aot_eager,aot_eager,"93%, 52/56","95%, 41/43","98%, 60/61"
aot_cudagraphs,aot_cudagraphs,"73%, 41/56","72%, 31/43","46%, 28/61"
nvprims_nvfuser,nvprims_nvfuser,"77%, 43/56","60%, 26/43","67%, 41/61"
inductor,inductor,"84%, 47/56","91%, 39/43","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"91%, 51/56","91%, 39/43","93%, 57/61"
