dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BartForCausalLM,4,1.833748
cuda,BertForMaskedLM,64,2.261612
cuda,BlenderbotSmallForCausalLM,64,1.291839
cuda,CamemBert,1,2.324345
cuda,DebertaForMaskedLM,4,5.890538
cuda,DebertaForQuestionAnswering,8,5.939386
cuda,DistilBertForMaskedLM,64,1.040094
cuda,DistilBertForQuestionAnswering,64,1.056273
cuda,DistillGPT2,1,1.221991
cuda,GoogleFnet,1,1.501523
cuda,LayoutLMForSequenceClassification,16,2.738502
cuda,M2M100ForConditionalGeneration,8,4.463896
cuda,MBartForCausalLM,32,1.853975
cuda,MBartForConditionalGeneration,16,4.963370
cuda,MT5ForConditionalGeneration,8,4.853160
cuda,MegatronBertForCausalLM,16,4.744212
cuda,MegatronBertForQuestionAnswering,16,4.973305
cuda,MobileBertForMaskedLM,32,11.286890
cuda,MobileBertForQuestionAnswering,64,11.296518
cuda,OPTForCausalLM,32,1.970185
cuda,PLBartForCausalLM,32,1.097609
cuda,PLBartForConditionalGeneration,16,2.533131
cuda,PegasusForCausalLM,32,1.888728
cuda,PegasusForConditionalGeneration,16,4.712588
cuda,RobertaForCausalLM,64,2.306877
cuda,Speech2Text2ForCausalLM,128,1.107910
cuda,T5ForConditionalGeneration,4,3.484880
cuda,T5Small,1,3.286104
cuda,TrOCRForCausalLM,32,1.862291
cuda,XGLMForCausalLM,8,3.804998
cuda,YituTechConvBert,1,3.346163
