
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,0.7547,163.4741,7.2641,0.3643
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,0.7309,138.2649,7.9962,0.3646
cuda,BertForQuestionAnswering,0,0.0000
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.6842,94.6010,4.8729,0.3879
cuda,BlenderbotSmallForConditionalGeneration,0,0.0000
cuda,CamemBert,1,1.3525,23.1940,7.9892,0.3613
cuda,DebertaForMaskedLM,4,0.7283,83.2718,34.4142,0.3553
cuda,DebertaForQuestionAnswering,8,0.6884,120.8167,37.7603,0.3072
cuda,DistilBertForMaskedLM,64,0.7130,88.8527,4.5747,0.3665
cuda,DistilBertForQuestionAnswering,64,0.7113,55.9383,4.6045,0.3177
cuda,DistillGPT2,1,1.1743,16.5212,3.9098,0.3792
cuda,ElectraForCausalLM,0,0.0000
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,0.9724,21.1114,10.6991,0.3852
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,16,0.7369,153.5552,9.1403,0.3324
cuda,M2M100ForConditionalGeneration,8,0.9140,93.7314,18.9273,0.3904
cuda,MBartForCausalLM,32,0.7307,118.0831,7.5836,0.3743
cuda,MBartForConditionalGeneration,16,0.7619,138.9083,21.4955,0.3438
cuda,MT5ForConditionalGeneration,8,1.1982,63.4774,17.8549,0.4150
cuda,MegatronBertForCausalLM,16,0.7510,108.2620,17.1596,0.3520
cuda,MegatronBertForQuestionAnswering,16,0.7683,98.3637,17.5357,0.3483
cuda,MobileBertForMaskedLM,32,1.3058,123.4244,41.4135,0.3242
cuda,MobileBertForQuestionAnswering,64,0.8629,155.5727,41.1035,0.2587
cuda,OPTForCausalLM,32,0.7080,87.9685,9.3914,0.3605
cuda,PLBartForCausalLM,32,0.7177,57.6935,3.9889,0.3948
cuda,PLBartForConditionalGeneration,16,0.8171,61.1051,10.4439,0.3584
cuda,PegasusForCausalLM,32,0.7329,116.9102,7.7024,0.3909
cuda,PegasusForConditionalGeneration,16,0.7559,137.5146,20.1468,0.3704
cuda,RobertaForCausalLM,64,0.7451,146.6005,8.2239,0.3642
cuda,RobertaForQuestionAnswering,0,0.0000
cuda,Speech2Text2ForCausalLM,128,0.6569,53.1997,4.6055,0.3524
cuda,T5ForConditionalGeneration,4,0.7228,144.5241,12.1564,0.3543
cuda,T5Small,1,1.0124,56.6413,11.1163,0.3432
cuda,TrOCRForCausalLM,32,0.7347,117.3379,7.2409,0.3743
cuda,XGLMForCausalLM,8,0.7319,108.4665,21.8737,0.3971
cuda,YituTechConvBert,1,1.7900,28.4370,12.7250,0.3686
