dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.146455,6.709457,2.632935,8.393431,3.471979,1.240940,0.252086,8.283448,4.416235
cuda,Background_Matting,4,1.501932,5.072668,2.136418,8.518569,4.413296,1.806853,0.181116,5.663354
cuda,LearningToPaint,96,0.607693,2.523357,0.832393,3.325005,0.939616,0.447214,0.067943,1.664171
cuda,Super_SloMo,6,1.752357,7.467284,2.627657,9.514522,4.532112,2.186219,0.104737,4.752920
cuda,alexnet,128,0.101131,1.478173,0.171360,2.159863,0.364368,0.158494,0.011639,0.857820
cuda,attention_is_all_you_need_pytorch,256,1.814782,21.247141,2.737155,22.846956,3.021833,1.387019,0.279198,12.616585,4.440944
cuda,dcgan,32,0.123663,1.911465,0.158775,2.499114,0.157584,0.074962,0.010558,2.619196,0.752312
cuda,demucs,4,0.224337
cuda,densenet121,4,3.528945,13.554923,6.785048,20.154041,11.761768,3.711123,0.531510,13.582844
cuda,dlrm,2048,0.384768,1.057755,0.152770,1.986511,0.332097,0.105438,0.013370,1.088067
cuda,drq,1,0.201055,1.690887,0.116967,2.708321,0.097919,0.049081,0.012074,1.140816
cuda,fastNLP_Bert,6,2.149564,8.448558,2.253757,11.046270,2.691409,1.291612,0.241704,4.278886,5.391910
cuda,functorch_dp_cifar10,64,0.340102,3.302177,1.161577,5.674128,1.913100,0.634765,0.059994,5.578733,3.845333
cuda,hf_Albert,8,1.671578,3.035192,2.174246,5.998609,2.378590,0.982838,0.133990,5.216192,2.826899
cuda,hf_Bart,4,2.403620,9.362769,3.470797,12.638467,4.144637,1.642753,0.338305,3.006369,6.862798
cuda,hf_Bert,4,2.086170,6.462347,2.541332,8.401174,2.890531,1.174702,0.229701,4.568891,0.373282
cuda,hf_DistilBert,8,0.881033,3.157644,1.404410,4.798251,1.391938,0.636116,0.105304,3.092082,1.848629
cuda,hf_GPT2,4,2.072050,4.365011,1.858563,6.516775,2.584122,1.123298,0.199710,4.087663,1.841712
cuda,hf_GPT2_large,4,7.206352,11.783879,7.122299,16.560673,8.930135,3.252809,0.966657,12.133122,1.272875
cuda,hf_Reformer,4,2.408544,7.238495,0.660620,8.031361,1.028992,0.507176,0.044577,3.534624,1.494329
cuda,hf_T5,8,3.096789,6.703650,2.353952,10.987160,3.585144,1.236027,0.264604,5.081026,6.744308
cuda,hf_T5_large,2,16.942349,24.122205,15.717027,32.082216,16.839161,4.929222,2.160901,22.615823,24.791645
cuda,lennard_jones,1000,0.074809,0.949578,0.057923,1.486226,0.040907,0.028368,0.005494,0.597990
cuda,mnasnet1_0,32,1.387322,5.694846,2.502285,7.186563,2.744234,1.284248,0.176179,4.358766,2.828402
cuda,mobilenet_v2,96,1.463286,6.335109,2.382991,7.751734,3.609300,1.389278,0.211531,4.052299
cuda,mobilenet_v2_quantized_qat,96,2.461083,9.543219,4.980234,12.784440,6.395263,2.507507,0.526018,8.810357
cuda,mobilenet_v3_large,32,1.520934,6.366282,2.865185,8.576993,3.134809,2.090837,0.214575,5.158080,5.417556
cuda,nvidia_deeprecommender,256,0.155809,1.055332,0.105139,2.149673,0.089244,0.045022,0.008102,1.205031,0.395869
cuda,pytorch_CycleGAN_and_pix2pix,1,0.541476,2.303998,0.922057,4.368818,1.753328,0.598503,0.060833,3.024138
cuda,pytorch_stargan,16,0.579078,2.076635,0.708158,3.471891,0.983652,0.283154,0.041989,2.132595,19.858339
cuda,pytorch_struct,200,0.210938,1.152937,0.135273,2.473670,0.152453,0.091073,0.018385,1.464718,19.703337
cuda,pytorch_unet,1,0.702356,2.913639,1.159946,4.321055,1.680265,0.689873,0.068890,2.605627
cuda,resnet152,32,4.289423,10.780775,8.058058,13.253922,7.265124,2.616388,0.756729,10.749525,2.326766
cuda,resnet18,16,0.589817,3.255394,0.877969,4.708374,1.571295,0.571027,0.062252,2.359449,3.018218
cuda,resnet50,32,1.479680,4.783633,2.380038,6.227427,2.475084,1.107402,0.178406,4.124118,2.941571
cuda,resnet50_quantized_qat,32,2.302378,7.799259,4.465800,11.520779,5.917871,2.102885,0.481971,8.340719,2.519685
cuda,resnext50_32x4d,8,1.455481,4.149079,2.469543,5.786884,2.100739,1.111395,0.166256,4.181289,2.949301
cuda,shufflenet_v2_x1_0,128,1.650092,5.962387,2.316269,8.491230,4.034579,1.947729,0.259434,4.927548
cuda,soft_actor_critic,256,0.117315,1.557376,0.056293,2.507178,0.050094,0.030601,0.005720,1.009868
cuda,speech_transformer,32,2.408383,7.870006,2.356232,11.660803,3.568501,1.673852,0.261123,6.260440
cuda,squeezenet1_1,32,0.253062,2.004975,0.392289,2.715973,0.573821,0.431784,0.029948,1.114167
cuda,tacotron2,64,7.832778,17.135823,3.358873,20.306843,5.645953,3.284343,0.468760,3.939213,7.137835
cuda,timm_efficientdet,1,22.087076,18.552120,13.777060,29.025328,15.821895,4.910291,1.210649,44.592346,24.629736
cuda,timm_efficientnet,32,2.439428,6.186787,3.281505,8.953769,3.865474,1.665402,0.268434,6.148773,2.905576
