dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,52.375231,47.336668,42.120490,26.896397,5.536654,39.333904,11.011589,4.969054,0.669249,46.825744,102.135537,65.248067
cuda,beit_base_patch16_224,64,30.570241,27.138432,22.257890,14.643332,2.051064,21.842687,4.881202,2.128069,0.317811,0.925772,3.226671,10.387801
cuda,botnet26t_256,128,33.410275,31.022604,26.600803,20.677607,2.521915,31.363610,6.515925,2.501221,0.168604,26.948088,52.593503,40.325845
cuda,cait_m36_384,4,80.298276,64.569095,59.299026,30.640272,8.161882,48.903720,19.295589,8.772137,2.474522,8.792796,22.559706,36.003219
cuda,coat_lite_mini,128,40.250513,37.370557,31.091283,23.657465,2.683488,42.638326,8.426378,3.216529,0.280890,15.618754,43.905863,37.481776
cuda,convit_base,64,34.609109,31.334871,25.460323,16.849263,2.656827,27.881482,5.897262,2.806069,0.346776,6.202836,9.663656,20.136905
cuda,convmixer_768_32,32,23.529483,22.042326,17.590288,7.625408,3.086780,14.740862,3.671489,1.805337,0.334043,3.841540,14.314784,3.036546
cuda,convnext_base,64,38.643942,32.832859,28.435142,17.968344,4.222481,31.715216,7.258439,3.162327,0.626105,13.537633,31.598119,31.839194
cuda,crossvit_9_240,128,40.794949,35.804630,31.214978,18.929596,3.731343,35.116251,8.964293,3.707489,0.547680,19.255423,34.349988,39.504583
cuda,cspdarknet53,64,37.873894,33.334788,28.734975,17.279562,3.973942,26.687184,5.759172,2.602680,0.391207,26.837141,56.855924,40.558258
cuda,deit_base_distilled_patch16_224,64,27.767309,25.085809,20.674819,13.817175,1.909565,26.792479,4.682091,2.009899,0.281597,2.471992,3.727842,17.541150
cuda,dla102,128,49.969585,44.242609,39.510678,22.700746,5.612418,32.721191,9.513795,3.938829,0.662214,19.161338,42.102438,35.569909
cuda,dm_nfnet_f0,128,37.504527,32.673782,27.069308,16.002300,4.334802,27.101017,6.736260,2.496752,0.359201,24.918589,30.670362,40.660616
cuda,dpn107,32,60.904706,52.859605,48.313397,28.626145,6.488899,41.636408,9.623599,4.462886,0.661762,16.520664,30.360520,36.590492
cuda,eca_botnext26ts_256,128,34.814843,32.284212,27.867552,21.041286,3.062510,31.256622,6.594532,2.778064,0.188545,31.788217,57.795833,45.264675
