dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.5557,35.2250,11.4702,0.3999
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,1.1820,12.8123,2.8968,0.3826
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.8149,12.0883,0.7708,0.4792
cuda,attention_is_all_you_need_pytorch,256,0.8313,63.2033,11.1836,0.3513
cuda,dcgan,32,1.6298,1.9089,0.6801,0.4994
cuda,demucs,4,0.9986,57.1680,0.3617,0.9872
cuda,densenet121,4,2.4798,30.7293,19.3687,0.3673
cuda,dlrm,0,0.0000
cuda,drq,1,2.0029,1.9456,1.0479,0.4769
cuda,fastNLP_Bert,6,0.7707,73.6432,11.9634,0.3702
cuda,functorch_dp_cifar10,64,2.3929,5.9598,2.1122,0.4465
cuda,hf_Albert,8,0.7742,88.4786,10.3808,0.3267
cuda,hf_Bart,4,0.8723,65.4843,13.9295,0.3635
cuda,hf_Bert,4,0.9559,44.1996,10.4157,0.3902
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7425,41.8717,5.9830,0.3413
cuda,hf_GPT2,4,0.8856,60.5955,9.8483,0.3799
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9929,82.9056,5.4457,0.6037
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.2851,1.1787,0.5331,0.3734
cuda,mnasnet1_0,32,1.2717,23.4895,6.6477,0.3407
cuda,mobilenet_v2,96,0.7598,64.6099,7.0787,0.3119
cuda,mobilenet_v3_large,32,1.5074,24.1346,7.3850,0.3447
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.6968,14.9067,0.8371,0.5124
cuda,pytorch_CycleGAN_and_pix2pix,1,1.7765,10.2992,2.9088,0.4232
cuda,pytorch_stargan,16,1.0518,15.5879,2.9525,0.4253
cuda,pytorch_struct,200,1.0128,4.5830,1.4933,0.4858
cuda,pytorch_unet,0,0.0000
cuda,resnet152,32,1.2658,74.0984,21.9886,0.3631
cuda,resnet18,16,1.5566,8.1289,2.6318,0.3943
cuda,resnet50,32,1.0485,32.6283,6.9953,0.3559
cuda,resnext50_32x4d,8,1.9105,15.6588,6.8671,0.3890
cuda,shufflenet_v2_x1_0,128,0.9726,42.0468,7.6381,0.3575
cuda,soft_actor_critic,256,1.2898,1.1665,0.5466,0.4737
cuda,speech_transformer,32,1.7343,34.2366,33.4276,0.3345
cuda,squeezenet1_1,32,1.4880,10.1964,1.4106,0.3463
cuda,tacotron2,64,1.0043,3501.0478,32.8942,0.3142
cuda,timm_efficientdet,1,2.1142,78.6469,77.6229,0.3085
cuda,timm_efficientnet,32,1.0846,43.4258,15.6129,0.2716
cuda,timm_nfnet,128,0.8723,150.0397,11.0375,0.3557
cuda,timm_regnet,32,0.9020,81.1660,19.7926,0.3492
cuda,timm_resnest,32,0.8411,29.3934,3.8690,0.3482
cuda,timm_vision_transformer,8,1.8197,16.7120,6.7284,0.3920
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.8566,37.3822,9.8763,0.3409
cuda,tts_angular,64,0.9887,6.4013,0.3712,0.9853
cuda,vgg16,64,0.8574,77.4475,1.1069,0.3776
cuda,yolov3,16,0.8025,85.5946,12.0173,0.3537
