dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0002,266.9808,1.7912,1.0000
cuda,AlbertForQuestionAnswering,4,0.9997,264.7338,1.7313,1.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.0011,112.5075,1.5476,1.0000
cuda,BartForConditionalGeneration,2,1.0053,135.5512,3.9359,1.0000
cuda,BertForMaskedLM,64,1.0001,75.5677,1.8608,0.9996
cuda,BertForQuestionAnswering,128,0.9999,110.6958,1.9420,1.0008
cuda,BigBird,1,0.9822,193.7751,4.0718,0.9740
cuda,BlenderbotSmallForCausalLM,64,1.0020,58.8255,1.0092,0.9998
cuda,BlenderbotSmallForConditionalGeneration,64,1.0074,109.8198,2.5458,0.9999
cuda,CamemBert,1,1.0388,38.1446,1.9635,0.9990
cuda,DebertaForMaskedLM,4,0.9145,68.6680,5.0069,0.9982
cuda,DebertaForQuestionAnswering,8,0.9734,76.9812,5.1094,0.9543
cuda,DistilBertForMaskedLM,64,1.0001,45.3527,0.7982,0.9999
cuda,DistilBertForQuestionAnswering,64,0.9995,30.5802,0.8486,1.0004
cuda,DistillGPT2,1,1.0245,21.8047,0.9802,0.9975
cuda,ElectraForCausalLM,32,1.0005,87.2679,1.9615,0.9977
cuda,ElectraForQuestionAnswering,64,1.0007,115.5134,1.9874,1.0016
cuda,GPT2ForSequenceClassification,4,1.0009,91.3362,1.8769,1.0001
cuda,LayoutLMForMaskedLM,16,1.0007,111.9472,2.2949,1.0000
cuda,LayoutLMForSequenceClassification,16,1.0005,97.2564,2.2776,1.0040
cuda,M2M100ForConditionalGeneration,8,1.0075,116.8429,4.3457,0.9818
cuda,MBartForCausalLM,32,1.0027,69.4398,1.5305,1.0000
cuda,MBartForConditionalGeneration,16,1.0144,102.2446,3.9470,1.0000
cuda,MT5ForConditionalGeneration,8,1.0173,85.9762,3.8871,0.9190
cuda,MegatronBertForCausalLM,16,1.0333,78.8458,4.0051,1.0001
cuda,MegatronBertForQuestionAnswering,16,1.0326,77.5054,4.0426,1.0000
cuda,MobileBertForMaskedLM,32,1.0176,215.8254,10.2549,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0179,178.0668,10.0451,1.0153
cuda,OPTForCausalLM,32,1.0149,53.9712,1.6163,1.0003
cuda,PLBartForCausalLM,32,1.0057,39.4137,0.8533,1.0003
cuda,PLBartForConditionalGeneration,16,1.0156,54.9883,2.0969,0.9983
cuda,PegasusForCausalLM,32,1.0004,69.0955,1.5503,0.9749
cuda,PegasusForConditionalGeneration,16,1.0081,121.0961,3.8184,0.9985
cuda,RobertaForCausalLM,64,1.0001,80.5361,1.8851,1.0000
cuda,RobertaForQuestionAnswering,128,0.9999,111.4452,1.9086,1.0008
cuda,Speech2Text2ForCausalLM,128,1.0033,30.2609,0.8990,0.9676
cuda,T5ForConditionalGeneration,4,1.0069,101.9715,2.7739,0.9998
cuda,T5Small,1,1.0267,61.7367,2.7257,1.0000
cuda,TrOCRForCausalLM,32,1.0035,69.7905,1.4726,1.0000
cuda,XGLMForCausalLM,8,1.0121,101.3239,3.1660,0.9918
cuda,YituTechConvBert,1,1.0219,63.0403,2.8310,0.9718
